State Name ,District Name,Urban Local Bodies (Municipality/Munipal Corparation/Nac,Block,Gp Ward,Total_IGNWPS
Odisha ,Nayagarh,NA,Nuagaon,Udaypur,3.25
Odisha ,Nayagarh,NA,Nuagaon,Badagotha,3.16
Odisha ,Nayagarh,NA,Nuagaon,Chahali,1.74
Odisha ,Nayagarh,NA,Nuagaon,Sikrida,2.07
Odisha ,Nayagarh,NA,Nuagaon,Dhenkena,2.14
Odisha ,Nayagarh,NA,Nuagaon,Bahadajhola,5.4
Odisha ,Nayagarh,NA,Nuagaon,Nuagaon,3.51
Odisha ,Nayagarh,NA,Nuagaon,Khandugaon,1.42
Odisha ,Nayagarh,NA,Nuagaon,Haripura,1.56
Odisha ,Nayagarh,NA,Nuagaon,Jakeda,4.14
Odisha ,Nayagarh,NA,Nuagaon,Durdura,2.6
Odisha ,Nayagarh,NA,Nuagaon,Paradhipi,1.92
Odisha ,Nayagarh,NA,Nuagaon,Korada,3.69
Odisha ,Nayagarh,NA,Nuagaon,Gateri,1.91
Odisha ,Nayagarh,NA,Nuagaon,Kaptapalli,2.6
Odisha ,Nayagarh,NA,Nuagaon,Singarapalli,3.33
Odisha ,Nayagarh,NA,Nuagaon,Beruan Bari,4.58
Odisha ,Nayagarh,NA,Nuagaon,Mahipura,3.39
Odisha ,Nayagarh,NA,Nuagaon,Malisahi,3.46
Odisha ,Nayagarh,NA,Nuagaon,Sorada,3.48
Odisha ,Nayagarh,NA,Nuagaon,Gumi,3.04
Odisha ,Nayagarh,NA,Nuagaon,Total,66.34
Odisha ,Nayagarh,NA,Odagaon,Solapata,1.64
Odisha ,Nayagarh,NA,Odagaon,Gotisahi,8.48
Odisha ,Nayagarh,NA,Odagaon,Magarbandha,6.51
Odisha ,Nayagarh,NA,Odagaon,Saradhapur,4.6
Odisha ,Nayagarh,NA,Odagaon,Sarankul,6.11
Odisha ,Nayagarh,NA,Odagaon,Hariharpur,10.69
Odisha ,Nayagarh,NA,Odagaon,Sikharpur,1.06
Odisha ,Nayagarh,NA,Odagaon,Angisingi,6.73
Odisha ,Nayagarh,NA,Odagaon,Badagorada,6.71
Odisha ,Nayagarh,NA,Odagaon,Dimisar,2.69
Odisha ,Nayagarh,NA,Odagaon,Godipada,5.4
Odisha ,Nayagarh,NA,Odagaon,Panchumu,3.19
Odisha ,Nayagarh,NA,Odagaon,Kajalaipalli,1.36
Odisha ,Nayagarh,NA,Odagaon,Barasahi,1.75
Odisha ,Nayagarh,NA,Odagaon,Nandighor,3.05
Odisha ,Nayagarh,NA,Odagaon,Goudput,5.05
Odisha ,Nayagarh,NA,Odagaon,P. Manpur,7.78
Odisha ,Nayagarh,NA,Odagaon,Godipalli,6.62
Odisha ,Nayagarh,NA,Odagaon,Banthapur,6.86
Odisha ,Nayagarh,NA,Odagaon,Rangani Patna,4.47
Odisha ,Nayagarh,NA,Odagaon,Pantikhari,3.64
Odisha ,Nayagarh,NA,Odagaon,Korapitha,1.16
Odisha ,Nayagarh,NA,Odagaon,Sakeri,7.02
Odisha ,Nayagarh,NA,Odagaon,Rabigadia,11.7
Odisha ,Nayagarh,NA,Odagaon,Panderipada,4.62
Odisha ,Nayagarh,NA,Odagaon,Kurala,10.1
Odisha ,Nayagarh,NA,Odagaon,Komanda,8.12
Odisha ,Nayagarh,NA,Odagaon,Rohibanka,5.85
Odisha ,Nayagarh,NA,Odagaon,Giridipalli,4.53
Odisha ,Nayagarh,NA,Odagaon,Sunamuhin,10.44
Odisha ,Nayagarh,NA,Odagaon,Rabera,2.4
Odisha ,Nayagarh,NA,Odagaon,Arada,2.19
Odisha ,Nayagarh,NA,Odagaon,Golagaon,1.31
Odisha ,Nayagarh,NA,Odagaon,Haridabandha,1.69
Odisha ,Nayagarh,NA,Odagaon,Bhaliadihi,3.67
Odisha ,Nayagarh,NA,Odagaon,Bhadikila,6.92
Odisha ,Nayagarh,NA,Odagaon,Total,186.11
Odisha ,Nayagarh,NA,Ranapur,Patia,7.32
Odisha ,Nayagarh,NA,Ranapur,Lodhachua,3.18
Odisha ,Nayagarh,NA,Ranapur,Brundabana Pur,6
Odisha ,Nayagarh,NA,Ranapur,Rankadeuli,4.17
Odisha ,Nayagarh,NA,Ranapur,Brajarajpur,4.52
Odisha ,Nayagarh,NA,Ranapur,Darpanarayan Pur,7.37
Odisha ,Nayagarh,NA,Ranapur,Pimpal,7.34
Odisha ,Nayagarh,NA,Ranapur,Raj-Jankia,7.06
Odisha ,Nayagarh,NA,Ranapur,Gourangpur,3.49
Odisha ,Nayagarh,NA,Ranapur,Surukabadi,8.4
Odisha ,Nayagarh,NA,Ranapur,Raj-Sunakhala,21.77
Odisha ,Nayagarh,NA,Ranapur,Kerendatangi,12.79
Odisha ,Nayagarh,NA,Ranapur,Talakani,3.43
Odisha ,Nayagarh,NA,Ranapur,Bandhamunda,4.12
Odisha ,Nayagarh,NA,Ranapur,Khairpalli,3.58
Odisha ,Nayagarh,NA,Ranapur,Raipada,4.51
Odisha ,Nayagarh,NA,Ranapur,Khatia,7.3
Odisha ,Nayagarh,NA,Ranapur,Balabhadrapur,11.06
Odisha ,Nayagarh,NA,Ranapur,Majhiakhanda,12.83
Odisha ,Nayagarh,NA,Ranapur,Narasinghpur,3.78
Odisha ,Nayagarh,NA,Ranapur,Kulasar,3.76
Odisha ,Nayagarh,NA,Ranapur,Chandpur,2.37
Odisha ,Nayagarh,NA,Ranapur,Mahatpala,11.19
Odisha ,Nayagarh,NA,Ranapur,Kandapada,4.46
Odisha ,Nayagarh,NA,Ranapur,Champapedi,7.93
Odisha ,Nayagarh,NA,Ranapur,Mayurjhalia,7.68
Odisha ,Nayagarh,NA,Ranapur,Gopalpur,24.1
Odisha ,Nayagarh,NA,Ranapur,Champagarh,5.59
Odisha ,Nayagarh,NA,Ranapur,Damasahi,4.09
Odisha ,Nayagarh,NA,Ranapur,Kandha Nayagarh,7.32
Odisha ,Nayagarh,NA,Ranapur,Narendrapur,5.29
Odisha ,Nayagarh,NA,Ranapur,Kasanda,7.53
Odisha ,Nayagarh,NA,Ranapur,Baunsagarh,0.07
Odisha ,Nayagarh,NA,Ranapur,Bajrakote,4.1
Odisha ,Nayagarh,NA,Ranapur,Garhbanikilo,1.12
Odisha ,Nayagarh,NA,Ranapur,Hansara,0.94
Odisha ,Nayagarh,NA,Ranapur,Jhadapada,0.72
Odisha ,Nayagarh,NA,Ranapur,Total,242.28
Odisha ,Nayagarh,Total,NA,NA,1323.44
Odisha ,Nuapada,NA,Boden,Babebir,10.58
Odisha ,Nuapada,NA,Boden,Bhainsadani,11.28
Odisha ,Nuapada,NA,Boden,Boden,14.3
Odisha ,Nuapada,NA,Boden,Boirgaon,11.63
Odisha ,Nuapada,NA,Boden,Damjhar,8.69
Odisha ,Nuapada,NA,Boden,Farsara,16.81
Odisha ,Nuapada,NA,Boden,Karangamal,6.73
Odisha ,Nuapada,NA,Boden,Karlakote,12.79
Odisha ,Nuapada,NA,Boden,Khaira,11.99
Odisha ,Nuapada,NA,Boden,Larka,10.55
Odisha ,Nuapada,NA,Boden,Litisargi,11.32
Odisha ,Nuapada,NA,Boden,Nagpada,10.09
Odisha ,Nuapada,NA,Boden,Rokal,8.87
Odisha ,Nuapada,NA,Boden,Sunapur,9.09
Odisha ,Nuapada,NA,Boden,Palsada  ,5.78
Odisha ,Nuapada,NA,Boden,Total,160.5
Odisha ,Nuapada,NA,Khariar,Areda,4.01
Odisha ,Nuapada,NA,Khariar,Badi,3.35
Odisha ,Nuapada,NA,Khariar,Bargaon,12.26
Odisha ,Nuapada,NA,Khariar,Bhojpur,5.68
Odisha ,Nuapada,NA,Khariar,Bhuliasikuan,7.73
Odisha ,Nuapada,NA,Khariar,Birighat,1.28
Odisha ,Nuapada,NA,Khariar,Chindaguda,2.75
Odisha ,Nuapada,NA,Khariar,Dabri,2.85
Odisha ,Nuapada,NA,Khariar,Duajhar,4.34
Odisha ,Nuapada,NA,Khariar,Khasbahal,4.56
Odisha ,Nuapada,NA,Khariar,Khudpej,3.06
Odisha ,Nuapada,NA,Khariar,Kirikita,3.49
Odisha ,Nuapada,NA,Khariar,Lanji,6.67
Odisha ,Nuapada,NA,Khariar,Nehena,1.69
Odisha ,Nuapada,NA,Khariar,Ranimunda,5.86
Odisha ,Nuapada,NA,Khariar,Sanmaheswar,1.5
Odisha ,Nuapada,NA,Khariar,Saradhapur,6.45
Odisha ,Nuapada,NA,Khariar,Tukla,1.23
Odisha ,Nuapada,NA,Khariar,Baddohel,3.06
Odisha ,Nuapada,NA,Khariar,Chanabeda,2.96
Odisha ,Nuapada,NA,Khariar,Dohelpada,2.41
Odisha ,Nuapada,NA,Khariar,Gadramunda,2.43
Odisha ,Nuapada,NA,Khariar,Kendupati,0.76
Odisha ,Nuapada,NA,Khariar,Mandosil,3.27
Odisha ,Nuapada,NA,Khariar,Risgaon,0.32
Odisha ,Nuapada,NA,Khariar,Sunarisikuan,1.95
Odisha ,Nuapada,NA,Khariar,Total,95.92
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 1,6.42
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 11,4.66
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 12,5.3
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 13,2.86
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 14,1.06
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 15,0.67
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 16,1.87
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 17,3.49
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 2,12.27
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 3,10.93
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 4,8.63
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 5,2.9
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 6,15.2
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 7,9.33
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 8,1.38
Odisha ,Nuapada,Khariar Road Urban,NA,Ward 9,4.78
Odisha ,Nuapada,Khariar Road Urban,NA,Total,91.75
Odisha ,Nuapada,Khariar Urban,NA,Ward 1,0.34
Odisha ,Nuapada,Khariar Urban,NA,Ward 10,0.09
Odisha ,Nuapada,Khariar Urban,NA,Ward 11,0.43
Odisha ,Nuapada,Khariar Urban,NA,Ward 12,0.82
Odisha ,Nuapada,Khariar Urban,NA,Ward 13,1.83
Odisha ,Nuapada,Khariar Urban,NA,Ward 2,2.54
Odisha ,Nuapada,Khariar Urban,NA,Ward 3,0.16
Odisha ,Nuapada,Khariar Urban,NA,Ward 4,0.45
Odisha ,Nuapada,Khariar Urban,NA,Ward 5,0.68
Odisha ,Nuapada,Khariar Urban,NA,Ward 6,0.4
Odisha ,Nuapada,Khariar Urban,NA,Ward 7,1.15
Odisha ,Nuapada,Khariar Urban,NA,Ward 8,0.86
Odisha ,Nuapada,Khariar Urban,NA,Ward 9,1.07
Odisha ,Nuapada,Khariar Urban,NA,Total,10.82
Odisha ,Nuapada,NA,Komna,Agren,7.54
Odisha ,Nuapada,NA,Komna,Bhela,4.05
Odisha ,Nuapada,NA,Komna,Budhikomna,3.54
Odisha ,Nuapada,NA,Komna,Darlipada,2.92
Odisha ,Nuapada,NA,Komna,Gandamer,2.62
Odisha ,Nuapada,NA,Komna,Jadamunda,6.11
Odisha ,Nuapada,NA,Komna,Jatgarh,6.38
Odisha ,Nuapada,NA,Komna,Jhagrahi,3.25
Odisha ,Nuapada,NA,Komna,Kandetara,3.54
Odisha ,Nuapada,NA,Komna,Komna,4.55
Odisha ,Nuapada,NA,Komna,Konabira,10.17
Odisha ,Nuapada,NA,Komna,Kureswar,4.13
Odisha ,Nuapada,NA,Komna,Kurumpuri,10.33
Odisha ,Nuapada,NA,Komna,Lakhna,7.2
Odisha ,Nuapada,NA,Komna,Michhapali,3.07
Odisha ,Nuapada,NA,Komna,Mundapala,0.97
Odisha ,Nuapada,NA,Komna,Nuagaon,4.99
Odisha ,Nuapada,NA,Komna,Pendrawan,2.41
Odisha ,Nuapada,NA,Komna,Rajana,0.61
Odisha ,Nuapada,NA,Komna,Samarsing,1.93
Odisha ,Nuapada,NA,Komna,Sialati,6.7
Odisha ,Nuapada,NA,Komna,Silva,14.17
Odisha ,Nuapada,NA,Komna,Soseng  ,4.33
Odisha ,Nuapada,NA,Komna,Sunabeda,1.62
Odisha ,Nuapada,NA,Komna,Tarbod,11.35
Odisha ,Nuapada,NA,Komna,Thikpali,1.08
Odisha ,Nuapada,NA,Komna,Tikrapada,2.64
Odisha ,Nuapada,NA,Komna,Deodarha,0.62
Odisha ,Nuapada,NA,Komna,Dhorlamunda,2.84
Odisha ,Nuapada,NA,Komna,Palsipani,10
Odisha ,Nuapada,NA,Komna,Poinr,2.93
Odisha ,Nuapada,NA,Komna,Maniguda,0.46
Odisha ,Nuapada,NA,Komna,Total,149.05
Odisha ,Nuapada,NA,Nuapada,Amanara,41.09
Odisha ,Nuapada,NA,Nuapada,Amsena,24.7
Odisha ,Nuapada,NA,Nuapada,Beltukri,28.41
Odisha ,Nuapada,NA,Nuapada,Bhaleswar,36.53
Odisha ,Nuapada,NA,Nuapada,Bharuamunda  ,10.54
Odisha ,Nuapada,NA,Nuapada,Biromal,20.19
Odisha ,Nuapada,NA,Nuapada,Bisora,20.91
Odisha ,Nuapada,NA,Nuapada,Boirbhadi,12.46
Odisha ,Nuapada,NA,Nuapada,Budhipali,23.82
Odisha ,Nuapada,NA,Nuapada,Chulabhat,25.91
Odisha ,Nuapada,NA,Nuapada,Darlimunda,26.14
Odisha ,Nuapada,NA,Nuapada,Dharambandha,41.85
Odisha ,Nuapada,NA,Nuapada,Dumarpani,51.98
Odisha ,Nuapada,NA,Nuapada,Godfula,24.77
Odisha ,Nuapada,NA,Nuapada,Jampani,26.8
Odisha ,Nuapada,NA,Nuapada,Kendubahara,28.96
Odisha ,Nuapada,NA,Nuapada,Kermeli,25.19
Odisha ,Nuapada,NA,Nuapada,Khutbanbhera,35.67
Odisha ,Nuapada,NA,Nuapada,Kodomeri,22.03
Odisha ,Nuapada,NA,Nuapada,Kotenchuan,44.88
Odisha ,Nuapada,NA,Nuapada,Kuliabandha,27.21
Odisha ,Nuapada,NA,Nuapada,Motanuapada,38.58
Odisha ,Nuapada,NA,Nuapada,Parkod,25.23
Odisha ,Nuapada,NA,Nuapada,Sahipala,24.19
Odisha ,Nuapada,NA,Nuapada,Saliha   ,21.99
Odisha ,Nuapada,NA,Nuapada,Sarabong,49.71
Odisha ,Nuapada,NA,Nuapada,Tanwat,48.24
Odisha ,Nuapada,NA,Nuapada,Bhanpur,44.13
Odisha ,Nuapada,NA,Nuapada,Kadomeri,24.85
Odisha ,Nuapada,NA,Nuapada,Bhainsatal,25.1
Odisha ,Nuapada,NA,Nuapada,Khairani,22.66
Odisha ,Nuapada,NA,Nuapada,Total,924.72
Odisha ,Nuapada,Nuapada Urban,NA,Ward 1,2.18
Odisha ,Nuapada,Nuapada Urban,NA,Ward 10,0.28
Odisha ,Nuapada,Nuapada Urban,NA,Ward 12,0.99
Odisha ,Nuapada,Nuapada Urban,NA,Ward 13,0.58
Odisha ,Nuapada,Nuapada Urban,NA,Ward 14,0.58
Odisha ,Nuapada,Nuapada Urban,NA,Ward 2,1.15
Odisha ,Nuapada,Nuapada Urban,NA,Ward 3,0.72
Odisha ,Nuapada,Nuapada Urban,NA,Ward 4,1.09
Odisha ,Nuapada,Nuapada Urban,NA,Ward 5,0.81
Odisha ,Nuapada,Nuapada Urban,NA,Ward 6,0.32
Odisha ,Nuapada,Nuapada Urban,NA,Ward 7,0.59
Odisha ,Nuapada,Nuapada Urban,NA,Ward 8,0.45
Odisha ,Nuapada,Nuapada Urban,NA,Ward 9,0.18
Odisha ,Nuapada,Nuapada Urban,NA,Total,9.92
Odisha ,Nuapada,NA,Sinapali,Bargaon,4.44
Odisha ,Nuapada,NA,Sinapali,Bharuamunda,4.2
Odisha ,Nuapada,NA,Sinapali,Chatiaguda,3.92
Odisha ,Nuapada,NA,Sinapali,Gandabahali,3.48
Odisha ,Nuapada,NA,Sinapali,Ghantiguda,3.56
Odisha ,Nuapada,NA,Sinapali,Ghatamal,6.86
Odisha ,Nuapada,NA,Sinapali,Godal,6.08
Odisha ,Nuapada,NA,Sinapali,Gorla,9.13
Odisha ,Nuapada,NA,Sinapali,Hatibandha,8.74
Odisha ,Nuapada,NA,Sinapali,Jharbandh,7.01
Odisha ,Nuapada,NA,Sinapali,Karanbahali,4.99
Odisha ,Nuapada,NA,Sinapali,Kendumunda,6.96
Odisha ,Nuapada,NA,Sinapali,Khairpadar,4.94
Odisha ,Nuapada,NA,Sinapali,Kusumjore,4.53
Odisha ,Nuapada,NA,Sinapali,Litiguda,2.07
Odisha ,Nuapada,NA,Sinapali,Makhapadar,6.75
Odisha ,Nuapada,NA,Sinapali,Nangalbod,7.73
Odisha ,Nuapada,NA,Sinapali,Niljee,4.56
Odisha ,Nuapada,NA,Sinapali,Nuapada,2.86
Odisha ,Nuapada,NA,Sinapali,Sinapali,7.43
Odisha ,Nuapada,NA,Sinapali,Singjhar,3.89
Odisha ,Nuapada,NA,Sinapali,Timanpur,6.31
Odisha ,Nuapada,NA,Sinapali,Kharsel,2
Odisha ,Nuapada,NA,Sinapali,Ranimunda,1.37
Odisha ,Nuapada,NA,Sinapali,Total,123.81
Odisha ,Nuapada,Total,NA,NA,1566.49
Odisha ,Puri,NA,Astaranga,Astarang,18.07
Odisha ,Puri,NA,Astaranga,Korana,23.34
Odisha ,Puri,NA,Astaranga,Patalada,12.27
Odisha ,Puri,NA,Astaranga,Alasahi,17.66
Odisha ,Puri,NA,Astaranga,Nuagarh,26.8
Odisha ,Puri,NA,Astaranga,Nagar,13.78
Odisha ,Puri,NA,Astaranga,Talada,8.03
Odisha ,Puri,NA,Astaranga,Saripur,11.52
Odisha ,Puri,NA,Astaranga,Chhuriana,26.38
Odisha ,Puri,NA,Astaranga,Kendrapati,37.39
Odisha ,Puri,NA,Astaranga,Naiguan,22.92
Odisha ,Puri,NA,Astaranga,Alangapur,8.51
Odisha ,Puri,NA,Astaranga,Sisuo,6.11
Odisha ,Puri,NA,Astaranga,Manduki (New),17.78
Odisha ,Puri,NA,Astaranga,Total,250.56
Odisha ,Puri,NA,Brahmagiri,Bentapur,13.65
Odisha ,Puri,NA,Brahmagiri,Goruala,3.49
Odisha ,Puri,NA,Brahmagiri,Ambapada,4.2
Odisha ,Puri,NA,Brahmagiri,Rahada Mala,1.81
Odisha ,Puri,NA,Brahmagiri,Talamala,1.84
Odisha ,Puri,NA,Brahmagiri,Raybidhara,3.93
Odisha ,Puri,NA,Brahmagiri,Manapada,5.24
Odisha ,Puri,NA,Brahmagiri,Brahmania,2.56
Odisha ,Puri,NA,Brahmagiri,Dharani Kudi,0.77
Odisha ,Puri,NA,Brahmagiri,Badabenakudi,2.18
Odisha ,Puri,NA,Brahmagiri,Kandagoda,8.64
Odisha ,Puri,NA,Brahmagiri,Gadarodanga,6.15
Odisha ,Puri,NA,Brahmagiri,Dimirisena,3.16
Odisha ,Puri,NA,Brahmagiri,Rebana Nuagaon,4.88
Odisha ,Puri,NA,Brahmagiri,Bramhagiri,4.91
Odisha ,Puri,NA,Brahmagiri,Kusubenti,4.75
Odisha ,Puri,NA,Brahmagiri,Kahalapada,1.49
Odisha ,Puri,NA,Brahmagiri,Kapileswar Pur,11.2
Odisha ,Puri,NA,Brahmagiri,Chapamanik,0.55
Odisha ,Puri,NA,Brahmagiri,Niajpur,1.78
Odisha ,Puri,NA,Brahmagiri,Balikerapachhipala,0.83
Odisha ,Puri,NA,Brahmagiri,Ghatakudi,6.93
Odisha ,Puri,NA,Brahmagiri,Kadajit,1.89
Odisha ,Puri,NA,Brahmagiri,Palanka,1.08
Odisha ,Puri,NA,Brahmagiri,Palanka,1.78
Odisha ,Puri,NA,Brahmagiri,Total,99.69
Odisha ,Puri,NA,Delanga,Kalyan Pur,5.33
Odisha ,Puri,NA,Delanga,Gudiputa Matiapada,3.68
Odisha ,Puri,NA,Delanga,Sripurusottampur,3.73
Odisha ,Puri,NA,Delanga,Muninda,4.03
Odisha ,Puri,NA,Delanga,Sauria,5
Odisha ,Puri,NA,Delanga,Sujanpur,5.62
Odisha ,Puri,NA,Delanga,Rengala,5.01
Odisha ,Puri,NA,Delanga,Singhbramhapur,4.24
Odisha ,Puri,NA,Delanga,Arishal,6.68
Odisha ,Puri,NA,Delanga,Delang Kothabara,4.39
Odisha ,Puri,NA,Delanga,Jenapur,3.78
Odisha ,Puri,NA,Delanga,Harirajpur,5.13
Odisha ,Puri,NA,Delanga,Beraboi,2.45
Odisha ,Puri,NA,Delanga,Chainpur,3.99
Odisha ,Puri,NA,Delanga,Gualipara,4.03
Odisha ,Puri,NA,Delanga,Dhanakera,5.4
Odisha ,Puri,NA,Delanga,Abhayamukhi,3.36
Odisha ,Puri,NA,Delanga,Gadamotari,7.68
Odisha ,Puri,NA,Delanga,Khelaur,3.59
Odisha ,Puri,NA,Delanga,Rencha,2.55
Odisha ,Puri,NA,Delanga,Ghanipur,4.71
Odisha ,Puri,NA,Delanga,Total,94.38
Odisha ,Puri,NA,Gop,Bania Sahi,5.99
Odisha ,Puri,NA,Gop,Kuanpada,3.82
Odisha ,Puri,NA,Gop,Chhaitana,3.2
Odisha ,Puri,NA,Gop,Rahangagorada,2.41
Odisha ,Puri,NA,Gop,Dhumala,4
Odisha ,Puri,NA,Gop,Nuakholmara,3.99
Odisha ,Puri,NA,Gop,Badagaon,2.15
Odisha ,Puri,NA,Gop,Bantaligrama,5.57
Odisha ,Puri,NA,Gop,Ganeswarpur,6.97
Odisha ,Puri,NA,Gop,Bedapur,5.44
Odisha ,Puri,NA,Gop,Destali,9.09
Odisha ,Puri,NA,Gop,Andaraichhapur,0.88
Odisha ,Puri,NA,Gop,Mahalpada,3.83
Odisha ,Puri,NA,Gop,Erabanga,6.32
Odisha ,Puri,NA,Gop,Payara,3.73
Odisha ,Puri,NA,Gop,Banakhandi,5.13
Odisha ,Puri,NA,Gop,Biratunga,3.15
Odisha ,Puri,NA,Gop,Gop,6.5
Odisha ,Puri,NA,Gop,Nagapur,8.57
Odisha ,Puri,NA,Gop,Jangalabori,5.81
Odisha ,Puri,NA,Gop,Tarakora,6.27
Odisha ,Puri,NA,Gop,Simili,5.16
Odisha ,Puri,NA,Gop,Sutana,2.36
Odisha ,Puri,NA,Gop,Baulanga,6.05
Odisha ,Puri,NA,Gop,Badatara,5.42
Odisha ,Puri,NA,Gop,Gadabhingura,2.04
Odisha ,Puri,NA,Gop,Itibhuan,1.49
Odisha ,Puri,NA,Gop,Achyutapur,2.03
Odisha ,Puri,NA,Gop,Sorobha,6.62
Odisha ,Puri,NA,Gop,Davar,2.58
Odisha ,Puri,NA,Gop,Ishanpur,4.63
Odisha ,Puri,NA,Gop,Total,141.2
Odisha ,Puri,NA,Kakat Pur,Nashikeswar,2.64
Odisha ,Puri,NA,Kakat Pur,Kadua Nuagaon,3.04
Odisha ,Puri,NA,Kakat Pur,Kakatpur,7.83
Odisha ,Puri,NA,Kakat Pur,Katakana,8.18
Odisha ,Puri,NA,Kakat Pur,Jaleswar Para,13.66
Odisha ,Puri,NA,Kakat Pur,Suhagpur,5.21
Odisha ,Puri,NA,Kakat Pur,Lata Haran,6.3
Odisha ,Puri,NA,Kakat Pur,Banguri Gaon,23.49
Odisha ,Puri,NA,Kakat Pur,Abadan,12.81
Odisha ,Puri,NA,Kakat Pur,Kundhei,7.89
Odisha ,Puri,NA,Kakat Pur,Patasundar Pur,6.58
Odisha ,Puri,NA,Kakat Pur,Kantapara,4.47
Odisha ,Puri,NA,Kakat Pur,Othaka,4.4
Odisha ,Puri,NA,Kakat Pur,Kurujanga,8.64
Odisha ,Puri,NA,Kakat Pur,Suhanpur,0.89
Odisha ,Puri,NA,Kakat Pur,Bhandaghar,4.64
Odisha ,Puri,NA,Kakat Pur,Total,120.67
Odisha ,Puri,NA,Kanas,Dokanda,9.14
Odisha ,Puri,NA,Kanas,Gopinathpur,10.61
Odisha ,Puri,NA,Kanas,Gadasahi,16.09
Odisha ,Puri,NA,Kanas,Kadua,9.48
Odisha ,Puri,NA,Kanas,Gadasanaputa,11.86
Odisha ,Puri,NA,Kanas,Badal,11.54
Odisha ,Puri,NA,Kanas,Badas,7.63
Odisha ,Puri,NA,Kanas,Kanas,7.23
Odisha ,Puri,NA,Kanas,Andal Singh,7.54
Odisha ,Puri,NA,Kanas,Sahupada,9.83
Odisha ,Puri,NA,Kanas,Jamalgada,9.71
Odisha ,Puri,NA,Kanas,Gada Badaput,10.6
Odisha ,Puri,NA,Kanas,Serei,17.46
Odisha ,Puri,NA,Kanas,Trilochan Pur,18.47
Odisha ,Puri,NA,Kanas,Gadabalabhadrapur,4.3
Odisha ,Puri,NA,Kanas,Alibada,7.36
Odisha ,Puri,NA,Kanas,Baku,6.1
Odisha ,Puri,NA,Kanas,Chupuring,4.55
Odisha ,Puri,NA,Kanas,Deipur,2.58
Odisha ,Puri,NA,Kanas,Pandiakera,12.21
Odisha ,Puri,NA,Kanas,Khandahata,6.43
Odisha ,Puri,NA,Kanas,Dibyasingh Pur,9.45
Odisha ,Puri,NA,Kanas,Anlajodi,4.22
Odisha ,Puri,NA,Kanas,Dochhian,2
Odisha ,Puri,NA,Kanas,Gadisagada,5.8
Odisha ,Puri,NA,Kanas,Gadakharada,4.16
Odisha ,Puri,NA,Kanas,Bindhana,13.57
Odisha ,Puri,NA,Kanas,Bijipur,9.41
Odisha ,Puri,NA,Kanas,Total,249.33
Odisha ,Puri,Konark Urban,NA,Ward 1,5.61
Odisha ,Puri,Konark Urban,NA,Ward 10,0.17
Odisha ,Puri,Konark Urban,NA,Ward 11,0.61
Odisha ,Puri,Konark Urban,NA,Ward 12,0.23
Odisha ,Puri,Konark Urban,NA,Ward 13,0.38
Odisha ,Puri,Konark Urban,NA,Ward 2,1.14
Odisha ,Puri,Konark Urban,NA,Ward 3,2.78
Odisha ,Puri,Konark Urban,NA,Ward 4,1.85
Odisha ,Puri,Konark Urban,NA,Ward 5,1.1
Odisha ,Puri,Konark Urban,NA,Ward 6,1.99
Odisha ,Puri,Konark Urban,NA,Ward 7,1.33
Odisha ,Puri,Konark Urban,NA,Ward 8,1.11
Odisha ,Puri,Konark Urban,NA,Ward 9,0.14
Odisha ,Puri,Konark Urban,NA,Total,18.44
Odisha ,Puri,NA,Krushnaprasad,Siandi,4.24
Odisha ,Puri,NA,Krushnaprasad,Bramha Pur,11.34
Odisha ,Puri,NA,Krushnaprasad,Gambhari,0.82
Odisha ,Puri,NA,Krushnaprasad,Nuapada,11.3
Odisha ,Puri,NA,Krushnaprasad,Manika,7.22
Odisha ,Puri,NA,Krushnaprasad,Badaanla,15.61
Odisha ,Puri,NA,Krushnaprasad,Bajrakote,20.17
Odisha ,Puri,NA,Krushnaprasad,Satapada,7.5
Odisha ,Puri,NA,Krushnaprasad,Alanda,3.83
Odisha ,Puri,NA,Krushnaprasad,Maluda,14.33
Odisha ,Puri,NA,Krushnaprasad,Pirijipur,7.42
Odisha ,Puri,NA,Krushnaprasad,Krushna Prassad,6.62
Odisha ,Puri,NA,Krushnaprasad,Budhibar,3.51
Odisha ,Puri,NA,Krushnaprasad,Ramalenka,5.31
Odisha ,Puri,NA,Krushnaprasad,Arakhakuda,10.02
Odisha ,Puri,NA,Krushnaprasad,Titipa,20.19
Odisha ,Puri,NA,Krushnaprasad,Badajhada,13.58
Odisha ,Puri,NA,Krushnaprasad,Gomundia,5.37
Odisha ,Puri,NA,Krushnaprasad,Siala,11.19
