State Name ,District Name,Urban Local Bodies (Munipal Corparation/Municipality / NAC,Block,Rural Local Bodies (GP/Ward),Total_IGNOAPS
Odisha ,Baleshwar,NA,Khaira,Gadapokhari,49.77
Odisha ,Baleshwar,NA,Khaira,Dungura,33.16
Odisha ,Baleshwar,NA,Khaira,Gagandhuli,20.42
Odisha ,Baleshwar,NA,Khaira,Garsang,21.95
Odisha ,Baleshwar,NA,Khaira,Govindpur,45.75
Odisha ,Baleshwar,NA,Khaira,Jhinkiria,61.88
Odisha ,Baleshwar,NA,Khaira,Khaira,24.84
Odisha ,Baleshwar,NA,Khaira,Kupari,47.6
Odisha ,Baleshwar,NA,Khaira,Kurunta,62.22
Odisha ,Baleshwar,NA,Khaira,Makhanpur,41.1
Odisha ,Baleshwar,NA,Khaira,Mahatipur,39.51
Odisha ,Baleshwar,NA,Khaira,Manitri,76.97
Odisha ,Baleshwar,NA,Khaira,Nayakhandi,46.18
Odisha ,Baleshwar,NA,Khaira,Sarugaon,56.65
Odisha ,Baleshwar,NA,Khaira,Palasa,47.14
Odisha ,Baleshwar,NA,Khaira,Shyamsundarpur,82.56
Odisha ,Baleshwar,NA,Khaira,Sardang,64.84
Odisha ,Baleshwar,NA,Khaira,Ratina,22.8
Odisha ,Baleshwar,NA,Khaira,Dagarpada,59.61
Odisha ,Baleshwar,NA,Khaira,Nandur,43.78
Odisha ,Baleshwar,NA,Khaira,Jalada,53.58
Odisha ,Baleshwar,NA,Khaira,Kaithagadia,38.33
Odisha ,Baleshwar,NA,Khaira,Badajaypur,34.58
Odisha ,Baleshwar,NA,Khaira,Baunsagadia,55.48
Odisha ,Baleshwar,NA,Khaira,Rapeya,33.54
Odisha ,Baleshwar,NA,Khaira,Badnuagaon,31.75
Odisha ,Baleshwar,NA,Khaira,Amaria Agnipur,2.42
Odisha ,Baleshwar,NA,Khaira,Goliha,33.04
Odisha ,Baleshwar,NA,Khaira,Dalanga-Ii,4.77
Odisha ,Baleshwar,NA,Khaira,Sundiragandibed,33.23
Odisha ,Baleshwar,NA,Khaira,Sarkona,8.89
Odisha ,Baleshwar,NA,Khaira,Nahanga,17.25
Odisha ,Baleshwar,NA,Khaira,Total,1433.42
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 1,2.01
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 10,3.88
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 11,2.49
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 12,4.23
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 13,2.59
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 2,3.02
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 3,1.25
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 4,3.47
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 5,4.38
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 6,1.8
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 7,3.74
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 8,2.65
Odisha ,Baleshwar,Nilagiri Urban,NA,Ward 9,2.75
Odisha ,Baleshwar,Nilagiri Urban,NA,Total,38.26
Odisha ,Baleshwar,NA,Nilgiri,Ajodhya,13.51
Odisha ,Baleshwar,NA,Nilgiri,Arabandha,21.95
Odisha ,Baleshwar,NA,Nilgiri,Berhampur,18.23
Odisha ,Baleshwar,NA,Nilgiri,Bhaunriabad,19.86
Odisha ,Baleshwar,NA,Nilgiri,Chhatrapur,12.8
Odisha ,Baleshwar,NA,Nilgiri,Dhobsila,9.7
Odisha ,Baleshwar,NA,Nilgiri,Garadihi,22.07
Odisha ,Baleshwar,NA,Nilgiri,Jadida,11.31
Odisha ,Baleshwar,NA,Nilgiri,Jamudiha,13.78
Odisha ,Baleshwar,NA,Nilgiri,K.C.Pur,21.05
Odisha ,Baleshwar,NA,Nilgiri,K.P.Lakharaj,6.83
Odisha ,Baleshwar,NA,Nilgiri,Kansa,17.9
Odisha ,Baleshwar,NA,Nilgiri,Mahisapata,14.53
Odisha ,Baleshwar,NA,Nilgiri,Matiali,20.22
Odisha ,Baleshwar,NA,Nilgiri,Naranpur,13.94
Odisha ,Baleshwar,NA,Nilgiri,Narasinghpur,17.93
Odisha ,Baleshwar,NA,Nilgiri,Machhua,9.2
Odisha ,Baleshwar,NA,Nilgiri,Pithahata,13.77
Odisha ,Baleshwar,NA,Nilgiri,Sajanagarh,11.97
Odisha ,Baleshwar,NA,Nilgiri,Siadimal,9.66
Odisha ,Baleshwar,NA,Nilgiri,Telipal,8.17
Odisha ,Baleshwar,NA,Nilgiri,Tentulia,15.42
Odisha ,Baleshwar,NA,Nilgiri,R.K.Pur,8.12
Odisha ,Baleshwar,NA,Nilgiri,Dharampur,15.54
Odisha ,Baleshwar,NA,Nilgiri,Begunia,12.82
Odisha ,Baleshwar,NA,Nilgiri,Total,360.28
Odisha ,Baleshwar,NA,Oupada,Dakhina Narasingpur,26.29
Odisha ,Baleshwar,NA,Oupada,Baunsabania,35.65
Odisha ,Baleshwar,NA,Oupada,Shyamsundarpur,46.13
Odisha ,Baleshwar,NA,Oupada,Kandagaradi,46.51
Odisha ,Baleshwar,NA,Oupada,Iswarpur,36.79
Odisha ,Baleshwar,NA,Oupada,Talakia,46.71
Odisha ,Baleshwar,NA,Oupada,Rairamchandrapur,21.23
Odisha ,Baleshwar,NA,Oupada,Gadasahi  ,31.26
Odisha ,Baleshwar,NA,Oupada,Fatepur,54.83
Odisha ,Baleshwar,NA,Oupada,Badapokhari,47.74
Odisha ,Baleshwar,NA,Oupada,Aghirapada,30.09
Odisha ,Baleshwar,NA,Oupada,Total,423.23
Odisha ,Baleshwar,NA,Remuna,Nijampur,4.23
Odisha ,Baleshwar,NA,Remuna,Badapal,104.41
Odisha ,Baleshwar,NA,Remuna,Tentulida,24.4
Odisha ,Baleshwar,NA,Remuna,Remuna,33.67
Odisha ,Baleshwar,NA,Remuna,Ganipur,32.38
Odisha ,Baleshwar,NA,Remuna,Nuagan,31.79
Odisha ,Baleshwar,NA,Remuna,Tundura,39.53
Odisha ,Baleshwar,NA,Remuna,Sergarh,24.42
Odisha ,Baleshwar,NA,Remuna,Biruan,38.26
Odisha ,Baleshwar,NA,Remuna,Talapada,37.37
Odisha ,Baleshwar,NA,Remuna,Patripal,49.52
Odisha ,Baleshwar,NA,Remuna,Kharidmukhura,21.57
Odisha ,Baleshwar,NA,Remuna,Srijang,31.87
Odisha ,Baleshwar,NA,Remuna,Haripur ,8.03
Odisha ,Baleshwar,NA,Remuna,Chasakhanda,25.37
Odisha ,Baleshwar,NA,Remuna,Durgadevi,26.55
Odisha ,Baleshwar,NA,Remuna,Mandarpur,61.74
Odisha ,Baleshwar,NA,Remuna,Sarswatipur,15.01
Odisha ,Baleshwar,NA,Remuna,Nuapadhi,11.04
Odisha ,Baleshwar,NA,Remuna,Naraharipur,37.06
Odisha ,Baleshwar,NA,Remuna,Inchudi,18.92
Odisha ,Baleshwar,NA,Remuna,Gududa,48.49
Odisha ,Baleshwar,NA,Remuna,Kalyanpur,62.9
Odisha ,Baleshwar,NA,Remuna,Maharajpur,37.47
Odisha ,Baleshwar,NA,Remuna,Mangalpur,13.35
Odisha ,Baleshwar,NA,Remuna,Barunsing,35.24
Odisha ,Baleshwar,NA,Remuna,Kuruda,6.21
Odisha ,Baleshwar,NA,Remuna,Kuligan,42.47
Odisha ,Baleshwar,NA,Remuna,Srikrushnapur,9.72
Odisha ,Baleshwar,NA,Remuna,Sutai,7.63
Odisha ,Baleshwar,NA,Remuna,Bhimpura  ,4.01
Odisha ,Baleshwar,NA,Remuna,Balia,5.17
Odisha ,Baleshwar,NA,Remuna,Dahapada,23.28
Odisha ,Baleshwar,NA,Remuna,Karanjia,4.59
Odisha ,Baleshwar,NA,Remuna,Gandarda   ,3.46
Odisha ,Baleshwar,NA,Remuna,Ganeswarpur,8.58
Odisha ,Baleshwar,NA,Remuna,Total,989.71
Odisha ,Baleshwar,NA,Simulia,Maitapur,78.25
Odisha ,Baleshwar,NA,Simulia,Markona,113.89
Odisha ,Baleshwar,NA,Simulia,Bauripada,57.57
Odisha ,Baleshwar,NA,Simulia,Muruna,57.94
Odisha ,Baleshwar,NA,Simulia,Jamujhadi,71.2
Odisha ,Baleshwar,NA,Simulia,Bati,58.13
Odisha ,Baleshwar,NA,Simulia,Chalunigaon,46.08
Odisha ,Baleshwar,NA,Simulia,Khirkona,84.73
Odisha ,Baleshwar,NA,Simulia,Bari,108.69
Odisha ,Baleshwar,NA,Simulia,Kanheibindha,89.81
Odisha ,Baleshwar,NA,Simulia,Kanchpada,96.17
Odisha ,Baleshwar,NA,Simulia,Purusottampur,48.03
Odisha ,Baleshwar,NA,Simulia,Abjuna,50.95
Odisha ,Baleshwar,NA,Simulia,Ada,42.56
Odisha ,Baleshwar,NA,Simulia,Iswarpur,35.39
Odisha ,Baleshwar,NA,Simulia,Andarai,40.06
Odisha ,Baleshwar,NA,Simulia,Sabanga,93.98
Odisha ,Baleshwar,NA,Simulia,Total,1173.43
Odisha ,Baleshwar,NA,Soro,Manipur,56.16
Odisha ,Baleshwar,NA,Soro,Attapur,28.23
Odisha ,Baleshwar,NA,Soro,Gud,45.44
Odisha ,Baleshwar,NA,Soro,Kedarpur,37.91
Odisha ,Baleshwar,NA,Soro,Sajanpur,27.16
Odisha ,Baleshwar,NA,Soro,Singakhunta,37.55
Odisha ,Baleshwar,NA,Soro,Manatri,32.83
Odisha ,Baleshwar,NA,Soro,Mahumuhan,37.42
Odisha ,Baleshwar,NA,Soro,Natapada,23.09
Odisha ,Baleshwar,NA,Soro,Tentei,18.84
Odisha ,Baleshwar,NA,Soro,Talanagar,37.8
Odisha ,Baleshwar,NA,Soro,Dahisada,16.19
Odisha ,Baleshwar,NA,Soro,Anantapur,47.49
Odisha ,Baleshwar,NA,Soro,Gopinathpur,54.63
Odisha ,Baleshwar,NA,Soro,Nadigan,9.62
Odisha ,Baleshwar,NA,Soro,Mulising,31.93
Odisha ,Baleshwar,NA,Soro,Pakhar,50.79
Odisha ,Baleshwar,NA,Soro,Madhusudanpur,55
Odisha ,Baleshwar,NA,Soro,Jadida,29.61
Odisha ,Baleshwar,NA,Soro,Sabira,24.47
Odisha ,Baleshwar,NA,Soro,Sarasankha,8.56
Odisha ,Baleshwar,NA,Soro,Nischintapur,16.28
Odisha ,Baleshwar,NA,Soro,Balanga,49.06
Odisha ,Baleshwar,NA,Soro,Total,776.06
Odisha ,Baleshwar,Soro Urban,NA,Ward 1,4.81
Odisha ,Baleshwar,Soro Urban,NA,Ward 10,3.17
Odisha ,Baleshwar,Soro Urban,NA,Ward 11,7.13
Odisha ,Baleshwar,Soro Urban,NA,Ward 12,7.35
Odisha ,Baleshwar,Soro Urban,NA,Ward 13,2.81
Odisha ,Baleshwar,Soro Urban,NA,Ward 14,1.52
Odisha ,Baleshwar,Soro Urban,NA,Ward 15,3
Odisha ,Baleshwar,Soro Urban,NA,Ward 16,7.6
Odisha ,Baleshwar,Soro Urban,NA,Ward 17,8.15
Odisha ,Baleshwar,Soro Urban,NA,Ward 18,9.64
Odisha ,Baleshwar,Soro Urban,NA,Ward 19,11.27
Odisha ,Baleshwar,Soro Urban,NA,Ward 2,5.89
Odisha ,Baleshwar,Soro Urban,NA,Ward 3,3.91
Odisha ,Baleshwar,Soro Urban,NA,Ward 4,10.38
Odisha ,Baleshwar,Soro Urban,NA,Ward 5,1.93
Odisha ,Baleshwar,Soro Urban,NA,Ward 6,3.79
Odisha ,Baleshwar,Soro Urban,NA,Ward 7,2.59
Odisha ,Baleshwar,Soro Urban,NA,Ward 8,2.96
Odisha ,Baleshwar,Soro Urban,NA,Ward 9,4.03
Odisha ,Baleshwar,Soro Urban,NA,Total,101.93
Odisha ,Baleshwar,NA,Total,NA,12936.37
Odisha ,Bargarh,NA,Ambabhona,Ambabhona  ,15.18
Odisha ,Bargarh,NA,Ambabhona,Banjipali  ,11.2
Odisha ,Bargarh,NA,Ambabhona,Bhainatora  ,32.39
Odisha ,Bargarh,NA,Ambabhona,Bhukta   ,28.08
Odisha ,Bargarh,NA,Ambabhona,Dunguri   ,12.15
Odisha ,Bargarh,NA,Ambabhona,Kandpala   ,27.45
Odisha ,Bargarh,NA,Ambabhona,Kapasira   ,36
Odisha ,Bargarh,NA,Ambabhona,Kumbho ,13.55
Odisha ,Bargarh,NA,Ambabhona,Lakhanpur   ,20.32
Odisha ,Bargarh,NA,Ambabhona,Ruchida,31.47
Odisha ,Bargarh,NA,Ambabhona,Uttam  ,20.62
Odisha ,Bargarh,NA,Ambabhona,Bungapali ,15.85
Odisha ,Bargarh,NA,Ambabhona,Dwari ,23.9
Odisha ,Bargarh,NA,Ambabhona,Karla,11.05
Odisha ,Bargarh,NA,Ambabhona,Khola,14.47
Odisha ,Bargarh,NA,Ambabhona,Total,313.68
Odisha ,Bargarh,NA,Attabira,Amlipali   ,31.85
Odisha ,Bargarh,NA,Attabira,Attabira  ,0.15
Odisha ,Bargarh,NA,Attabira,Bugbuga ,45.79
Odisha ,Bargarh,NA,Attabira,Chakuli  ,11.6
Odisha ,Bargarh,NA,Attabira,Dulampur  ,13.18
Odisha ,Bargarh,NA,Attabira,Godbhaga  ,12.64
Odisha ,Bargarh,NA,Attabira,Hirlipali   ,35.24
Odisha ,Bargarh,NA,Attabira,Janged  ,37.45
Odisha ,Bargarh,NA,Attabira,Janhapada  ,47.91
Odisha ,Bargarh,NA,Attabira,Jhiliminda  ,46.28
Odisha ,Bargarh,NA,Attabira,Kadobahal  ,36.46
Odisha ,Bargarh,NA,Attabira,Kharamunda  ,35.67
Odisha ,Bargarh,NA,Attabira,Kulitatukura  ,21.37
Odisha ,Bargarh,NA,Attabira,Kulunda ,39.07
Odisha ,Bargarh,NA,Attabira,Kumelsingha  ,19.07
Odisha ,Bargarh,NA,Attabira,Lachida  ,20.79
Odisha ,Bargarh,NA,Attabira,Lahanda ,48.95
Odisha ,Bargarh,NA,Attabira,Larambha  ,30.11
Odisha ,Bargarh,NA,Attabira,Larasara  ,23.91
Odisha ,Bargarh,NA,Attabira,Manapara   ,64.42
Odisha ,Bargarh,NA,Attabira,Paharsrigida  ,47.88
Odisha ,Bargarh,NA,Attabira,Silat  ,48.3
Odisha ,Bargarh,NA,Attabira,Tamparsara  ,36.35
Odisha ,Bargarh,NA,Attabira,Tangarpali   ,42.33
Odisha ,Bargarh,NA,Attabira,Tope ,74.19
Odisha ,Bargarh,NA,Attabira,Total,870.96
Odisha ,Bargarh,Attabira NAC,NA,Ward 1,2.09
Odisha ,Bargarh,Attabira NAC,NA,Ward 10,4
Odisha ,Bargarh,Attabira NAC,NA,Ward 11,4.49
Odisha ,Bargarh,Attabira NAC,NA,Ward 12,5.83
Odisha ,Bargarh,Attabira NAC,NA,Ward 2,1.09
Odisha ,Bargarh,Attabira NAC,NA,Ward 3,6.17
Odisha ,Bargarh,Attabira NAC,NA,Ward 4,1.76
Odisha ,Bargarh,Attabira NAC,NA,Ward 5,3.39
Odisha ,Bargarh,Attabira NAC,NA,Ward 6,2.13
Odisha ,Bargarh,Attabira NAC,NA,Ward 7,1.74
Odisha ,Bargarh,Attabira NAC,NA,Ward 8,1.09
Odisha ,Bargarh,Attabira NAC,NA,Ward 9,4.85
Odisha ,Bargarh,Attabira NAC,NA,Total,38.63
Odisha ,Bargarh,NA,Bargarh,Adgaon,26.06
Odisha ,Bargarh,NA,Bargarh,Bardol,25.44
Odisha ,Bargarh,NA,Bargarh,Bargaon,11.49
Odisha ,Bargarh,NA,Bargarh,Barhagoda,26.05
Odisha ,Bargarh,NA,Bargarh,Birmal,25.79
Odisha ,Bargarh,NA,Bargarh,Chakarkend,32.81
Odisha ,Bargarh,NA,Bargarh,Deogaon,18.2
Odisha ,Bargarh,NA,Bargarh,Dhanger,23.12
Odisha ,Bargarh,NA,Bargarh,Gaisama,19.32
Odisha ,Bargarh,NA,Bargarh,Gobindapur,36.3
Odisha ,Bargarh,NA,Bargarh,Gudesira,29.05
Odisha ,Bargarh,NA,Bargarh,Jumurda,8.29
Odisha ,Bargarh,NA,Bargarh,Kalapani,18.17
Odisha ,Bargarh,NA,Bargarh,Katapali,18.71
Odisha ,Bargarh,NA,Bargarh,Khaliapali,12.79
Odisha ,Bargarh,NA,Bargarh,Khandtha,28.16
Odisha ,Bargarh,NA,Bargarh,Khuntpali,30.39
Odisha ,Bargarh,NA,Bargarh,Kuruan,18.99
Odisha ,Bargarh,NA,Bargarh,N.Jampali,22.07
Odisha ,Bargarh,NA,Bargarh,Nileswar,24.57
Odisha ,Bargarh,NA,Bargarh,S.Dumerpali,29.87
Odisha ,Bargarh,NA,Bargarh,Sarsara,15.46
Odisha ,Bargarh,NA,Bargarh,Talsirgida,10.24
Odisha ,Bargarh,NA,Bargarh,Tora,37.01
Odisha ,Bargarh,NA,Bargarh,Tumgaon,19.32
Odisha ,Bargarh,NA,Bargarh,Bonda,24.04
Odisha ,Bargarh,NA,Bargarh,Patharla,25.92
Odisha ,Bargarh,NA,Bargarh,Total,617.63
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 1,28.38
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 10,9.12
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 11,20.9
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 12,12.2
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 13,11.09
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 14,10.07
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 15,12.72
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 16,7.98
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 17,7.25
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 18,9
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 19,4.29
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 2,52.62
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 3,24.17
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 4,19.64
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 5,10.35
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 6,4.44
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 7,19.09
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 8,21.19
Odisha ,Bargarh,Bargarh Municipality,NA,Ward 9,8.99
Odisha ,Bargarh,Bargarh Municipality,NA,Total,293.49
Odisha ,Bargarh,NA,Barpali,Agalpur,52.26
Odisha ,Bargarh,NA,Barpali,Bagbadi,31.14
Odisha ,Bargarh,NA,Barpali,Bandhpali,80.41
Odisha ,Bargarh,NA,Barpali,Baramkela,68.59
Odisha ,Bargarh,NA,Barpali,Barguda,39.33
Odisha ,Bargarh,NA,Barpali,Bhatigaon,77.2
Odisha ,Bargarh,NA,Barpali,Gopeipali,30.45
Odisha ,Bargarh,NA,Barpali,Kainsir,104.6
Odisha ,Bargarh,NA,Barpali,Kanbar,30.18
Odisha ,Bargarh,NA,Barpali,Katapali,70.69
Odisha ,Bargarh,NA,Barpali,Khemasara,15.46
Odisha ,Bargarh,NA,Barpali,Kumbhari,98.07
Odisha ,Bargarh,NA,Barpali,Kusanpuri,26.12
Odisha ,Bargarh,NA,Barpali,Lemda,99.44
Odisha ,Bargarh,NA,Barpali,Mahada,51
Odisha ,Bargarh,NA,Barpali,Mahulpali,40.01
Odisha ,Bargarh,NA,Barpali,Patkulanda,97.38
Odisha ,Bargarh,NA,Barpali,Raxa,39.54
Odisha ,Bargarh,NA,Barpali,Remta,98.99
Odisha ,Bargarh,NA,Barpali,Satalama,42.82
Odisha ,Bargarh,NA,Barpali,Tileimal,72.38
Odisha ,Bargarh,NA,Barpali,Tinkani,88.62
Odisha ,Bargarh,NA,Barpali,Tulandi,36.01
Odisha ,Bargarh,NA,Barpali,Total,1390.69
Odisha ,Bargarh,Barpali NAC,NA,Ward 1,1.09
Odisha ,Bargarh,Barpali NAC,NA,Ward 10,6.79
Odisha ,Bargarh,Barpali NAC,NA,Ward 11,3.2
Odisha ,Bargarh,Barpali NAC,NA,Ward 2,3.94
Odisha ,Bargarh,Barpali NAC,NA,Ward 3,2.91
Odisha ,Bargarh,Barpali NAC,NA,Ward 4,3.63
Odisha ,Bargarh,Barpali NAC,NA,Ward 5,1.81
Odisha ,Bargarh,Barpali NAC,NA,Ward 6,2.8
Odisha ,Bargarh,Barpali NAC,NA,Ward 7,2.49
Odisha ,Bargarh,Barpali NAC,NA,Ward 8,2.92
Odisha ,Bargarh,Barpali NAC,NA,Ward 9,2.98
Odisha ,Bargarh,Barpali NAC,NA,Total,34.56
Odisha ,Bargarh,NA,Bhatli,Bhadigaon,17.61
Odisha ,Bargarh,NA,Bhatli,Bhatli,33.97
Odisha ,Bargarh,NA,Bhatli,Chadeigaon,13.45
Odisha ,Bargarh,NA,Bhatli,Damalpali,14.2
Odisha ,Bargarh,NA,Bhatli,Halupali,25.03
Odisha ,Bargarh,NA,Bhatli,Hatisar,34.54
Odisha ,Bargarh,NA,Bhatli,Kaldapali,0.57
Odisha ,Bargarh,NA,Bhatli,Kamgaon,18.68
Odisha ,Bargarh,NA,Bhatli,Kashaipali,13.67
Odisha ,Bargarh,NA,Bhatli,Kelendupali,17.01
Odisha ,Bargarh,NA,Bhatli,Kharmunda.,21.9
Odisha ,Bargarh,NA,Bhatli,Mulbar,21.78
Odisha ,Bargarh,NA,Bhatli,Narangpur,42.86
Odisha ,Bargarh,NA,Bhatli,Nuagarh,17.9
Odisha ,Bargarh,NA,Bhatli,Sukuda,16.79
Odisha ,Bargarh,NA,Bhatli,Tejagula,10.16
Odisha ,Bargarh,NA,Bhatli,Urduna,17.61
Odisha ,Bargarh,NA,Bhatli,Total,337.73
Odisha ,Bargarh,NA,Bheden,Lupursingha,20.6
Odisha ,Bargarh,NA,Bheden,Sankirda,22.6
Odisha ,Bargarh,NA,Bheden,Arjunda,16.67
Odisha ,Bargarh,NA,Bheden,Deshbhatli,21.56
Odisha ,Bargarh,NA,Bheden,Mahulpali,15.22
Odisha ,Bargarh,NA,Bheden,Areigudi,14.35
Odisha ,Bargarh,NA,Bheden,Dalab,21.3
Odisha ,Bargarh,NA,Bheden,Papanga,26
Odisha ,Bargarh,NA,Bheden,Sialkhandtha,19.48
Odisha ,Bargarh,NA,Bheden,Talmenda,38.06
Odisha ,Bargarh,NA,Bheden,Bakti,25
Odisha ,Bargarh,NA,Bheden,Bheden,25.42
Odisha ,Bargarh,NA,Bheden,Chichinda,12.65
Odisha ,Bargarh,NA,Bheden,Remunda,24.45
Odisha ,Bargarh,NA,Bheden,Sunalarambha,20.92
Odisha ,Bargarh,NA,Bheden,Reshma,23.24
Odisha ,Bargarh,NA,Bheden,Rusuda,31.27
Odisha ,Bargarh,NA,Bheden,Ainlapali,17.96
Odisha ,Bargarh,NA,Bheden,Luhakhandi,35.99
Odisha ,Bargarh,NA,Bheden,Kubedega,23.76
Odisha ,Bargarh,NA,Bheden,Manpur,36.07
Odisha ,Bargarh,NA,Bheden,Total,492.57
Odisha ,Bargarh,NA,Bijepur,Badabaunsen,14.1
Odisha ,Bargarh,NA,Bijepur,Badbrahmani,12.91
Odisha ,Bargarh,NA,Bijepur,Bairakhapali,9.99
Odisha ,Bargarh,NA,Bijepur,Barmunda,20.05
Odisha ,Bargarh,NA,Bijepur,Beniachal,15.35
Odisha ,Bargarh,NA,Bijepur,Bhatigaon,17.95
Odisha ,Bargarh,NA,Bijepur,NA,5.27
Odisha ,Bargarh,NA,Bijepur,Budapali,26.34
Odisha ,Bargarh,NA,Bijepur,Charpali (New),10.31
Odisha ,Bargarh,NA,Bijepur,Ganthiapali,15.34
Odisha ,Bargarh,NA,Bijepur,Jaring,15.2
Odisha ,Bargarh,NA,Bijepur,Jokhipali,15.48
Odisha ,Bargarh,NA,Bijepur,Kharmunda,14.02
Odisha ,Bargarh,NA,Bijepur,Laumunda,15.19
Odisha ,Bargarh,NA,Bijepur,M.Srigida,16.14
Odisha ,Bargarh,NA,Bijepur,Pada,13.88
Odisha ,Bargarh,NA,Bijepur,Pahandi,18.92
Odisha ,Bargarh,NA,Bijepur,Patharla,20.59
Odisha ,Bargarh,NA,Bijepur,Saipali,10.02
Odisha ,Bargarh,NA,Bijepur,Samaleipadar,15.87
Odisha ,Bargarh,NA,Bijepur,Sanbausen,13.02
Odisha ,Bargarh,NA,Bijepur,Surubali,14.69
Odisha ,Bargarh,NA,Bijepur,T.Gandpali,24.1
Odisha ,Bargarh,NA,Bijepur,Talpadar,9.24
Odisha ,Bargarh,NA,Bijepur,Total,363.97
Odisha ,Bargarh,Bijepur NAC,NA,Baunspola,2.31
Odisha ,Bargarh,Bijepur NAC,NA,Bijepur,10.19
Odisha ,Bargarh,Bijepur NAC,NA,Kandhara,1.5
Odisha ,Bargarh,Bijepur NAC,NA,Keuntipali,4.65
Odisha ,Bargarh,Bijepur NAC,NA,M.Gandapali,3.34
Odisha ,Bargarh,Bijepur NAC,NA,Majhipali,1.73
Odisha ,Bargarh,Bijepur NAC,NA,Ward 8,0.12
Odisha ,Bargarh,Bijepur NAC,NA,Total,23.84
Odisha ,Bargarh,NA,Gaisilet,Buromunda,25.36
Odisha ,Bargarh,NA,Gaisilet,Chantipali,15.89
Odisha ,Bargarh,NA,Gaisilet,Chikhili,13.98
Odisha ,Bargarh,NA,Gaisilet,Dangbahal,15.66
Odisha ,Bargarh,NA,Gaisilet,Firingimal,36.85
Odisha ,Bargarh,NA,Gaisilet,Gajsilet,28.83
Odisha ,Bargarh,NA,Gaisilet,Ganiapali,10.06
Odisha ,Bargarh,NA,Gaisilet,Gauramunda,23.82
Odisha ,Bargarh,NA,Gaisilet,Guderpali,11.46
Odisha ,Bargarh,NA,Gaisilet,Jagalpat,15.48
Odisha ,Bargarh,NA,Gaisilet,Jamutpali,21.82
Odisha ,Bargarh,NA,Gaisilet,Kandagad,14.6
Odisha ,Bargarh,NA,Gaisilet,Katabahal,16.65
Odisha ,Bargarh,NA,Gaisilet,Kathaumal,27
Odisha ,Bargarh,NA,Gaisilet,Kundakhai,16.44
Odisha ,Bargarh,NA,Gaisilet,Raisalpadar,31.74
Odisha ,Bargarh,NA,Gaisilet,Sandhibahal,12.72
Odisha ,Bargarh,NA,Gaisilet,Sardhapali,15.43
Odisha ,Bargarh,NA,Gaisilet,Talpali,19.19
Odisha ,Bargarh,NA,Gaisilet,Total,372.98
Odisha ,Bargarh,NA,Jharbandh,Amthi,27.56
Odisha ,Bargarh,NA,Jharbandh,Bhainsadarha,22.16
Odisha ,Bargarh,NA,Jharbandh,Bhandarpuri,12.42
Odisha ,Bargarh,NA,Jharbandh,Bilaspur,37.23
Odisha ,Bargarh,NA,Jharbandh,Chandivata,19.13
Odisha ,Bargarh,NA,Jharbandh,Chotanki,18.55
Odisha ,Bargarh,NA,Jharbandh,Dava,11.18
Odisha ,Bargarh,NA,Jharbandh,Gothuguda,31.59
Odisha ,Bargarh,NA,Jharbandh,Jagdalpur,26.99
Odisha ,Bargarh,NA,Jharbandh,Jharbandh,31.57
Odisha ,Bargarh,NA,Jharbandh,Kandadangar,28.22
Odisha ,Bargarh,NA,Jharbandh,Kumir,28.16
Odisha ,Bargarh,NA,Jharbandh,Kurlupali,20.81
Odisha ,Bargarh,NA,Jharbandh,Laudidhara,29.92
Odisha ,Bargarh,NA,Jharbandh,Total,345.49
Odisha ,Bargarh,NA,Padampur,Barihapali,18.34
Odisha ,Bargarh,NA,Padampur,Barikel,17.42
Odisha ,Bargarh,NA,Padampur,Bheunria,25.22
Odisha ,Bargarh,NA,Padampur,Budamal,18.57
Odisha ,Bargarh,NA,Padampur,Buden,21.81
