g_match_id,s_id,g_district,district_mapped,g_block,block_mapped,g_gp,gp_mapped,g_ac_id,g_ac,g_pc,s_state,s_district,s_block,Sl.No,s_gp,SC,ST,Minority,Others,Total,updated_district_name,updated_block_name,updated_gp_name
5924,2513,ganjam,yes,kabisuryanagar,yes,gangapur,yes,125,125 kabisuryanagar,aska,odisha,ganjam,kabisuryanagar,9,gangapur,3.3,0,0,13.05,16.35,ganjam,kabisuryanagar,gangapur
5925,2514,ganjam,yes,kabisuryanagar,yes,gudiali,yes,125,125 kabisuryanagar,aska,odisha,ganjam,kabisuryanagar,10,gudiali,0,0,0,2.85,2.85,ganjam,kabisuryanagar,gudiali
5926,2515,ganjam,yes,kabisuryanagar,yes,jarada,yes,125,125 kabisuryanagar,aska,odisha,ganjam,kabisuryanagar,11,jarada,0.55,0,0,0,0.55,ganjam,kabisuryanagar,jarada
5927,2517,ganjam,yes,kabisuryanagar,yes,khajapalli,yes,125,125 kabisuryanagar,aska,odisha,ganjam,kabisuryanagar,13,khajapalli,0.8,0,0,24.2,25,ganjam,kabisuryanagar,khajapalli
5928,2519,ganjam,yes,kabisuryanagar,yes,rishipur,yes,125,125 kabisuryanagar,aska,odisha,ganjam,kabisuryanagar,15,rishipur,0.3,0,0,12.95,13.25,ganjam,kabisuryanagar,rishipur
5929,2645,ganjam,yes,purusottampur,yes,sama,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,20,sama,2,0,0,6.35,8.35,ganjam,purusottampur,sama
5930,2634,ganjam,yes,purusottampur,yes,chingudighai,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,9,chingudighai,0,0,0,0.85,0.85,ganjam,purusottampur,chingudighai
5931,2646,ganjam,yes,purusottampur,yes,sikula,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,21,sikula,0.3,0,0,0,0.3,ganjam,purusottampur,sikula
5932,2628,ganjam,yes,purusottampur,yes,arakhapur,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,3,arakhapur,0,0,0,2,2,ganjam,purusottampur,arakhapur
5933,2633,ganjam,yes,purusottampur,yes,bhutasarasingi,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,8,bhutasarasingi,13.05,0,0,8.75,21.8,ganjam,purusottampur,bhutasarasingi
5934,2630,ganjam,yes,purusottampur,yes,badakharida,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,5,badakharida,1.3,0,0,5.8,7.1,ganjam,purusottampur,badakharida
5935,2651,ganjam,yes,purusottampur,yes,pandia,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,26,pandia,NA,NA,NA,NA,NA,ganjam,purusottampur,pandia
5936,2635,ganjam,yes,purusottampur,yes,chingudipadar nuagam,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,10,chingudipadar nuagam,0.3,0,0,2.6,2.9,ganjam,purusottampur,chingudipadar nuagam
5937,2640,ganjam,yes,purusottampur,yes,jhadabai,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,15,jhadabai,0,0,0,15.4,15.4,ganjam,purusottampur,jhadabai
5938,2649,ganjam,yes,purusottampur,yes,tankchai,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,24,tankchai,2,0,0,0,2,ganjam,purusottampur,tankchai
5939,2627,ganjam,yes,purusottampur,yes,anatirigam,yes,125,125 kabisuryanagar,aska,odisha,ganjam,purusottampur,2,anatirigam,0,0,0,2,2,ganjam,purusottampur,anatirigam
5940,2526,ganjam,yes,khalikote,yes,aitipur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,1,aitipur,0,0,0,5.1,5.1,ganjam,khalikote,aitipur
5941,2527,ganjam,yes,khalikote,yes,badapalli,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,2,badapalli,0,20.5,0,2.2,22.7,ganjam,khalikote,badapalli
5942,2528,ganjam,yes,khalikote,yes,badhi nuapalli,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,3,badhi nuapalli,1,0,0,74.4,75.4,ganjam,khalikote,badhi nuapalli
5943,2529,ganjam,yes,khalikote,yes,bania,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,4,bania,1.3,0,0,8.95,10.25,ganjam,khalikote,bania
5944,2530,ganjam,yes,khalikote,yes,bedha nalinakhyapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,5,bedha nalinakhyapur,0.8,0,0,24.45,25.25,ganjam,khalikote,bedha nalinakhyapur
5945,2531,ganjam,yes,khalikote,yes,bhakutagam,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,6,bhakutagam,0,0,0,1.3,1.3,ganjam,khalikote,bhakutagam
5946,2532,ganjam,yes,khalikote,yes,bhikapada,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,7,bhikapada,0,0,0,6.3,6.3,ganjam,khalikote,bhikapada
5947,2533,ganjam,yes,khalikote,yes,bikrampur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,8,bikrampur,1.1,0,0,6.95,8.05,ganjam,khalikote,bikrampur
5948,2534,ganjam,yes,khalikote,yes,chikili,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,9,chikili,3.3,0,0,64.6,67.9,ganjam,khalikote,chikili
5949,2535,ganjam,yes,khalikote,yes,danapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,10,danapur,2.5,0,0,34.7,37.2,ganjam,khalikote,danapur
5950,2536,ganjam,yes,khalikote,yes,dimiria,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,11,dimiria,0.3,1.2,0,54.55,56.05,ganjam,khalikote,dimiria
5951,2537,ganjam,yes,khalikote,yes,kairasi,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,12,kairasi,1,0,0,18.3,19.3,ganjam,khalikote,kairasi
5952,2553,ganjam,yes,khalikote,yes,kanaka,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,28,kanaka,NA,NA,NA,NA,NA,ganjam,khalikote,kanaka
5953,2538,ganjam,yes,khalikote,yes,kanchana,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,13,kanchana,4.15,0,0,27.5,31.65,ganjam,khalikote,kanchana
5954,2539,ganjam,yes,khalikote,yes,kanheipur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,14,kanheipur,0,0,0,5.65,5.65,ganjam,khalikote,kanheipur
5955,2540,ganjam,yes,khalikote,yes,keshapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,15,keshapur,3.35,0,0,0.65,4,ganjam,khalikote,keshapur
5956,2541,ganjam,yes,khalikote,yes,khajapalli,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,16,khajapalli,0,0,0,7.7,7.7,ganjam,khalikote,khajapalli
5957,2542,ganjam,yes,khalikote,yes,komonda,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,17,komonda,3.6,0,0,24.9,28.5,ganjam,khalikote,komonda
5958,2543,ganjam,yes,khalikote,yes,langaleswar,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,18,langaleswar,0,0,0,1.3,1.3,ganjam,khalikote,langaleswar
5959,2544,ganjam,yes,khalikote,yes,manikapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,19,manikapur,1.3,1.3,0,9.2,11.8,ganjam,khalikote,manikapur
5960,2545,ganjam,yes,khalikote,yes,mathura,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,20,mathura,0,0,0,32.3,32.3,ganjam,khalikote,mathura
5961,2546,ganjam,yes,khalikote,yes,naikanipalli,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,21,naikanipalli,0.3,0,0,11.75,12.05,ganjam,khalikote,naikanipalli
5962,2547,ganjam,yes,khalikote,yes,odia alapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,22,odia alapur,0,0,0,1.2,1.2,ganjam,khalikote,odia alapur
5963,2554,ganjam,yes,khalikote,yes,pathara,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,29,pathara,NA,NA,NA,NA,NA,ganjam,khalikote,pathara
5964,2548,ganjam,yes,khalikote,yes,sabulia,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,23,sabulia,0,0,0,0.3,0.3,ganjam,khalikote,sabulia
5965,2549,ganjam,yes,khalikote,yes,srikrushnasaranpur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,24,srikrushnasaranpur,0,0,0,18.35,18.35,ganjam,khalikote,srikrushnasaranpur
5966,2550,ganjam,yes,khalikote,yes,talapada,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,25,talapada,1.3,0,0,12.5,13.8,ganjam,khalikote,talapada
5967,2551,ganjam,yes,khalikote,yes,tentuliapalli,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,26,tentuliapalli,0,0,0,1.9,1.9,ganjam,khalikote,tentuliapalli
5968,2552,ganjam,yes,khalikote,yes,tulasipur,yes,126,126 khalikote (sc),aska,odisha,ganjam,khalikote,27,tulasipur,1.2,0,0,7.4,8.6,ganjam,khalikote,tulasipur
5969,2626,ganjam,yes,purusottampur,yes,achuli,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,1,achuli,0.8,0,0,0.6,1.4,ganjam,purusottampur,achuli
5970,2637,ganjam,yes,purusottampur,yes,handighar,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,12,handighar,1,0,0,0,1,ganjam,purusottampur,handighar
5971,2643,ganjam,yes,purusottampur,yes,pratappur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,18,pratappur,0,0,0,0.3,0.3,ganjam,purusottampur,pratappur
5972,2644,ganjam,yes,purusottampur,yes,ranajhali,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,19,ranajhali,0,0,0,2.55,2.55,ganjam,purusottampur,ranajhali
5973,2652,ganjam,yes,purusottampur,yes,raipur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,27,raipur,NA,NA,NA,NA,NA,ganjam,purusottampur,raipur
5974,2647,ganjam,yes,purusottampur,yes,solaghara,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,22,solaghara,0,0,0,1,1,ganjam,purusottampur,solaghara
5975,2638,ganjam,yes,purusottampur,yes,jaganathapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,13,jaganathapur,0,0,0,10.35,10.35,ganjam,purusottampur,jaganathapur
5976,2641,ganjam,yes,purusottampur,yes,kama nalinakhyapur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,16,kama nalinakhyapur,0,0,0,2.2,2.2,ganjam,purusottampur,kama nalinakhyapur
5977,2650,ganjam,yes,purusottampur,yes,baghala,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,25,baghala,NA,NA,NA,NA,NA,ganjam,purusottampur,baghala
5978,2631,ganjam,yes,purusottampur,yes,bhatakumarada,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,6,bhatakumarada,0,0,0,1,1,ganjam,purusottampur,bhatakumarada
5979,2648,ganjam,yes,purusottampur,yes,sunathara,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,23,sunathara,0,0,0,1,1,ganjam,purusottampur,sunathara
5980,2629,ganjam,yes,purusottampur,yes,badabaragam,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,4,badabaragam,0.75,0,0,2.2,2.95,ganjam,purusottampur,badabaragam
5981,2632,ganjam,yes,purusottampur,yes,bhimpur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,7,bhimpur,0,0,0,0.45,0.45,ganjam,purusottampur,bhimpur
5982,2636,ganjam,yes,purusottampur,yes,gangadahani,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,11,gangadahani,0.75,0,0,23.8,24.55,ganjam,purusottampur,gangadahani
5983,2639,ganjam,yes,purusottampur,yes,jamuni,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,14,jamuni,0,0,0,3.45,3.45,ganjam,purusottampur,jamuni
5984,2642,ganjam,yes,purusottampur,yes,laxmipur,yes,126,126 khalikote (sc),aska,odisha,ganjam,purusottampur,17,laxmipur,NA,NA,NA,NA,NA,ganjam,purusottampur,laxmipur
5985,2255,ganjam,yes,aska,yes,allipur,yes,128,128 aska,aska,odisha,ganjam,aska,1,allipur,1,0,0,0.3,1.3,ganjam,aska,allipur
5986,2274,ganjam,yes,aska,yes,babanpur,yes,128,128 aska,aska,odisha,ganjam,aska,20,babanpur,NA,NA,NA,NA,NA,ganjam,aska,babanpur
5987,2256,ganjam,yes,aska,yes,badakholi,yes,128,128 aska,aska,odisha,ganjam,aska,2,badakholi,0.75,1,0,0.3,2.05,ganjam,aska,badakholi
5988,2257,ganjam,yes,aska,yes,balichhai,yes,128,128 aska,aska,odisha,ganjam,aska,3,balichhai,0,0,0,1,1,ganjam,aska,balichhai
5989,2258,ganjam,yes,aska,yes,balisira,yes,128,128 aska,aska,odisha,ganjam,aska,4,balisira,0,0,0,4.3,4.3,ganjam,aska,balisira
5990,2259,ganjam,yes,aska,yes,bangarada,yes,128,128 aska,aska,odisha,ganjam,aska,5,bangarada,0,0,0,0.3,0.3,ganjam,aska,bangarada
5991,2260,ganjam,yes,aska,yes,baragam,yes,128,128 aska,aska,odisha,ganjam,aska,6,baragam,0,0,0,0.55,0.55,ganjam,aska,baragam
5992,2275,ganjam,yes,aska,yes,benapat,yes,128,128 aska,aska,odisha,ganjam,aska,21,benapat,NA,NA,NA,NA,NA,ganjam,aska,benapat
5993,2261,ganjam,yes,aska,yes,bhetanai,yes,128,128 aska,aska,odisha,ganjam,aska,7,bhetanai,0,0,0,2.6,2.6,ganjam,aska,bhetanai
5994,2276,ganjam,yes,aska,yes,chadhiapalli,yes,128,128 aska,aska,odisha,ganjam,aska,22,chadhiapalli,NA,NA,NA,NA,NA,ganjam,aska,chadhiapalli
5995,2262,ganjam,yes,aska,yes,debabhumi,yes,128,128 aska,aska,odisha,ganjam,aska,8,debabhumi,0.75,0,0,0.3,1.05,ganjam,aska,debabhumi
5996,2277,ganjam,yes,aska,yes,gahangu,yes,128,128 aska,aska,odisha,ganjam,aska,23,gahangu,NA,NA,NA,NA,NA,ganjam,aska,gahangu
5997,2263,ganjam,yes,aska,yes,gangapur,yes,128,128 aska,aska,odisha,ganjam,aska,9,gangapur,0,0,0,4.6,4.6,ganjam,aska,gangapur
5998,2278,ganjam,yes,aska,yes,gunthapada,yes,128,128 aska,aska,odisha,ganjam,aska,24,gunthapada,NA,NA,NA,NA,NA,ganjam,aska,gunthapada
5999,2264,ganjam,yes,aska,yes,haridapadar,yes,128,128 aska,aska,odisha,ganjam,aska,10,haridapadar,1.05,0,0,2.6,3.65,ganjam,aska,haridapadar
6000,2265,ganjam,yes,aska,yes,jayapur,yes,128,128 aska,aska,odisha,ganjam,aska,11,jayapur,3,0,0,1.4,4.4,ganjam,aska,jayapur
6001,2266,ganjam,yes,aska,yes,kalasandhapur,yes,128,128 aska,aska,odisha,ganjam,aska,12,kalasandhapur,0,0,0,1.3,1.3,ganjam,aska,kalasandhapur
6002,2279,ganjam,yes,aska,yes,kamagada,yes,128,128 aska,aska,odisha,ganjam,aska,25,kamagada,NA,NA,NA,NA,NA,ganjam,aska,kamagada
6003,2267,ganjam,yes,aska,yes,kendupadar,yes,128,128 aska,aska,odisha,ganjam,aska,13,kendupadar,0,0,0,1.4,1.4,ganjam,aska,kendupadar
6004,2268,ganjam,yes,aska,yes,khandadeuli,yes,128,128 aska,aska,odisha,ganjam,aska,14,khandadeuli,0.75,0,0,2.6,3.35,ganjam,aska,khandadeuli
6005,2269,ganjam,yes,aska,yes,kharia,yes,128,128 aska,aska,odisha,ganjam,aska,15,kharia,1,0,0,3.85,4.85,ganjam,aska,kharia
6006,2280,ganjam,yes,aska,yes,mangalpur,yes,128,128 aska,aska,odisha,ganjam,aska,26,mangalpur,NA,NA,NA,NA,NA,ganjam,aska,mangalpur
6007,2270,ganjam,yes,aska,yes,munigadi,yes,128,128 aska,aska,odisha,ganjam,aska,16,munigadi,0.2,0,0,0,0.2,ganjam,aska,munigadi
6008,2281,ganjam,yes,aska,yes,nalabanta,yes,128,128 aska,aska,odisha,ganjam,aska,27,nalabanta,NA,NA,NA,NA,NA,ganjam,aska,nalabanta
6009,2271,ganjam,yes,aska,yes,nimina,yes,128,128 aska,aska,odisha,ganjam,aska,17,nimina,0,0,0,0.3,0.3,ganjam,aska,nimina
6010,2272,ganjam,yes,aska,yes,pandiapathar,yes,128,128 aska,aska,odisha,ganjam,aska,18,pandiapathar,0.6,0,0,0,0.6,ganjam,aska,pandiapathar
6011,2273,ganjam,yes,aska,yes,sidhanai,yes,128,128 aska,aska,odisha,ganjam,aska,19,sidhanai,0.3,0,0,0,0.3,ganjam,aska,sidhanai
6012,2524,ganjam,yes,kabisuryanagar,yes,ambapua,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,20,ambapua,NA,NA,NA,NA,NA,ganjam,kabisuryanagar,ambapua
6013,2507,ganjam,yes,kabisuryanagar,yes,baliasara,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,3,baliasara,1.35,0,0,4.7,6.05,ganjam,kabisuryanagar,baliasara
6014,2508,ganjam,yes,kabisuryanagar,yes,barida,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,4,barida,0,0,0,11.4,11.4,ganjam,kabisuryanagar,barida
6015,2510,ganjam,yes,kabisuryanagar,yes,bolasara,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,6,bolasara,0,0,0,1.3,1.3,ganjam,kabisuryanagar,bolasara
6016,2511,ganjam,yes,kabisuryanagar,yes,borasingi,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,7,borasingi,0,0,0,21.45,21.45,ganjam,kabisuryanagar,borasingi
6017,2516,ganjam,yes,kabisuryanagar,yes,kaniari,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,12,kaniari,4.45,0,0,5.2,9.65,ganjam,kabisuryanagar,kaniari
6018,2525,ganjam,yes,kabisuryanagar,yes,nandiagada,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,21,nandiagada,NA,NA,NA,NA,NA,ganjam,kabisuryanagar,nandiagada
6019,2518,ganjam,yes,kabisuryanagar,yes,paikajamuna,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,14,paikajamuna,0.3,0,0,8.9,9.2,ganjam,kabisuryanagar,paikajamuna
6020,2520,ganjam,yes,kabisuryanagar,yes,sialia,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,16,sialia,1,0,0,1,2,ganjam,kabisuryanagar,sialia
6021,2521,ganjam,yes,kabisuryanagar,yes,subalaya,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,17,subalaya,0,0,0,9.9,9.9,ganjam,kabisuryanagar,subalaya
6022,2522,ganjam,yes,kabisuryanagar,yes,sunapalli,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,18,sunapalli,0,0,0,51.85,51.85,ganjam,kabisuryanagar,sunapalli
6023,2523,ganjam,yes,kabisuryanagar,yes,sunarijhola,yes,128,128 aska,aska,odisha,ganjam,kabisuryanagar,19,sunarijhola,0,0,0,2.6,2.6,ganjam,kabisuryanagar,sunarijhola
6024,2733,ganjam,yes,surada,yes,amrutulu,yes,129,129 surada,aska,odisha,ganjam,surada,1,amrutulu,2.25,0,0,68.45,70.7,ganjam,surada,amrutulu
6025,2734,ganjam,yes,surada,yes,asurabandha,yes,129,129 surada,aska,odisha,ganjam,surada,2,asurabandha,16.3,1.35,4.85,130.3,152.8,ganjam,surada,asurabandha
6026,2735,ganjam,yes,surada,yes,bada badangi,yes,129,129 surada,aska,odisha,ganjam,surada,3,bada badangi,10.9,4.7,0,138.05,153.65,ganjam,surada,bada badangi
6027,2736,ganjam,yes,surada,yes,bada gochha,yes,129,129 surada,aska,odisha,ganjam,surada,4,bada gochha,22.55,12.8,0,28.8,64.15,ganjam,surada,bada gochha
6028,2737,ganjam,yes,surada,yes,badagada,yes,129,129 surada,aska,odisha,ganjam,surada,5,badagada,21.25,1.45,0,69.7,92.4,ganjam,surada,badagada
6029,2738,ganjam,yes,surada,yes,bhagabanpur,yes,129,129 surada,aska,odisha,ganjam,surada,6,bhagabanpur,3.9,7.8,0,37.9,49.6,ganjam,surada,bhagabanpur
6030,2739,ganjam,yes,surada,yes,borada,yes,129,129 surada,aska,odisha,ganjam,surada,7,borada,22.3,2.85,0,146.2,171.35,ganjam,surada,borada
6031,2740,ganjam,yes,surada,yes,borasingi,yes,129,129 surada,aska,odisha,ganjam,surada,8,borasingi,0.3,0,0,53.5,53.8,ganjam,surada,borasingi
6032,2741,ganjam,yes,surada,yes,ekalapur,yes,129,129 surada,aska,odisha,ganjam,surada,9,ekalapur,4.15,1.85,0,79,85,ganjam,surada,ekalapur
6033,2742,ganjam,yes,surada,yes,gajalbadi,yes,129,129 surada,aska,odisha,ganjam,surada,10,gajalbadi,9.55,21.25,0,39.05,69.85,ganjam,surada,gajalbadi
6034,2743,ganjam,yes,surada,yes,gangapur,yes,129,129 surada,aska,odisha,ganjam,surada,11,gangapur,3.45,2.25,2.6,94.1,102.4,ganjam,surada,gangapur
6035,2744,ganjam,yes,surada,yes,genja,yes,129,129 surada,aska,odisha,ganjam,surada,12,genja,4.25,17.8,0,17.65,39.7,ganjam,surada,genja
6036,2745,ganjam,yes,surada,yes,gochha,yes,129,129 surada,aska,odisha,ganjam,surada,13,gochha,21.25,13.05,0,134.1,168.4,ganjam,surada,gochha
6037,2746,ganjam,yes,surada,yes,gopalpursasan,yes,129,129 surada,aska,odisha,ganjam,surada,14,gopalpursasan,14.75,4.6,0,121.4,140.75,ganjam,surada,gopalpursasan
6038,2747,ganjam,yes,surada,yes,goudagotha,yes,129,129 surada,aska,odisha,ganjam,surada,15,goudagotha,52.35,93.7,0,44.6,190.65,ganjam,surada,goudagotha
6039,2748,ganjam,yes,surada,yes,hinjalakuda,yes,129,129 surada,aska,odisha,ganjam,surada,16,hinjalakuda,3.5,0,0,57.75,61.25,ganjam,surada,hinjalakuda
6040,2749,ganjam,yes,surada,yes,hukuma,yes,129,129 surada,aska,odisha,ganjam,surada,17,hukuma,19.1,12.7,0,56.4,88.2,ganjam,surada,hukuma
6041,2750,ganjam,yes,surada,yes,kullangi,yes,129,129 surada,aska,odisha,ganjam,surada,18,kullangi,11.85,0.3,0,30.3,42.45,ganjam,surada,kullangi
6042,2751,ganjam,yes,surada,yes,lathipada,yes,129,129 surada,aska,odisha,ganjam,surada,19,lathipada,9.95,12.95,0,87.35,110.25,ganjam,surada,lathipada
6043,2752,ganjam,yes,surada,yes,merikote,yes,129,129 surada,aska,odisha,ganjam,surada,20,merikote,13.45,22.8,0,49.4,85.65,ganjam,surada,merikote
6044,2753,ganjam,yes,surada,yes,nuagada,yes,129,129 surada,aska,odisha,ganjam,surada,21,nuagada,1.3,0,0,54.3,55.6,ganjam,surada,nuagada
6045,2754,ganjam,yes,surada,yes,palakatu,yes,129,129 surada,aska,odisha,ganjam,surada,22,palakatu,3.6,4.15,0,92,99.75,ganjam,surada,palakatu
6046,2755,ganjam,yes,surada,yes,raibandha,yes,129,129 surada,aska,odisha,ganjam,surada,23,raibandha,2.95,0,0,211.75,214.7,ganjam,surada,raibandha
6047,2756,ganjam,yes,surada,yes,sarabadi,yes,129,129 surada,aska,odisha,ganjam,surada,24,sarabadi,2.6,0,0,99.15,101.75,ganjam,surada,sarabadi
6048,2757,ganjam,yes,surada,yes,sidhapur,yes,129,129 surada,aska,odisha,ganjam,surada,25,sidhapur,1.3,2.6,0,29.95,33.85,ganjam,surada,sidhapur
6049,2758,ganjam,yes,surada,yes,suramani,yes,129,129 surada,aska,odisha,ganjam,surada,26,suramani,2.9,1.05,0,43.25,47.2,ganjam,surada,suramani
6050,2305,ganjam,yes,bellaguntha,yes,ambapua,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,1,ambapua,1.35,0,0,37.8,39.15,ganjam,bellaguntha,ambapua
6051,2306,ganjam,yes,bellaguntha,yes,badaborasingi,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,2,badaborasingi,1.6,0,0,8.6,10.2,ganjam,bellaguntha,badaborasingi
6052,2307,ganjam,yes,bellaguntha,yes,badapada,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,3,badapada,25.6,0,0,16.55,42.15,ganjam,bellaguntha,badapada
6053,2308,ganjam,yes,bellaguntha,yes,banka,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,4,banka,0,0,0,9.4,9.4,ganjam,bellaguntha,banka
6054,2309,ganjam,yes,bellaguntha,yes,benipalli,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,5,benipalli,1,0,0,1,2,ganjam,bellaguntha,benipalli
6055,2310,ganjam,yes,bellaguntha,yes,dhumuchai,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,6,dhumuchai,0.45,0,0,14,14.45,ganjam,bellaguntha,dhumuchai
6056,2311,ganjam,yes,bellaguntha,yes,g.nuagam,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,7,g.nuagam,2.85,0,0,11.6,14.45,ganjam,bellaguntha,g.nuagam
6057,2312,ganjam,yes,bellaguntha,yes,gangapur,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,8,gangapur,1.85,0,0,44.3,46.15,ganjam,bellaguntha,gangapur
6058,2313,ganjam,yes,bellaguntha,yes,gobara,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,9,gobara,5,0,0,1.85,6.85,ganjam,bellaguntha,gobara
6059,2314,ganjam,yes,bellaguntha,yes,inginathi,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,10,inginathi,1.3,0,0,6.2,7.5,ganjam,bellaguntha,inginathi
6060,2315,ganjam,yes,bellaguntha,yes,khairputi,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,11,khairputi,1,0,0,5.55,6.55,ganjam,bellaguntha,khairputi
6061,2316,ganjam,yes,bellaguntha,yes,khetribarpur,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,12,khetribarpur,4.05,0,0,13.2,17.25,ganjam,bellaguntha,khetribarpur
6062,2317,ganjam,yes,bellaguntha,yes,mangalpur,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,13,mangalpur,0,0,0,4.95,4.95,ganjam,bellaguntha,mangalpur
6063,2318,ganjam,yes,bellaguntha,yes,nettenga,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,14,nettenga,7.15,0,0,2.65,9.8,ganjam,bellaguntha,nettenga
6064,2319,ganjam,yes,bellaguntha,yes,pailipada,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,15,pailipada,1.3,0,0,1.6,2.9,ganjam,bellaguntha,pailipada
6065,2320,ganjam,yes,bellaguntha,yes,sasan,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,16,sasan,0,0,0,8.65,8.65,ganjam,bellaguntha,sasan
6066,2321,ganjam,yes,bellaguntha,yes,tanarada,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,17,tanarada,2.25,0,0,11.9,14.15,ganjam,bellaguntha,tanarada
6067,2322,ganjam,yes,bellaguntha,yes,udhra,yes,129,129 surada,aska,odisha,ganjam,bellaguntha,18,udhra,11.55,0,0,15.1,26.65,ganjam,bellaguntha,udhra
6068,2401,ganjam,yes,dharakote,yes,baharapur,yes,130,130 sanakhemundi,aska,odisha,ganjam,dharakote,1,baharapur,1.1,2.5,0,24.2,27.8,ganjam,dharakote,baharapur
