State,District,Block,Sl. No,Name of Gram Panchayat,SC,ST,Minority,Others,Total
Odisha,Mayurbhanj,Rasagobindapur,,Total,166.75,1143.2,0,286.6,1596.55
Odisha,Mayurbhanj,Shamakhunta,1,Balidiha,8.3,103.95,0,6.45,118.7
Odisha,Mayurbhanj,Shamakhunta,2,Baunsabilla,0,106.55,0,9.95,116.5
Odisha,Mayurbhanj,Shamakhunta,3,Bhaluki,0,72.35,0,12.5,84.85
Odisha,Mayurbhanj,Shamakhunta,4,Gundihudi,7.25,67.35,0,7.95,82.55
Odisha,Mayurbhanj,Shamakhunta,5,Kalapathar,0,121.25,0,11.3,132.55
Odisha,Mayurbhanj,Shamakhunta,6,Kendua,2.9,79.9,0,2.95,85.75
Odisha,Mayurbhanj,Shamakhunta,7,Khandia,8.65,106.2,0,4.8,119.65
Odisha,Mayurbhanj,Shamakhunta,8,Kuchilaghati,0,68.45,0,3.9,72.35
Odisha,Mayurbhanj,Shamakhunta,9,Mahulia,2.6,58.85,0,21,82.45
Odisha,Mayurbhanj,Shamakhunta,10,Paikabasa,5.8,46.5,0,47.5,99.8
Odisha,Mayurbhanj,Shamakhunta,11,Rangamatia,7.4,156.45,0,8.35,172.2
Odisha,Mayurbhanj,Shamakhunta,12,Samakhunta,3.8,46.05,0,22.1,71.95
Odisha,Mayurbhanj,Shamakhunta,13,Sindurgoura,11.55,85.2,0,13.55,110.3
Odisha,Mayurbhanj,Shamakhunta,14,Sirishbani,2.8,56.05,0,4.15,63
Odisha,Mayurbhanj,Shamakhunta,,Total,61.05,1175.1,0,176.45,1412.6
Odisha,Mayurbhanj,Saraskana,1,Bagbuda,8.6,91.4,0,13.85,113.85
Odisha,Mayurbhanj,Saraskana,2,Bhursani,11.3,100.55,0,22.8,134.65
Odisha,Mayurbhanj,Saraskana,3,Dhangidisole,9.4,98.3,0,39.1,146.8
Odisha,Mayurbhanj,Saraskana,4,Jalda,4.35,46.05,0,21.35,71.75
Odisha,Mayurbhanj,Saraskana,5,Jharpokharia,0.65,53.35,0,18.5,72.5
Odisha,Mayurbhanj,Saraskana,6,Joka,8,132.2,0,11.3,151.5
Odisha,Mayurbhanj,Saraskana,7,Murunia,2.7,79.7,0,27.45,109.85
Odisha,Mayurbhanj,Saraskana,8,Paktia,0,84.05,0,11.45,95.5
Odisha,Mayurbhanj,Saraskana,9,Pandara,0,52.3,0,18.8,71.1
Odisha,Mayurbhanj,Saraskana,10,Pokharia,14.2,100.6,0,5.6,120.4
Odisha,Mayurbhanj,Saraskana,11,Pokharidiha,0,114.75,0,1,115.75
Odisha,Mayurbhanj,Saraskana,12,Rajaloka,6.5,61.5,0,24.7,92.7
Odisha,Mayurbhanj,Saraskana,13,Sankhabhanga,5.6,104.45,0,5,115.05
Odisha,Mayurbhanj,Saraskana,14,Saraskana,14.25,86.05,0,28.7,129
Odisha,Mayurbhanj,Saraskana,15,Silphodi,0,65.85,0,8.25,74.1
Odisha,Mayurbhanj,Saraskana,16,Sirsa,12.45,95.35,0,22,129.8
Odisha,Mayurbhanj,Saraskana,17,Umadeipur,22.3,89.1,0,25.7,137.1
Odisha,Mayurbhanj,Saraskana,,Total,120.3,1455.55,0,305.55,1881.4
Odisha,Mayurbhanj,Sukruli,1,Arjunbilla,10.75,34.15,0,12.65,57.55
Odisha,Mayurbhanj,Sukruli,2,Baria,2.3,88.7,0,8.85,99.85
Odisha,Mayurbhanj,Sukruli,3,Chaturanjali,0.3,135.5,0,4.25,140.05
Odisha,Mayurbhanj,Sukruli,4,Galusahi,2.6,60.75,0,3.8,67.15
Odisha,Mayurbhanj,Sukruli,5,Haladia,1.8,105.95,0,6.8,114.55
Odisha,Mayurbhanj,Sukruli,6,Jamunti,7.35,89.25,0,15,111.6
Odisha,Mayurbhanj,Sukruli,7,Jhadaghosada,7.95,69.1,0,30.55,107.6
Odisha,Mayurbhanj,Sukruli,8,Khiching,3.6,24.5,0,27.4,55.5
Odisha,Mayurbhanj,Sukruli,9,Sukruli,6.95,11.6,0,41.95,60.5
Odisha,Mayurbhanj,Sukruli,10,Teranty,1.8,96.7,0,38.85,137.35
Odisha,Mayurbhanj,Sukruli,,Total,45.4,716.2,0,190.1,951.7
Odisha,Mayurbhanj,Suliapada,1,Anlakuda,0,87.4,0,65.25,152.65
Odisha,Mayurbhanj,Suliapada,2,Badbhalia,8.5,72.05,1.05,7.3,88.9
Odisha,Mayurbhanj,Suliapada,3,Baghada,4.65,22.1,0,57.55,84.3
Odisha,Mayurbhanj,Suliapada,4,Chuhat,4.65,142.3,0,4.6,151.55
Odisha,Mayurbhanj,Suliapada,5,Deuli,7.25,26.9,0,25,59.15
Odisha,Mayurbhanj,Suliapada,6,Dhatika,0,15.65,0,18.7,34.35
Odisha,Mayurbhanj,Suliapada,7,Fania,16.4,90.05,0,36.05,142.5
Odisha,Mayurbhanj,Suliapada,8,Jhaliamara,3.55,82.15,0,25.8,111.5
Odisha,Mayurbhanj,Suliapada,9,Kanimohuli,7.55,66.15,0,27.7,101.4
Odisha,Mayurbhanj,Suliapada,10,Kantisahi,5.55,87.6,0.75,31.05,124.95
Odisha,Mayurbhanj,Suliapada,11,Kostha,29,1.7,0,50.15,80.85
Odisha,Mayurbhanj,Suliapada,12,Kujidihi,9.05,39.75,0,32.45,81.25
Odisha,Mayurbhanj,Suliapada,13,Mohabilla,11.1,75.15,0,46.7,132.95
Odisha,Mayurbhanj,Suliapada,14,Nuagaon,5.95,48.25,0,34.75,88.95
Odisha,Mayurbhanj,Suliapada,15,Paktia,0,0,0,27.25,27.25
Odisha,Mayurbhanj,Suliapada,16,Ufalgadia,3.1,123.6,0,26.3,153
Odisha,Mayurbhanj,Suliapada,,Total,116.3,980.8,1.8,516.6,1615.5
Odisha,Mayurbhanj,Thakurmunda,1,Bhaliadal,0.8,110.5,0,4.2,115.5
Odisha,Mayurbhanj,Thakurmunda,2,Bharandia,3.6,96.2,0,20.15,119.95
Odisha,Mayurbhanj,Thakurmunda,3,Champajhar,1.6,128.5,0,18.6,148.7
Odisha,Mayurbhanj,Thakurmunda,4,Dhatikidiha,0,56.7,0,4.25,60.95
Odisha,Mayurbhanj,Thakurmunda,5,Digdhar,17.95,73.3,0,28.65,119.9
Odisha,Mayurbhanj,Thakurmunda,6,Hatigoda,0.3,103.65,0,4.7,108.65
Odisha,Mayurbhanj,Thakurmunda,7,Jarak,6.2,142.5,0,23.55,172.25
Odisha,Mayurbhanj,Thakurmunda,8,Kendujiani,5.55,114.55,0,17.1,137.2
Odisha,Mayurbhanj,Thakurmunda,9,Kesdiha,5.2,147.7,0,7.4,160.3
Odisha,Mayurbhanj,Thakurmunda,10,Khandbandh,4.45,83.2,0,17.45,105.1
Odisha,Mayurbhanj,Thakurmunda,11,Mahuldiha,0,69,0,7.6,76.6
Odisha,Mayurbhanj,Thakurmunda,12,Padiabeda,3.55,105.9,0,22.45,131.9
Odisha,Mayurbhanj,Thakurmunda,13,Salchua,9.3,86.05,0,5.4,100.75
Odisha,Mayurbhanj,Thakurmunda,14,Saleibeda,1.75,103.05,0,6.4,111.2
Odisha,Mayurbhanj,Thakurmunda,15,Satkosia,0,122.05,0,13.4,135.45
Odisha,Mayurbhanj,Thakurmunda,16,Talapada,2.05,121.1,0,8.45,131.6
Odisha,Mayurbhanj,Thakurmunda,17,Taramara,2.35,77,0,5.3,84.65
Odisha,Mayurbhanj,Thakurmunda,18,Thakurmunda,11.6,82.25,0,17.5,111.35
Odisha,Mayurbhanj,Thakurmunda,,Total,76.25,1823.2,0,232.55,2132
Odisha,Mayurbhanj,Tiring,1,Bad Dalima,5.3,156.4,0,23.65,185.35
Odisha,Mayurbhanj,Tiring,2,Bad Narini,2.65,88.65,0,7.95,99.25
Odisha,Mayurbhanj,Tiring,3,Gitilata,11.35,113.15,0,6.7,131.2
Odisha,Mayurbhanj,Tiring,4,Kulughutu,0,101.4,0,6.9,108.3
Odisha,Mayurbhanj,Tiring,5,Lupung,7.25,119.2,0,10.8,137.25
Odisha,Mayurbhanj,Tiring,6,Naranpur,0,49.1,0,5.9,55
Odisha,Mayurbhanj,Tiring,7,Pandupani,11.55,103.65,0,6.55,121.75
Odisha,Mayurbhanj,Tiring,8,Rengalbeda,1.1,83,0,10.85,94.95
Odisha,Mayurbhanj,Tiring,9,Sanbhundu,9.8,133.05,0,6.15,149
Odisha,Mayurbhanj,Tiring,10,Tiring,10.3,93.85,0,19.1,123.25
Odisha,Mayurbhanj,Tiring,,Total,59.3,1041.45,0,104.55,1205.3
Odisha,Mayurbhanj,Udala,1,Badkhaman,1.25,161.15,0,0.75,163.15
Odisha,Mayurbhanj,Udala,2,Bad-Singaria,5.75,128.5,0,7.4,141.65
Odisha,Mayurbhanj,Udala,3,Bahubandh,6.3,131.35,0,13.5,151.15
Odisha,Mayurbhanj,Udala,4,Bhimtali,2.8,28.8,0,24.25,55.85
Odisha,Mayurbhanj,Udala,5,Dugudha,0,68.95,0,5.3,74.25
Odisha,Mayurbhanj,Udala,6,Khaladi,29.5,134.55,0,13.65,177.7
Odisha,Mayurbhanj,Udala,7,Kochiladiha,15.2,145.7,0,9.55,170.45
Odisha,Mayurbhanj,Udala,8,Kundabai,0,109.1,0,2.8,111.9
Odisha,Mayurbhanj,Udala,9,Nuagaon,0.3,103.8,0,3.8,107.9
Odisha,Mayurbhanj,Udala,10,Patsanipur,1.85,164.1,0,4.65,170.6
Odisha,Mayurbhanj,Udala,11,Radho,11.9,149.95,0,17.2,179.05
Odisha,Mayurbhanj,Udala,12,Sridamchandrapur,0,171.45,0.3,13.25,185
Odisha,Mayurbhanj,Udala,,Total,74.85,1497.4,0.3,116.1,1688.65
Odisha,Nabrangpur,Chandahandi,1,Anakabeda,26.25,23.7,0,125.3,175.25
Odisha,Nabrangpur,Chandahandi,2,Beheramunda,18.55,65.45,3.7,61.3,149
Odisha,Nabrangpur,Chandahandi,3,Chandahandi,26.3,42,0,91.5,159.8
Odisha,Nabrangpur,Chandahandi,4,Dalabeda,4.5,125.05,0,46.55,176.1
Odisha,Nabrangpur,Chandahandi,5,Dhodipani,24.15,32.95,0.75,139.55,197.4
Odisha,Nabrangpur,Chandahandi,6,Fataki,18.65,93.8,0,127.25,239.7
Odisha,Nabrangpur,Chandahandi,7,Gambariguda,33.95,10,0,82.1,126.05
Odisha,Nabrangpur,Chandahandi,8,Jamadarpada,17.9,57.95,0,104.15,180
Odisha,Nabrangpur,Chandahandi,9,Koilimunda,33.95,146.35,0,41.25,221.55
Odisha,Nabrangpur,Chandahandi,10,Kuhudi,0,64.8,0,16.05,80.85
Odisha,Nabrangpur,Chandahandi,11,Malgam,16.45,44.9,0,90.85,152.2
Odisha,Nabrangpur,Chandahandi,12,Mohara,14.45,18.75,3.4,57.15,93.75
Odisha,Nabrangpur,Chandahandi,13,Patkhalia,19.05,167.05,0,66.15,252.25
Odisha,Nabrangpur,Chandahandi,14,Sardhapur,9.55,12.1,0,42,63.65
Odisha,Nabrangpur,Chandahandi,,Total,263.7,904.85,7.85,1091.15,2267.55
Odisha,Nabrangpur,Dabugam,1,Anchala,4.55,67.1,0,20.55,92.2
Odisha,Nabrangpur,Dabugam,2,Bada Olama,11.55,82.8,0,8.3,102.65
Odisha,Nabrangpur,Dabugam,3,Borigam,10,114.55,0,27.45,152
Odisha,Nabrangpur,Dabugam,4,Chacharaguda,12.35,110.45,0,21.9,144.7
Odisha,Nabrangpur,Dabugam,5,Dabugam,21.7,63.15,0,36.4,121.25
Odisha,Nabrangpur,Dabugam,6,Dangriguda,16.9,26.05,1.3,24.1,68.35
Odisha,Nabrangpur,Dabugam,7,Ghodakhunta,7,122.25,0,14.05,143.3
Odisha,Nabrangpur,Dabugam,8,Jabaguda,11.65,51.85,0,11.5,75
Odisha,Nabrangpur,Dabugam,9,Junapani,5.6,98.25,0,19.5,123.35
Odisha,Nabrangpur,Dabugam,10,Koilari,4.85,55.15,0,12.7,72.7
Odisha,Nabrangpur,Dabugam,11,Medena,18.9,59.55,0,22.3,100.75
Odisha,Nabrangpur,Dabugam,12,Nandapura,13.55,50.8,0,8.25,72.6
Odisha,Nabrangpur,Dabugam,,Total,138.6,901.95,1.3,227,1268.85
Odisha,Nabrangpur,Jharigam,1,Badatemra,2.3,150.4,0,17.9,170.6
Odisha,Nabrangpur,Jharigam,2,Bakadabeda,17.65,120,0,41.2,178.85
Odisha,Nabrangpur,Jharigam,3,Banuaguda,17,112.3,0,20.45,149.75
Odisha,Nabrangpur,Jharigam,4,Belgam,12.1,106.75,0,22.05,140.9
Odisha,Nabrangpur,Jharigam,5,Bhalukanadi,9.45,57.4,0,15.35,82.2
Odisha,Nabrangpur,Jharigam,6,Bhikya,17.8,101.75,0,32.05,151.6
Odisha,Nabrangpur,Jharigam,7,Chacha,15.9,102.3,0,26.85,145.05
Odisha,Nabrangpur,Jharigam,8,Chakalapadar,3.35,73.95,0,14.55,91.85
Odisha,Nabrangpur,Jharigam,9,Chatiguda,11.9,108.65,0,12.05,132.6
Odisha,Nabrangpur,Jharigam,10,Chitabeda,16.55,116.8,0,28.45,161.8
Odisha,Nabrangpur,Jharigam,11,Dhamanaguda,16.85,138,0,19.2,174.05
Odisha,Nabrangpur,Jharigam,12,Dhodra,28,141.1,0,29.55,198.65
Odisha,Nabrangpur,Jharigam,13,Dongariguda,17.15,128.2,0,23.65,169
Odisha,Nabrangpur,Jharigam,14,Ekamba,11.3,113.25,0,27.15,151.7
Odisha,Nabrangpur,Jharigam,15,Gursingha,20,74.75,0,18.25,113
Odisha,Nabrangpur,Jharigam,16,Ichhapur,5.1,65.9,0,6.45,77.45
Odisha,Nabrangpur,Jharigam,17,Jhorigam,17.35,155.45,0,64.15,236.95
Odisha,Nabrangpur,Jharigam,18,Kanakota,24.5,99.05,0,18.6,142.15
Odisha,Nabrangpur,Jharigam,19,Kutrichhapar,0.45,118.85,0,19.35,138.65
Odisha,Nabrangpur,Jharigam,20,Palia,15.05,89.1,0,26.05,130.2
Odisha,Nabrangpur,Jharigam,21,Phupugam,8.5,96.45,0,18.1,123.05
Odisha,Nabrangpur,Jharigam,22,Ratakhandiguda,21,100.55,0,17.1,138.65
Odisha,Nabrangpur,Jharigam,23,Telonadigam,1.25,123.95,0,29.05,154.25
Odisha,Nabrangpur,Jharigam,,Total,310.5,2494.9,0,547.55,3352.95
Odisha,Nabrangpur,Kosagumuda,1,Atigam,7.85,115.85,0,8.85,132.55
Odisha,Nabrangpur,Kosagumuda,2,B.M.Semla,6.85,65.5,0,30.15,102.5
Odisha,Nabrangpur,Kosagumuda,3,Badaamda,33.1,69.3,1.9,12.2,116.5
Odisha,Nabrangpur,Kosagumuda,4,Badagumuda,8.45,24.5,0,6.4,39.35
Odisha,Nabrangpur,Kosagumuda,5,Balenga,30.75,145.05,1.8,22.65,200.25
Odisha,Nabrangpur,Kosagumuda,6,Bamuni,13.9,79.95,8.35,10.8,113
Odisha,Nabrangpur,Kosagumuda,7,Bankuli,9.15,111.15,0,30.9,151.2
Odisha,Nabrangpur,Kosagumuda,8,Binjili,11.2,86.85,0,2.55,100.6
Odisha,Nabrangpur,Kosagumuda,9,Chirma,5.5,63.4,1.05,7.75,77.7
Odisha,Nabrangpur,Kosagumuda,10,Ekori,6.55,33.75,0,5.4,45.7
Odisha,Nabrangpur,Kosagumuda,11,K.Semla,8.3,64.55,0,0.9,73.75
Odisha,Nabrangpur,Kosagumuda,12,Karchamal,4.6,52.85,0,15.25,72.7
Odisha,Nabrangpur,Kosagumuda,13,Kodinga,15.15,90.45,0.75,39,145.35
Odisha,Nabrangpur,Kosagumuda,14,Kosagumuda,34.35,141.55,2.9,39.4,218.2
Odisha,Nabrangpur,Kosagumuda,15,M.Keragam,15,69.7,0,13.4,98.1
Odisha,Nabrangpur,Kosagumuda,16,Majhidhanua,14.8,45.1,0,11.35,71.25
Odisha,Nabrangpur,Kosagumuda,17,Madeigam,24.1,59.15,2.4,17.45,103.1
Odisha,Nabrangpur,Kosagumuda,18,Motigam,8.65,107.45,0,7.35,123.45
Odisha,Nabrangpur,Kosagumuda,19,Pharsaguda,7.75,50.1,0,8.2,66.05
Odisha,Nabrangpur,Kosagumuda,20,Ponduguda,16.45,113.55,0,35.1,165.1
Odisha,Nabrangpur,Kosagumuda,21,Rajoda,19.3,68.3,3.55,13.25,104.4
Odisha,Nabrangpur,Kosagumuda,22,Sanamda,3.7,68.3,0,1.85,73.85
Odisha,Nabrangpur,Kosagumuda,23,Sontoshpur,14.4,89.9,0,17.4,121.7
Odisha,Nabrangpur,Kosagumuda,24,Taragam,14.8,33,0,17.9,65.7
Odisha,Nabrangpur,Kosagumuda,25,Temera,9.35,62.45,0.75,13.05,85.6
Odisha,Nabrangpur,Kosagumuda,26,Ukiapalli,8.4,54.95,0.3,1.5,65.15
Odisha,Nabrangpur,Kosagumuda,,Total,352.4,1966.65,23.75,390,2732.8
Odisha,Nabrangpur,Nabarangpur,1,Agnipur,15.8,121.9,2.25,7.35,147.3
Odisha,Nabrangpur,Nabarangpur,2,Baghsiuni,8.75,75.75,0.3,32.6,117.4
Odisha,Nabrangpur,Nabarangpur,3,Basini,14.4,141.5,5.25,26.05,187.2
Odisha,Nabrangpur,Nabarangpur,4,Bhatrasiuni,8.25,99,0.35,12.35,119.95
Odisha,Nabrangpur,Nabarangpur,5,Bikrampur,14.25,57.4,0,20,91.65
Odisha,Nabrangpur,Nabarangpur,6,Bodokumuli,51.75,64.75,0,34.05,150.55
Odisha,Nabrangpur,Nabarangpur,7,Bodomosigam,23.8,141.55,0,29.55,194.9
Odisha,Nabrangpur,Nabarangpur,8,Chotahandi,20.75,139.45,0,30.5,190.7
Odisha,Nabrangpur,Nabarangpur,9,Mantriguda,21.95,56.5,0,8.5,86.95
Odisha,Nabrangpur,Nabarangpur,10,Pujariguda,28.55,111.85,1.3,0.35,142.05
Odisha,Nabrangpur,Nabarangpur,11,Sanamosigam,16.6,49.35,0,5.25,71.2
Odisha,Nabrangpur,Nabarangpur,12,Sindhigam,14.35,107.4,0,27,148.75
Odisha,Nabrangpur,Nabarangpur,13,Taragam,21.7,77,1.35,2.8,102.85
Odisha,Nabrangpur,Nabarangpur,,Total,260.9,1243.4,10.8,236.35,1751.45
Odisha,Nabrangpur,Nandahandi,1,B.Maliguda,1.4,29.15,0,0,30.55
Odisha,Nabrangpur,Nandahandi,2,Dangarbheja,18.5,25.35,5.45,46,95.3
Odisha,Nabrangpur,Nandahandi,3,Dhondra,26.65,114.4,3.75,34.9,179.7
Odisha,Nabrangpur,Nandahandi,4,Dohona,24.65,93.85,0,24.5,143
Odisha,Nabrangpur,Nandahandi,5,Jagannathpur,22.7,80.5,2.2,0,105.4
Odisha,Nabrangpur,Nandahandi,6,Jhadbandhguda,5.75,51.75,6.6,42.05,106.15
Odisha,Nabrangpur,Nandahandi,7,Mentry,8.25,57.05,3.3,38.55,107.15
Odisha,Nabrangpur,Nandahandi,8,Nandahandi,13.3,88,0,24.85,126.15
Odisha,Nabrangpur,Nandahandi,9,Nishnahandi,25.15,101.1,0.75,22.7,149.7
Odisha,Nabrangpur,Nandahandi,10,Podalguda,7.35,6.55,0,0,13.9
Odisha,Nabrangpur,Nandahandi,11,Sindhiguda,15.1,108.35,2.7,35.7,161.85
Odisha,Nabrangpur,Nandahandi,,Total,168.8,756.05,24.75,269.25,1218.85
Odisha,Nabrangpur,Papadahandi,1,Chandrapur,11.45,11,0,13.5,35.95
Odisha,Nabrangpur,Papadahandi,2,Chercheta,17.6,74.9,0.3,11.8,104.6
Odisha,Nabrangpur,Papadahandi,3,Dengaguda,0,81.2,0,29.15,110.35
Odisha,Nabrangpur,Papadahandi,4,Dongra,7.2,59.4,0,19.65,86.25
Odisha,Nabrangpur,Papadahandi,5,Gadabakotra,21.55,57.85,0,6.95,86.35
Odisha,Nabrangpur,Papadahandi,6,Ghataguda,3.6,65.65,0,20.45,89.7
Odisha,Nabrangpur,Papadahandi,7,Hatibeda,11.55,92.2,0,21.15,124.9
Odisha,Nabrangpur,Papadahandi,8,Jatabal,8.8,72.85,2.1,18.35,102.1
Odisha,Nabrangpur,Papadahandi,9,Kantamal,9.15,58.1,0,18.85,86.1
Odisha,Nabrangpur,Papadahandi,10,Khutubai,12.3,65.65,0,20.5,98.45
Odisha,Nabrangpur,Papadahandi,11,Maidalpur,23.3,99.75,0,23.15,146.2
Odisha,Nabrangpur,Papadahandi,12,Majhiguda,11.55,51.9,0,21.2,84.65
Odisha,Nabrangpur,Papadahandi,13,Manigam,13.2,97.8,0,26.3,137.3
Odisha,Nabrangpur,Papadahandi,14,Mokia,12.5,70.95,0,20.9,104.35
Odisha,Nabrangpur,Papadahandi,15,Naktiguda,6.35,61.75,0.8,14.6,83.5
Odisha,Nabrangpur,Papadahandi,16,Nuakote,8.05,64,0.2,30.35,102.6
Odisha,Nabrangpur,Papadahandi,17,Papadahandi,21.7,106.2,0,24.3,152.2
Odisha,Nabrangpur,Papadahandi,18,Patri,8.3,100.15,7.7,23.1,139.25
Odisha,Nabrangpur,Papadahandi,19,Pondikote .,15.05,67.65,0,26.2,108.9
Odisha,Nabrangpur,Papadahandi,20,Sanabarli,1.5,35.2,0,1.3,38
Odisha,Nabrangpur,Papadahandi,21,Semala,4.85,73.35,0,23.45,101.65
Odisha,Nabrangpur,Papadahandi,22,Sirisi,4.55,102.45,0,18.35,125.35
Odisha,Nabrangpur,Papadahandi,23,Tumberlla,11.9,71.45,0.35,13.15,96.85
Odisha,Nabrangpur,Papadahandi,,Total,246,1641.4,11.45,446.7,2345.55
Odisha,Nabrangpur,Raighar,1,Bobei,11.3,59.15,0,4.45,74.9
Odisha,Nabrangpur,Raighar,2,Chhelidangari,38.4,122.1,0,11.25,171.75
Odisha,Nabrangpur,Raighar,3,Debagam,11.05,71.35,0,16.15,98.55
Odisha,Nabrangpur,Raighar,4,Ganjapara,20.25,87.85,0,18.9,127
Odisha,Nabrangpur,Raighar,5,Gona,32.8,111.65,0,11.25,155.7
Odisha,Nabrangpur,Raighar,6,Haladi,14.15,173.05,0,23.4,210.6
Odisha,Nabrangpur,Raighar,7,Hatabharandi,13.6,68.1,0,20.05,101.75
Odisha,Nabrangpur,Raighar,8,Hatigam,0.3,45.5,0,1.55,47.35
Odisha,Nabrangpur,Raighar,9,Jalangapara,21.15,92.7,0,8.35,122.2
Odisha,Nabrangpur,Raighar,10,Jodenga,4.2,77.05,0,4.2,85.45
Odisha,Nabrangpur,Raighar,11,Kacharapara,19.25,55.55,0,14.2,89
Odisha,Nabrangpur,Raighar,12,Kacharapara-Iii,35.6,45.2,0,7.65,88.45
Odisha,Nabrangpur,Raighar,13,Kaudola,0.3,97.35,0,3.45,101.1
Odisha,Nabrangpur,Raighar,14,Khuduk,8.15,136.45,0,14.7,159.3
Odisha,Nabrangpur,Raighar,15,Kosakonga,2.8,91.85,0,4.05,98.7
Odisha,Nabrangpur,Raighar,16,Kumuli,19.4,94.15,0,7.45,121
Odisha,Nabrangpur,Raighar,17,Kundei,11.6,112.85,0,16.4,140.85
Odisha,Nabrangpur,Raighar,18,Kurabeda,17,70.8,0,7.95,95.75
Odisha,Nabrangpur,Raighar,19,Mahond,18.95,48.55,0,15.5,83
Odisha,Nabrangpur,Raighar,20,Mundibeda,11.2,164,0,11.55,186.75
Odisha,Nabrangpur,Raighar,21,Naktisimda,8,156.9,0,4.55,169.45
Odisha,Nabrangpur,Raighar,22,Parchipara,44.85,139.6,0,15.3,199.75
Odisha,Nabrangpur,Raighar,23,Parua,28.75,88.05,0,28.85,145.65
Odisha,Nabrangpur,Raighar,24,Raighar,49.85,29.35,0,30.4,109.6
Odisha,Nabrangpur,Raighar,25,Timanpur,9.75,150.1,0,13.35,173.2
Odisha,Nabrangpur,Raighar,26,Turudihi,35.8,58.95,0,11.25,106
Odisha,Nabrangpur,Raighar,,Total,488.45,2448.2,0,326.15,3262.8
Odisha,Nabrangpur,Tentulikhunti,1,Amalabhatta,8.6,37.7,0,26.45,72.75
Odisha,Nabrangpur,Tentulikhunti,2,Anchalaguma,17.6,67.55,0,32.7,117.85
Odisha,Nabrangpur,Tentulikhunti,3,Digi,17.3,79.5,0,26,122.8
Odisha,Nabrangpur,Tentulikhunti,4,Goudadeopalli,4.2,19.3,0,3.35,26.85
Odisha,Nabrangpur,Tentulikhunti,5,Jhariguma,19.25,75.75,0,6.8,101.8
Odisha,Nabrangpur,Tentulikhunti,6,Kamta,24.45,11.6,0,30.45,66.5
Odisha,Nabrangpur,Tentulikhunti,7,Kantagam,21,122.05,0,18.8,161.85
Odisha,Nabrangpur,Tentulikhunti,8,Kongra,26.35,50.5,0,51.65,128.5
Odisha,Nabrangpur,Tentulikhunti,9,Kukudabai,16.9,19.35,0,13.45,49.7
Odisha,Nabrangpur,Tentulikhunti,10,Lamtaguda,42,94.8,0,28.7,165.5
Odisha,Nabrangpur,Tentulikhunti,11,Manchagam,29.9,44.85,0,59.45,134.2
Odisha,Nabrangpur,Tentulikhunti,12,Paraja Barangpadar,14.8,12.55,0,17.4,44.75
Odisha,Nabrangpur,Tentulikhunti,13,Patraput,26.3,106.25,0,13.9,146.45
Odisha,Nabrangpur,Tentulikhunti,14,Pujariguda,42.5,114.4,0,18,174.9
Odisha,Nabrangpur,Tentulikhunti,15,Tentulikhunti,24.95,99.7,0,32.2,156.85
Odisha,Nabrangpur,Tentulikhunti,,Total,336.1,955.85,0,379.3,1671.25
Odisha,Nabrangpur,Umerkote,1,Anchla,9,70.05,0,8.8,87.85
Odisha,Nabrangpur,Umerkote,2,Badabharandi,13.7,125.7,0,21.85,161.25
Odisha,Nabrangpur,Umerkote,3,Badakumari,21.6,74.4,0,14.1,110.1
Odisha,Nabrangpur,Umerkote,4,Bhamini,13.35,110.55,0,16.45,140.35
Odisha,Nabrangpur,Umerkote,5,Bakoda,23.5,106.8,0,21.8,152.1
Odisha,Nabrangpur,Umerkote,6,Beheda,12.3,120,0,11.25,143.55
Odisha,Nabrangpur,Umerkote,7,Benora,24.6,82,0,14.45,121.05
Odisha,Nabrangpur,Umerkote,8,Bhandariguda,3.65,53.85,0,48.6,106.1
Odisha,Nabrangpur,Umerkote,9,Burja,28.6,88.1,0,33.7,150.4
Odisha,Nabrangpur,Umerkote,10,Chikalpadar,23.4,39.4,0,19.2,82
Odisha,Nabrangpur,Umerkote,11,Hirapur,4.25,112.15,0,17.5,133.9
Odisha,Nabrangpur,Umerkote,12,Jamronda,27.6,62.85,0,30.1,120.55
Odisha,Nabrangpur,Umerkote,13,Karagam,21.2,78.15,0,34.6,133.95
Odisha,Nabrangpur,Umerkote,14,Khanda,13.7,96.1,0,2.6,112.4
Odisha,Nabrangpur,Umerkote,15,Kopena,17.65,109.85,0,26.6,154.1
Odisha,Nabrangpur,Umerkote,16,Kurshi,0,111.05,0,1.85,112.9
Odisha,Nabrangpur,Umerkote,17,Mundiguda,5.35,49.85,0,2.95,58.15
Odisha,Nabrangpur,Umerkote,18,Murtuma,23.05,94.05,0,7.45,124.55
Odisha,Nabrangpur,Umerkote,19,Neura,4.65,75.2,0,11.25,91.1
Odisha,Nabrangpur,Umerkote,20,Rajpur,0.75,58.6,0,73.15,132.5
Odisha,Nabrangpur,Umerkote,21,Semala,6.8,103.2,0,23,133
Odisha,Nabrangpur,Umerkote,22,Singisari,3.95,111.55,0,16.45,131.95
Odisha,Nabrangpur,Umerkote,23,Sukhigam,11.8,49.9,0,6.1,67.8
Odisha,Nabrangpur,Umerkote,24,Sunabeda,21.5,110.2,0,21.45,153.15
Odisha,Nabrangpur,Umerkote,25,Tohara,0,207.9,0,43.4,251.3
Odisha,Nabrangpur,Umerkote,26,Torenga,1.3,88,0,6.6,95.9
