s_state,s_district,s_block,Sl. No,s_gp,SC,ST,Minority,Others,Total,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,mayurbhanj,bijatala,12,sargoda,0.95,126.05,0,13.1,140.1,5027,mayurbhanj,bijatala,sargoda
odisha,mayurbhanj,bisoi,1,asana,7.15,101.55,1,13.85,123.55,5028,mayurbhanj,bisoi,asana
odisha,mayurbhanj,bisoi,2,badmanada,5.9,164.55,0,17.1,187.55,5029,mayurbhanj,bisoi,badmanada
odisha,mayurbhanj,bisoi,3,baneikala,0.55,69.95,0,13.9,84.4,5030,mayurbhanj,bisoi,baneikala
odisha,mayurbhanj,bisoi,4,bautibeda,8.8,105.55,0,25.6,139.95,5031,mayurbhanj,bisoi,bautibeda
odisha,mayurbhanj,bisoi,5,bhhatchhatar,1.4,60.05,0,17.3,78.75,5032,mayurbhanj,bisoi,bhhatchhatar
odisha,mayurbhanj,bisoi,6,bisoi,13.5,73.6,0,16.05,103.15,5033,mayurbhanj,bisoi,bisoi
odisha,mayurbhanj,bisoi,7,jagannathpur,5.65,83.9,0,14.2,103.75,5034,mayurbhanj,bisoi,jagannathpur
odisha,mayurbhanj,bisoi,8,jodia,2.1,82.3,0,8.4,92.8,5035,mayurbhanj,bisoi,jodia
odisha,mayurbhanj,bisoi,9,khadambeda,5.3,146.15,0,7.7,159.15,5036,mayurbhanj,bisoi,khadambeda
odisha,mayurbhanj,bisoi,10,luhakani,4.15,159.1,3.3,57.4,223.95,5037,mayurbhanj,bisoi,luhakani
odisha,mayurbhanj,bisoi,11,nangal benta pokharia,1,69.95,0,4.1,75.05,5038,mayurbhanj,bisoi,nangal benta pokharia
odisha,mayurbhanj,bisoi,12,nuagan,1.65,107.6,0,18.5,127.75,5039,mayurbhanj,bisoi,nuagan
odisha,mayurbhanj,bisoi,13,sanpurunapani,0.85,89.4,0,3.6,93.85,5040,mayurbhanj,bisoi,sanpurunapani
odisha,mayurbhanj,gopabandhu nagar,1,arapata,18.05,81.8,0,23.05,122.9,5041,mayurbhanj,gopabandhu nagar,arapata
odisha,mayurbhanj,gopabandhu nagar,2,baradihi,12.7,95.7,0,10.2,118.6,5042,mayurbhanj,gopabandhu nagar,baradihi
odisha,mayurbhanj,gopabandhu nagar,3,bhandgan,2.9,42.5,0,2.45,47.85,5043,mayurbhanj,gopabandhu nagar,bhandgan
odisha,mayurbhanj,gopabandhu nagar,4,jaypur,27.35,135.9,0,21.25,184.5,5044,mayurbhanj,gopabandhu nagar,jaypur
odisha,mayurbhanj,gopabandhu nagar,5,kuamara,39.3,119.4,0,39,197.7,5045,mayurbhanj,gopabandhu nagar,kuamara
odisha,mayurbhanj,gopabandhu nagar,6,kusalda,4.95,144.2,0,15.3,164.45,5046,mayurbhanj,gopabandhu nagar,kusalda
odisha,mayurbhanj,gopabandhu nagar,7,pasuda,29.15,57.4,0,25.1,111.65,5047,mayurbhanj,gopabandhu nagar,pasuda
odisha,mayurbhanj,gopabandhu nagar,8,puruna-baripada,20.7,83.65,1.2,25.1,130.65,5048,mayurbhanj,gopabandhu nagar,puruna-baripada
odisha,mayurbhanj,gopabandhu nagar,9,ranibandha,2.3,176.05,0,16.65,195,5049,mayurbhanj,gopabandhu nagar,ranibandha
odisha,mayurbhanj,gopabandhu nagar,10,sainkula,30,61.55,0,49.5,141.05,5050,mayurbhanj,gopabandhu nagar,sainkula
odisha,mayurbhanj,gopabandhu nagar,11,sankhunta,8.8,76.25,0,45.05,130.1,5051,mayurbhanj,gopabandhu nagar,sankhunta
odisha,mayurbhanj,gopabandhu nagar,12,silaghaty,4.8,119.65,0,4.2,128.65,5052,mayurbhanj,gopabandhu nagar,silaghaty
odisha,mayurbhanj,gopabandhu nagar,13,titia,6.6,42.95,0,14.65,64.2,5053,mayurbhanj,gopabandhu nagar,titia
odisha,mayurbhanj,jamada,1,bad dundu,5.35,89.65,138.3,10.55,243.85,5054,mayurbhanj,jamada,bad dundu
odisha,mayurbhanj,jamada,2,bad kuleibira,5.4,102.7,0,14.85,122.95,5055,mayurbhanj,jamada,bad kuleibira
odisha,mayurbhanj,jamada,3,hensda,1.6,237.65,0,8.95,248.2,5056,mayurbhanj,jamada,hensda
odisha,mayurbhanj,jamada,4,jamda,8.4,99.05,0,34.8,142.25,5057,mayurbhanj,jamada,jamda
odisha,mayurbhanj,jamada,5,jarkani,0.75,107.4,0,6.25,114.4,5058,mayurbhanj,jamada,jarkani
odisha,mayurbhanj,jamada,6,moranda,6.85,119.15,0,29.25,155.25,5059,mayurbhanj,jamada,moranda
odisha,mayurbhanj,jamada,7,pasna,10.6,128.05,0,7.4,146.05,5060,mayurbhanj,jamada,pasna
odisha,mayurbhanj,jamada,8,talagaon,7.95,155.3,0,17.1,180.35,5061,mayurbhanj,jamada,talagaon
odisha,mayurbhanj,jamada,9,tarana,7.5,153.35,3.95,16.45,181.25,5062,mayurbhanj,jamada,tarana
odisha,mayurbhanj,jamada,10,tendra,8.45,95.45,0,4.65,108.55,5063,mayurbhanj,jamada,tendra
odisha,mayurbhanj,jashipur,1,astakuanr,0,56.6,0,1,57.6,5064,mayurbhanj,jashipur,astakuanr
odisha,mayurbhanj,jashipur,2,barehipani,0,52.2,0,0,52.2,5065,mayurbhanj,jashipur,barehipani
odisha,mayurbhanj,jashipur,3,baunsanali,1.3,114.45,0,1.75,117.5,5066,mayurbhanj,jashipur,baunsanali
odisha,mayurbhanj,jashipur,4,begunia,3.6,129.4,0,8.4,141.4,5067,mayurbhanj,jashipur,begunia
odisha,mayurbhanj,jashipur,5,chakidi,0,129.9,0,2.85,132.75,5068,mayurbhanj,jashipur,chakidi
odisha,mayurbhanj,jashipur,6,dhalabani,0.3,122.8,0,3.45,126.55,5069,mayurbhanj,jashipur,dhalabani
odisha,mayurbhanj,jashipur,7,durdura,4.65,135.55,0,6.2,146.4,5070,mayurbhanj,jashipur,durdura
odisha,mayurbhanj,jashipur,8,ektali,2.95,124.65,1.5,9.3,138.4,5071,mayurbhanj,jashipur,ektali
odisha,mayurbhanj,jashipur,9,gudugudia,1,49.8,0,9.55,60.35,5072,mayurbhanj,jashipur,gudugudia
odisha,mayurbhanj,jashipur,10,jamdasahi,1.5,6.3,3.8,16.3,27.9,5073,mayurbhanj,jashipur,jamdasahi
odisha,mayurbhanj,jashipur,11,jamukeswar,0,110.9,0,12.7,123.6,5074,mayurbhanj,jashipur,jamukeswar
odisha,mayurbhanj,jashipur,12,jashipur,7.9,81.1,1.3,6.1,96.4,5075,mayurbhanj,jashipur,jashipur
odisha,mayurbhanj,jashipur,13,mahardapalsa,7.65,23.5,0,20.7,51.85,5076,mayurbhanj,jashipur,mahardapalsa
odisha,mayurbhanj,jashipur,14,mannada,5.3,54.5,0,7.35,67.15,5077,mayurbhanj,jashipur,mannada
odisha,mayurbhanj,jashipur,15,matiagarh,8.75,107.55,0,14.5,130.8,5078,mayurbhanj,jashipur,matiagarh
odisha,mayurbhanj,jashipur,16,maudi,13.15,14.8,0,43.35,71.3,5079,mayurbhanj,jashipur,maudi
odisha,mayurbhanj,jashipur,17,pantho,2.6,12.9,0,6.5,22,5080,mayurbhanj,jashipur,pantho
odisha,mayurbhanj,jashipur,18,podagarh,3.75,117.85,0,3.15,124.75,5081,mayurbhanj,jashipur,podagarh
odisha,mayurbhanj,jashipur,19,rugudi,3.9,118.75,0,2.35,125,5082,mayurbhanj,jashipur,rugudi
odisha,mayurbhanj,jashipur,20,tangabila,5.6,89,0,8.7,103.3,5083,mayurbhanj,jashipur,tangabila
odisha,mayurbhanj,kaptipada,1,bad bisole,13.5,84.1,0,24.1,121.7,5084,mayurbhanj,kaptipada,bad bisole
odisha,mayurbhanj,kaptipada,2,bad khaladi,6.8,52,0,23.5,82.3,5085,mayurbhanj,kaptipada,bad khaladi
odisha,mayurbhanj,kaptipada,3,badgudugudia,13.35,93.55,0,26.05,132.95,5086,mayurbhanj,kaptipada,badgudugudia
odisha,mayurbhanj,kaptipada,4,chakradharpur,0.45,46.65,0,1.8,48.9,5087,mayurbhanj,kaptipada,chakradharpur
odisha,mayurbhanj,kaptipada,5,debla,0.75,53.7,0,2.15,56.6,5088,mayurbhanj,kaptipada,debla
odisha,mayurbhanj,kaptipada,6,dewanbahali,0,115.6,0,24.55,140.15,5089,mayurbhanj,kaptipada,dewanbahali
odisha,mayurbhanj,kaptipada,7,jadida,3.1,77.15,0,20,100.25,5090,mayurbhanj,kaptipada,jadida
odisha,mayurbhanj,kaptipada,8,jambani,8.6,29,0,18,55.6,5091,mayurbhanj,kaptipada,jambani
odisha,mayurbhanj,kaptipada,9,jayantipata-samil-jamdiha,3.25,77.1,0,21.6,101.95,5092,mayurbhanj,kaptipada,jayantipata-samil-jamdiha
odisha,mayurbhanj,kaptipada,10,jhinkpada,11.9,41.75,0,13.65,67.3,5093,mayurbhanj,kaptipada,jhinkpada
odisha,mayurbhanj,kaptipada,11,kalamgadia,3.35,72.5,0,8.05,83.9,5094,mayurbhanj,kaptipada,kalamgadia
odisha,mayurbhanj,kaptipada,12,kaptipada,11.3,64.45,0,30.4,106.15,5095,mayurbhanj,kaptipada,kaptipada
odisha,mayurbhanj,kaptipada,13,kolialam,14.9,90.15,0,21.1,126.15,5096,mayurbhanj,kaptipada,kolialam
odisha,mayurbhanj,kaptipada,14,labanyadeipur,0,49.3,0,28.4,77.7,5097,mayurbhanj,kaptipada,labanyadeipur
odisha,mayurbhanj,kaptipada,15,majhigadia,0,99.3,0,8.45,107.75,5098,mayurbhanj,kaptipada,majhigadia
odisha,mayurbhanj,kaptipada,16,mankadapada,0,106.1,0,13.4,119.5,5099,mayurbhanj,kaptipada,mankadapada
odisha,mayurbhanj,kaptipada,17,notto,0,98.35,0,11.65,110,5100,mayurbhanj,kaptipada,notto
odisha,mayurbhanj,kaptipada,18,nudadiha,11.75,51.35,0,36.4,99.5,5101,mayurbhanj,kaptipada,nudadiha
odisha,mayurbhanj,kaptipada,19,padmapokhari,0,70.5,0,25.45,95.95,5102,mayurbhanj,kaptipada,padmapokhari
odisha,mayurbhanj,kaptipada,20,pedagadi,15.1,58.3,0,36.95,110.35,5103,mayurbhanj,kaptipada,pedagadi
odisha,mayurbhanj,kaptipada,21,pingu,9,51.95,0,33.25,94.2,5104,mayurbhanj,kaptipada,pingu
odisha,mayurbhanj,kaptipada,22,ramchandrapur,0,63.05,0,1.35,64.4,5105,mayurbhanj,kaptipada,ramchandrapur
odisha,mayurbhanj,kaptipada,23,ranipokhari,2.35,64.7,0,2.85,69.9,5106,mayurbhanj,kaptipada,ranipokhari
odisha,mayurbhanj,kaptipada,24,salchua,3.05,71,0,18.45,92.5,5107,mayurbhanj,kaptipada,salchua
odisha,mayurbhanj,kaptipada,25,sarat,2.95,72.55,0,5.75,81.25,5108,mayurbhanj,kaptipada,sarat
odisha,mayurbhanj,kaptipada,26,sardiha,1.8,69.1,0,16.85,87.75,5109,mayurbhanj,kaptipada,sardiha
odisha,mayurbhanj,karanjia,1,badadeuli,13.4,89.05,0,18.3,120.75,5110,mayurbhanj,karanjia,badadeuli
odisha,mayurbhanj,karanjia,2,badagaon,22.6,90.55,0,13.1,126.25,5111,mayurbhanj,karanjia,badagaon
odisha,mayurbhanj,karanjia,3,bala,0,60.15,0,16.3,76.45,5112,mayurbhanj,karanjia,bala
odisha,mayurbhanj,karanjia,4,batpalsa,0,70.1,0,10.8,80.9,5113,mayurbhanj,karanjia,batpalsa
odisha,mayurbhanj,karanjia,5,chitraposi,0,58.25,0,11.65,69.9,5114,mayurbhanj,karanjia,chitraposi
odisha,mayurbhanj,karanjia,6,dori,3.15,139.15,1.6,21.1,165,5115,mayurbhanj,karanjia,dori
odisha,mayurbhanj,karanjia,7,dudhiani,0,43.2,0,0,43.2,5116,mayurbhanj,karanjia,dudhiani
odisha,mayurbhanj,karanjia,8,ghosda,2.6,53.25,1.3,14.55,71.7,5117,mayurbhanj,karanjia,ghosda
odisha,mayurbhanj,karanjia,9,kerkera,10.8,80.45,0,7.1,98.35,5118,mayurbhanj,karanjia,kerkera
odisha,mayurbhanj,karanjia,10,kuliposi,5.5,166.3,0,21.95,193.75,5119,mayurbhanj,karanjia,kuliposi
odisha,mayurbhanj,karanjia,11,miriginendi,0,92.55,0,0,92.55,5120,mayurbhanj,karanjia,miriginendi
odisha,mayurbhanj,karanjia,12,patbil,14,169.85,0,13.2,197.05,5121,mayurbhanj,karanjia,patbil
odisha,mayurbhanj,karanjia,13,rasamtola,14.95,71.95,2,18.7,107.6,5122,mayurbhanj,karanjia,rasamtola
odisha,mayurbhanj,karanjia,14,sarangagarh,0.6,87.1,0,3.9,91.6,5123,mayurbhanj,karanjia,sarangagarh
odisha,mayurbhanj,karanjia,15,tato,13.8,55.25,0.35,9.55,78.95,5124,mayurbhanj,karanjia,tato
odisha,mayurbhanj,khunta,1,badfeni,4.65,101.9,0,2.9,109.45,5125,mayurbhanj,khunta,badfeni
odisha,mayurbhanj,khunta,2,badpathara,0.3,160.25,0,24.05,184.6,5126,mayurbhanj,khunta,badpathara
odisha,mayurbhanj,khunta,3,bahanada,15.1,150.4,0,16.05,181.55,5127,mayurbhanj,khunta,bahanada
odisha,mayurbhanj,khunta,4,bangara,8.8,83.05,0,26.2,118.05,5128,mayurbhanj,khunta,bangara
odisha,mayurbhanj,khunta,5,basipitha,6.8,92.15,0.3,18.95,118.2,5129,mayurbhanj,khunta,basipitha
odisha,mayurbhanj,khunta,6,bholagadia,21.45,92.85,0,11.1,125.4,5130,mayurbhanj,khunta,bholagadia
odisha,mayurbhanj,khunta,7,brundabanchandrapur,1.3,88.95,0,11.5,101.75,5131,mayurbhanj,khunta,brundabanchandrapur
odisha,mayurbhanj,khunta,8,dengam,0.3,90.45,0,2.85,93.6,5132,mayurbhanj,khunta,dengam
odisha,mayurbhanj,khunta,9,dukura,18.95,97.6,0,35.05,151.6,5133,mayurbhanj,khunta,dukura
odisha,mayurbhanj,khunta,10,gadigaon,9.85,146.75,0,11.45,168.05,5134,mayurbhanj,khunta,gadigaon
odisha,mayurbhanj,khunta,11,ghanghera,24,153.7,0,19.1,196.8,5135,mayurbhanj,khunta,ghanghera
odisha,mayurbhanj,khunta,12,karkachia,18.6,144.15,0,17.55,180.3,5136,mayurbhanj,khunta,karkachia
odisha,mayurbhanj,khunta,13,laxanasahi,4.8,157.55,0,31.15,193.5,5137,mayurbhanj,khunta,laxanasahi
odisha,mayurbhanj,khunta,14,sapanchua,1.3,115.7,0,18.8,135.8,5138,mayurbhanj,khunta,sapanchua
odisha,mayurbhanj,kuliana,1,baiganbadia,9.25,50.3,0,13.75,73.3,5139,mayurbhanj,kuliana,baiganbadia
odisha,mayurbhanj,kuliana,2,bhagabanpur,4.65,59.4,0,6.55,70.6,5140,mayurbhanj,kuliana,bhagabanpur
odisha,mayurbhanj,kuliana,3,chandua,5.85,144.7,0,6.05,156.6,5141,mayurbhanj,kuliana,chandua
odisha,mayurbhanj,kuliana,4,dumurdiha,14.15,134.05,0,16.55,164.75,5142,mayurbhanj,kuliana,dumurdiha
odisha,mayurbhanj,kuliana,5,gangraj,2.3,47.05,0,6.45,55.8,5143,mayurbhanj,kuliana,gangraj
odisha,mayurbhanj,kuliana,6,gendapokhari,6.1,75.1,0,10.55,91.75,5144,mayurbhanj,kuliana,gendapokhari
odisha,mayurbhanj,kuliana,7,goudaruma,7.25,40.6,0,36.6,84.45,5145,mayurbhanj,kuliana,goudaruma
odisha,mayurbhanj,kuliana,8,keutunimari,4.2,124.3,0.9,29.15,158.55,5146,mayurbhanj,kuliana,keutunimari
odisha,mayurbhanj,kuliana,9,kuabuda,1.1,128.65,0,3.9,133.65,5147,mayurbhanj,kuliana,kuabuda
odisha,mayurbhanj,kuliana,10,kuchei,8.45,68.5,0,18.65,95.6,5148,mayurbhanj,kuliana,kuchei
odisha,mayurbhanj,kuliana,11,kuliana,8.15,110.1,0,22.55,140.8,5149,mayurbhanj,kuliana,kuliana
odisha,mayurbhanj,kuliana,12,marangtandi,5.8,121.75,0,10.95,138.5,5150,mayurbhanj,kuliana,marangtandi
odisha,mayurbhanj,kuliana,13,nodhana,11.1,144.5,0,68.55,224.15,5151,mayurbhanj,kuliana,nodhana
odisha,mayurbhanj,kuliana,14,parulia,6.2,49.45,0.45,18.1,74.2,5152,mayurbhanj,kuliana,parulia
odisha,mayurbhanj,kuliana,15,patihinja,14.4,123.1,0,4.7,142.2,5153,mayurbhanj,kuliana,patihinja
odisha,mayurbhanj,kuliana,16,purunapani,0,75.15,0,22.95,98.1,5154,mayurbhanj,kuliana,purunapani
odisha,mayurbhanj,kuliana,17,saragachhida,9.8,125.5,0,6.5,141.8,5155,mayurbhanj,kuliana,saragachhida
odisha,mayurbhanj,kusumi,1,aaharbandh,8.85,58.75,0,17.35,84.95,5156,mayurbhanj,kusumi,aaharbandh
odisha,mayurbhanj,kusumi,2,badhatnabeda,0,98.6,0,3.5,102.1,5157,mayurbhanj,kusumi,badhatnabeda
odisha,mayurbhanj,kusumi,3,bhutukabadi,11.35,67.6,0,16.15,95.1,5158,mayurbhanj,kusumi,bhutukabadi
odisha,mayurbhanj,kusumi,4,chuapani,2.6,104.05,0,9.9,116.55,5159,mayurbhanj,kusumi,chuapani
odisha,mayurbhanj,kusumi,5,dhangirimuta,0.6,30.05,0,0.6,31.25,5160,mayurbhanj,kusumi,dhangirimuta
odisha,mayurbhanj,kusumi,6,hatbadra,12.1,82.4,0,24.5,119,5161,mayurbhanj,kusumi,hatbadra
odisha,mayurbhanj,kusumi,7,jaipur,15.5,95.8,0,20.05,131.35,5162,mayurbhanj,kusumi,jaipur
odisha,mayurbhanj,kusumi,8,jarda,5.7,118.7,0,18.6,143,5163,mayurbhanj,kusumi,jarda
odisha,mayurbhanj,kusumi,9,jhipabandha,5.35,78.55,0,15.05,98.95,5164,mayurbhanj,kusumi,jhipabandha
odisha,mayurbhanj,kusumi,10,kusumi,14.3,104.7,51.15,38.1,208.25,5165,mayurbhanj,kusumi,kusumi
odisha,mayurbhanj,kusumi,11,mayurdar,5.45,115.25,0,15.95,136.65,5166,mayurbhanj,kusumi,mayurdar
odisha,mayurbhanj,kusumi,12,talapati,6.95,108.65,0,12.55,128.15,5167,mayurbhanj,kusumi,talapati
odisha,mayurbhanj,kusumi,13,talokpokhari,2.9,84.4,0,9.2,96.5,5168,mayurbhanj,kusumi,talokpokhari
odisha,mayurbhanj,kusumi,14,uparbeda,4.05,89.25,6.45,31.05,130.8,5169,mayurbhanj,kusumi,uparbeda
odisha,mayurbhanj,morada,1,barkand,25.45,72.65,0,26.8,124.9,5170,mayurbhanj,morada,barkand
odisha,mayurbhanj,morada,2,bhaliadiha,1.35,90.25,0,29.8,121.4,5171,mayurbhanj,morada,bhaliadiha
odisha,mayurbhanj,morada,3,chadheigan,7.45,20.15,0,57.1,84.7,5172,mayurbhanj,morada,chadheigan
odisha,mayurbhanj,morada,4,chikitamatia,5.9,88.8,0,28.45,123.15,5173,mayurbhanj,morada,chikitamatia
odisha,mayurbhanj,morada,5,chitrada,25.35,16.4,0.6,45.1,87.45,5174,mayurbhanj,morada,chitrada
odisha,mayurbhanj,morada,6,dantiamuhan,18.15,52.6,0,51.15,121.9,5175,mayurbhanj,morada,dantiamuhan
odisha,mayurbhanj,morada,7,dhadasahi,2.85,19.7,0,8.55,31.1,5176,mayurbhanj,morada,dhadasahi
odisha,mayurbhanj,morada,8,durgapur,0,57.45,0,1.3,58.75,5177,mayurbhanj,morada,durgapur
odisha,mayurbhanj,morada,9,gadigan,1.3,31.25,0,9.75,42.3,5178,mayurbhanj,morada,gadigan
odisha,mayurbhanj,morada,10,gholamuhan,3.25,68.75,0,11,83,5179,mayurbhanj,morada,gholamuhan
odisha,mayurbhanj,morada,11,godia,4.9,31.2,0,13.75,49.85,5180,mayurbhanj,morada,godia
odisha,mayurbhanj,morada,12,haldipal,11.75,58.65,0,17.7,88.1,5181,mayurbhanj,morada,haldipal
odisha,mayurbhanj,morada,13,jualibhanga,2.05,47.75,0,25.9,75.7,5182,mayurbhanj,morada,jualibhanga
odisha,mayurbhanj,morada,14,kohi,13.7,57.6,0,14.65,85.95,5183,mayurbhanj,morada,kohi
odisha,mayurbhanj,morada,15,morada,32.9,24.35,0,25.95,83.2,5184,mayurbhanj,morada,morada
odisha,mayurbhanj,morada,16,nuagaon,1,30.85,1.6,12.25,45.7,5185,mayurbhanj,morada,nuagaon
odisha,mayurbhanj,morada,17,nuhajhalia,8.8,33.7,0.65,36.6,79.75,5186,mayurbhanj,morada,nuhajhalia
odisha,mayurbhanj,morada,18,palasmunduli,27.7,33.4,0,24.25,85.35,5187,mayurbhanj,morada,palasmunduli
odisha,mayurbhanj,morada,19,sanmundhabani,27.85,78.15,1.65,20.65,128.3,5188,mayurbhanj,morada,sanmundhabani
odisha,mayurbhanj,morada,20,sureidihi,1.75,30.9,0,16,48.65,5189,mayurbhanj,morada,sureidihi
odisha,mayurbhanj,rairangpur,1,badmouda,11,78.2,0,61.35,150.55,5190,mayurbhanj,rairangpur,badmouda
odisha,mayurbhanj,rairangpur,2,bhalubasa,14.1,54.85,12.85,17.6,99.4,5191,mayurbhanj,rairangpur,bhalubasa
odisha,mayurbhanj,rairangpur,3,guhaldangri,2.8,142.45,1.2,10.6,157.05,5192,mayurbhanj,rairangpur,guhaldangri
odisha,mayurbhanj,rairangpur,4,halda,3.5,41.75,0,17.45,62.7,5193,mayurbhanj,rairangpur,halda
odisha,mayurbhanj,rairangpur,5,hatia,3.2,83.7,0,5.7,92.6,5194,mayurbhanj,rairangpur,hatia
odisha,mayurbhanj,rairangpur,6,kuleisila,17.65,112,4.25,26.55,160.45,5195,mayurbhanj,rairangpur,kuleisila
odisha,mayurbhanj,rairangpur,7,purunapani,4.6,97.05,0,21.4,123.05,5196,mayurbhanj,rairangpur,purunapani
odisha,mayurbhanj,rairangpur,8,sanpakhana,17.15,120.7,7.45,98.8,244.1,5197,mayurbhanj,rairangpur,sanpakhana
odisha,mayurbhanj,rairangpur,9,sudarsanpur,11.55,98.95,0,17.9,128.4,5198,mayurbhanj,rairangpur,sudarsanpur
odisha,mayurbhanj,raruan,1,angarpada,2.05,23.7,0,7.7,33.45,5199,mayurbhanj,raruan,angarpada
odisha,mayurbhanj,raruan,2,baidyanath,8.85,119.55,0,5.7,134.1,5200,mayurbhanj,raruan,baidyanath
odisha,mayurbhanj,raruan,3,bhanjakia,3.2,42.15,0,10.05,55.4,5201,mayurbhanj,raruan,bhanjakia
odisha,mayurbhanj,raruan,4,budamara,0.3,69,0,28,97.3,5202,mayurbhanj,raruan,budamara
odisha,mayurbhanj,raruan,5,gadapalasa,9.7,64.85,0,15.45,90,5203,mayurbhanj,raruan,gadapalasa
odisha,mayurbhanj,raruan,6,ghagarbeda,4.8,73.5,0.9,14.55,93.75,5204,mayurbhanj,raruan,ghagarbeda
odisha,mayurbhanj,raruan,7,narasandha,1.95,42.1,0,33.05,77.1,5205,mayurbhanj,raruan,narasandha
odisha,mayurbhanj,raruan,8,niunty,2.4,87.1,0,15.7,105.2,5206,mayurbhanj,raruan,niunty
odisha,mayurbhanj,raruan,9,nuagaon,7.9,77.9,0,5.45,91.25,5207,mayurbhanj,raruan,nuagaon
odisha,mayurbhanj,raruan,10,panpatria,1.75,106.25,0,23.4,131.4,5208,mayurbhanj,raruan,panpatria
odisha,mayurbhanj,raruan,11,raruan,9.05,77.75,0,7.75,94.55,5209,mayurbhanj,raruan,raruan
odisha,mayurbhanj,raruan,12,tilakuti,2,77.7,0,4.8,84.5,5210,mayurbhanj,raruan,tilakuti
odisha,mayurbhanj,rasagobindapur,1,amarda,27,89.85,0,56.7,173.55,5211,mayurbhanj,rasagobindapur,amarda
odisha,mayurbhanj,rasagobindapur,2,badampur,0.65,53.95,0,12.05,66.65,5212,mayurbhanj,rasagobindapur,badampur
odisha,mayurbhanj,rasagobindapur,3,bhaduasole,0,64.4,0,2.35,66.75,5213,mayurbhanj,rasagobindapur,bhaduasole
odisha,mayurbhanj,rasagobindapur,4,chhatna,0.5,53.4,0,8.3,62.2,5214,mayurbhanj,rasagobindapur,chhatna
odisha,mayurbhanj,rasagobindapur,5,debasole,6.85,79.4,0,13.85,100.1,5215,mayurbhanj,rasagobindapur,debasole
odisha,mayurbhanj,rasagobindapur,6,gadighaty,10.1,1.8,0,21.4,33.3,5216,mayurbhanj,rasagobindapur,gadighaty
odisha,mayurbhanj,rasagobindapur,7,jhatiada,19.45,102.75,0,15.1,137.3,5217,mayurbhanj,rasagobindapur,jhatiada
odisha,mayurbhanj,rasagobindapur,8,kamardiha,8.75,48.6,0,14.95,72.3,5218,mayurbhanj,rasagobindapur,kamardiha
odisha,mayurbhanj,rasagobindapur,9,khuntapal,6.1,110.15,0,11.45,127.7,5219,mayurbhanj,rasagobindapur,khuntapal
odisha,mayurbhanj,rasagobindapur,10,nakichua,16.45,89.7,0,37.85,144,5220,mayurbhanj,rasagobindapur,nakichua
odisha,mayurbhanj,rasagobindapur,11,nalagaza,20.3,131.1,0,16.85,168.25,5221,mayurbhanj,rasagobindapur,nalagaza
odisha,mayurbhanj,rasagobindapur,12,raghabpur,2.05,71.95,0,15.1,89.1,5222,mayurbhanj,rasagobindapur,raghabpur
odisha,mayurbhanj,rasagobindapur,13,rasgovindpur,15.15,54.8,0,8.45,78.4,5223,mayurbhanj,rasagobindapur,rasgovindpur
odisha,mayurbhanj,rasagobindapur,14,sanamanida,15.4,40.85,0,14.7,70.95,5224,mayurbhanj,rasagobindapur,sanamanida
odisha,mayurbhanj,rasagobindapur,15,sarumula,9.2,101.9,0,7.35,118.45,5225,mayurbhanj,rasagobindapur,sarumula
odisha,mayurbhanj,rasagobindapur,16,totapada,8.8,48.6,0,30.15,87.55,5226,mayurbhanj,rasagobindapur,totapada
odisha,mayurbhanj,shamakhunta,1,balidiha,8.3,103.95,0,6.45,118.7,5227,mayurbhanj,shamakhunta,balidiha
odisha,mayurbhanj,shamakhunta,2,baunsabilla,0,106.55,0,9.95,116.5,5228,mayurbhanj,shamakhunta,baunsabilla
odisha,mayurbhanj,shamakhunta,3,bhaluki,0,72.35,0,12.5,84.85,5229,mayurbhanj,shamakhunta,bhaluki
odisha,mayurbhanj,shamakhunta,4,gundihudi,7.25,67.35,0,7.95,82.55,5230,mayurbhanj,shamakhunta,gundihudi
odisha,mayurbhanj,shamakhunta,5,kalapathar,0,121.25,0,11.3,132.55,5231,mayurbhanj,shamakhunta,kalapathar
odisha,mayurbhanj,shamakhunta,6,kendua,2.9,79.9,0,2.95,85.75,5232,mayurbhanj,shamakhunta,kendua
odisha,mayurbhanj,shamakhunta,7,khandia,8.65,106.2,0,4.8,119.65,5233,mayurbhanj,shamakhunta,khandia
odisha,mayurbhanj,shamakhunta,8,kuchilaghati,0,68.45,0,3.9,72.35,5234,mayurbhanj,shamakhunta,kuchilaghati
odisha,mayurbhanj,shamakhunta,9,mahulia,2.6,58.85,0,21,82.45,5235,mayurbhanj,shamakhunta,mahulia
odisha,mayurbhanj,shamakhunta,10,paikabasa,5.8,46.5,0,47.5,99.8,5236,mayurbhanj,shamakhunta,paikabasa
odisha,mayurbhanj,shamakhunta,11,rangamatia,7.4,156.45,0,8.35,172.2,5237,mayurbhanj,shamakhunta,rangamatia
odisha,mayurbhanj,shamakhunta,12,samakhunta,3.8,46.05,0,22.1,71.95,5238,mayurbhanj,shamakhunta,samakhunta
odisha,mayurbhanj,shamakhunta,13,sindurgoura,11.55,85.2,0,13.55,110.3,5239,mayurbhanj,shamakhunta,sindurgoura
odisha,mayurbhanj,shamakhunta,14,sirishbani,2.8,56.05,0,4.15,63,5240,mayurbhanj,shamakhunta,sirishbani
