s_state,s_district,Urban Local Bodies (Munipal Corparation/Municipality / NAC,s_block,s_gp,Total_IGNOAPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,puri,NA,gop,davar,12.61,4605,puri,gop,davara
odisha,puri,NA,gop,ishanpur,18.82,4606,puri,gop,ishanpur
odisha,puri,NA,kakat pur,nashikeswar,18.38,4607,puri,kakatpur,nashikeswar
odisha,puri,NA,kakat pur,kadua nuagaon,43.75,4608,puri,kakatpur,kadua nuagaon
odisha,puri,NA,kakat pur,kakatpur,52.17,4609,puri,kakatpur,kakatpur
odisha,puri,NA,kakat pur,katakana,39.94,4610,puri,kakatpur,katakana
odisha,puri,NA,kakat pur,jaleswar para,65.95,4611,puri,kakatpur,jaleswar para
odisha,puri,NA,kakat pur,suhagpur,49.27,4612,puri,kakatpur,suhagpur
odisha,puri,NA,kakat pur,lata haran,53.86,4613,puri,kakatpur,lata haran
odisha,puri,NA,kakat pur,banguri gaon,59.42,4614,puri,kakatpur,banguri gaon
odisha,puri,NA,kakat pur,abadan,59.39,4615,puri,kakatpur,abadan
odisha,puri,NA,kakat pur,kundhei,51.49,4616,puri,kakatpur,kundhei
odisha,puri,NA,kakat pur,patasundar pur,45.75,4617,puri,kakatpur,patasundar pur
odisha,puri,NA,kakat pur,kantapara,41.92,4618,puri,kakatpur,kantapara
odisha,puri,NA,kakat pur,othaka,36.44,4619,puri,kakatpur,othaka
odisha,puri,NA,kakat pur,kurujanga,43.31,4620,puri,kakatpur,kurujanga
odisha,puri,NA,kakat pur,suhanpur,32.67,4621,puri,kakatpur,suhanpur
odisha,puri,NA,kakat pur,bhandaghar,24.45,4622,puri,kakatpur,bhandaghar
odisha,puri,NA,kanas,dokanda,55.5,4623,puri,kanas,dokanda
odisha,puri,NA,kanas,gopinathpur,68.57,4624,puri,kanas,gopinathpur
odisha,puri,NA,kanas,gadasahi,62.02,4625,puri,kanas,gadasahi
odisha,puri,NA,kanas,kadua,49.65,4626,puri,kanas,kadua
odisha,puri,NA,kanas,gadasanaputa,103.63,4627,puri,kanas,gadasanaputa
odisha,puri,NA,kanas,badal,68.05,4628,puri,kanas,badal
odisha,puri,NA,kanas,badas,52.46,4629,puri,kanas,badas
odisha,puri,NA,kanas,kanas,56.12,4630,puri,kanas,kanas
odisha,puri,NA,kanas,andal singh,39.95,4631,puri,kanas,andal singh
odisha,puri,NA,kanas,sahupada,44.96,4632,puri,kanas,sahupada
odisha,puri,NA,kanas,jamalgada,43.19,4633,puri,kanas,jamalgada
odisha,puri,NA,kanas,gada badaput,36.03,4634,puri,kanas,gada badaput
odisha,puri,NA,kanas,serei,65.81,4635,puri,kanas,serei
odisha,puri,NA,kanas,trilochan pur,73.46,4636,puri,kanas,trilochan pur
odisha,puri,NA,kanas,gadabalabhadrapur,19.05,4637,puri,kanas,gadabalabhadrapur
odisha,puri,NA,kanas,alibada,49.11,4638,puri,kanas,alibada
odisha,puri,NA,kanas,baku,56.55,4639,puri,kanas,baku
odisha,puri,NA,kanas,chupuring,39.35,4640,puri,kanas,chupuring
odisha,puri,NA,kanas,deipur,40.64,4641,puri,kanas,deipur
odisha,puri,NA,kanas,pandiakera,65.94,4642,puri,kanas,pandiakera
odisha,puri,NA,kanas,khandahata,39.54,4643,puri,kanas,khandahata
odisha,puri,NA,kanas,dibyasingh pur,60.48,4644,puri,kanas,dibyasingh pur
odisha,puri,NA,kanas,anlajodi,13.74,4645,puri,kanas,anlajodi
odisha,puri,NA,kanas,dochhian,21.43,4646,puri,kanas,dochhian
odisha,puri,NA,kanas,gadisagada,34.9,4647,puri,kanas,gadisagoda
odisha,puri,NA,kanas,gadakharada,69.02,4648,puri,kanas,gadakharada
odisha,puri,NA,kanas,bindhana,70.23,4649,puri,kanas,bindhan
odisha,puri,NA,kanas,bijipur,55.32,4650,puri,kanas,bijipur
odisha,puri,NA,krushnaprasad,siandi,16.54,4651,puri,krushnaprasad,siandi
odisha,puri,NA,krushnaprasad,bramha pur,22.75,4652,puri,krushnaprasad,bramha pur
odisha,puri,NA,krushnaprasad,gambhari,11.15,4653,puri,krushnaprasad,gambhari
odisha,puri,NA,krushnaprasad,nuapada,31.74,4654,puri,krushnaprasad,nuapada
odisha,puri,NA,krushnaprasad,manika,20.48,4655,puri,krushnaprasad,manika
odisha,puri,NA,krushnaprasad,badaanla,16.92,4656,puri,krushnaprasad,badaanla
odisha,puri,NA,krushnaprasad,bajrakote,16.48,4657,puri,krushnaprasad,bajrakote
odisha,puri,NA,krushnaprasad,satapada,34.22,4658,puri,krushnaprasad,satapada
odisha,puri,NA,krushnaprasad,alanda,18.25,4659,puri,krushnaprasad,alanda
odisha,puri,NA,krushnaprasad,maluda,11.73,4660,puri,krushnaprasad,maluda
odisha,puri,NA,krushnaprasad,pirijipur,4.48,4661,puri,krushnaprasad,pirijipur
odisha,puri,NA,krushnaprasad,krushna prassad,20.39,4662,puri,krushnaprasad,krushna prassad
odisha,puri,NA,krushnaprasad,budhibar,14.47,4663,puri,krushnaprasad,budhibar
odisha,puri,NA,krushnaprasad,ramalenka,9.76,4664,puri,krushnaprasad,ramalenka
odisha,puri,NA,krushnaprasad,arakhakuda,10.15,4665,puri,krushnaprasad,arakhakuda
odisha,puri,NA,krushnaprasad,titipa,17.91,4666,puri,krushnaprasad,titipa
odisha,puri,NA,krushnaprasad,badajhada,17.28,4667,puri,krushnaprasad,badajhada
odisha,puri,NA,krushnaprasad,gomundia,19.58,4668,puri,krushnaprasad,gomundia
odisha,puri,NA,krushnaprasad,siala,15.46,4669,puri,krushnaprasad,siala
odisha,puri,NA,krushnaprasad,panasa pada,34.32,4670,puri,krushnaprasad,panasa pada
odisha,puri,NA,krushnaprasad,gopinathpur,9.3,4671,puri,krushnaprasad,gopinathapur
odisha,puri,NA,nimapada,chanighanga,27.41,4672,puri,nimapara,chanighanga
odisha,puri,NA,nimapada,antuara,15.93,4673,puri,nimapara,antuara
odisha,puri,NA,nimapada,miteipur,33.14,4674,puri,nimapara,miteipur
odisha,puri,NA,nimapada,sagada,21.17,4675,puri,nimapara,sagada
odisha,puri,NA,nimapada,baharana,26.34,4676,puri,nimapara,baharana
odisha,puri,NA,nimapada,bamanala,34.75,4677,puri,nimapara,bamanala
odisha,puri,NA,nimapada,haripur,15.92,4678,puri,nimapara,haripur
odisha,puri,NA,nimapada,salanga,18.06,4679,puri,nimapara,salanga
odisha,puri,NA,nimapada,alanda,25.45,4680,puri,nimapara,alanda
odisha,puri,NA,nimapada,balanga,9.43,4681,puri,nimapara,balanga
odisha,puri,NA,nimapada,bhogasalada,19.23,4682,puri,nimapara,bhogasalada
odisha,puri,NA,nimapada,denua,14.76,4683,puri,nimapara,denua
odisha,puri,NA,nimapada,bhodar,22.52,4684,puri,nimapara,bhodar
odisha,puri,NA,nimapada,bhiligram,45.54,4685,puri,nimapara,bhiligram
odisha,puri,NA,nimapada,dhaleswar,29.59,4686,puri,nimapara,dhaleswar
odisha,puri,NA,nimapada,terundia,32.39,4687,puri,nimapara,terundia
odisha,puri,NA,nimapada,tulashipur,37.49,4688,puri,nimapara,tulashipur
odisha,puri,NA,nimapada,dhanua,28.48,4689,puri,nimapara,dhanua
odisha,puri,NA,nimapada,uchhupur,31.41,4690,puri,nimapara,uchhupur
odisha,puri,NA,nimapada,chanarapada,35.25,4691,puri,nimapara,chanarapada
odisha,puri,NA,nimapada,kalapanchana,26.57,4692,puri,nimapara,kalapanchana
odisha,puri,NA,nimapada,tampala,17.12,4693,puri,nimapara,tampala
odisha,puri,NA,nimapada,kothakusanga,25.39,4694,puri,nimapara,kothakusanga
odisha,puri,NA,nimapada,arisandha,18.81,4695,puri,nimapara,arisandha
odisha,puri,NA,nimapada,rencha,26.72,4696,puri,nimapara,rencha
odisha,puri,NA,nimapada,nuasantha,14.18,4697,puri,nimapara,nuasantha
odisha,puri,NA,nimapada,bada siribila,16.89,4698,puri,nimapara,bada siribila
odisha,puri,NA,nimapada,sainsa sasana,30.88,4699,puri,nimapara,sainsa sasana
odisha,puri,NA,nimapada,gopinathpur,21.6,4700,puri,nimapara,gopinathapur
odisha,puri,NA,nimapada,gadapadanpur,20.94,4701,puri,nimapara,gadapadanpur
odisha,puri,NA,nimapada,badamachapur,10.97,4702,puri,nimapara,badamachhapur
odisha,puri,NA,nimapada,ratilo,2.59,4703,puri,nimapara,ratilo
odisha,puri,NA,pipili,jagannathpur,15.66,4704,puri,pipili,jagannathpur
odisha,puri,NA,pipili,kanti,64.14,4705,puri,pipili,kanti
odisha,puri,NA,pipili,hatasahi,50.23,4706,puri,pipili,hatasahi
odisha,puri,NA,pipili,pubasashan,23.07,4707,puri,pipili,pubasashan
odisha,puri,NA,pipili,laxminarayanpur,48.11,4708,puri,pipili,laxminarayanpur
odisha,puri,NA,pipili,saraswatipur,64.72,4709,puri,pipili,saraswatipur
odisha,puri,NA,pipili,jashuapur,36.41,4710,puri,pipili,jashuapur
odisha,puri,NA,pipili,bharatipur,26.49,4711,puri,pipili,bharatipur
odisha,puri,NA,pipili,pamasara,17.88,4712,puri,pipili,pamasara
odisha,puri,NA,pipili,dandamukundapur,46.54,4713,puri,pipili,dandamukundapur
odisha,puri,NA,pipili,teishipur,49.49,4714,puri,pipili,teishipur
odisha,puri,NA,pipili,mangalpur,43.45,4715,puri,pipili,mangalpur
odisha,puri,NA,pipili,gobindapur,52.39,4716,puri,pipili,gobindapur
odisha,puri,NA,pipili,rupadeipur,42.35,4717,puri,pipili,rupadeipur
odisha,puri,NA,pipili,nuasashan,52.94,4718,puri,pipili,nuasashan
odisha,puri,NA,pipili,poparanga,20.9,4719,puri,pipili,poparanga
odisha,puri,NA,pipili,sahajapur,24.86,4720,puri,pipili,sahajapur
odisha,puri,NA,pipili,chandradeipur,25.83,4721,puri,pipili,chandradeipur
odisha,puri,NA,pipili,orakala,19.73,4722,puri,pipili,orakala
odisha,puri,NA,pipili,kulasikharpatna,5.9,4723,puri,pipili,NA
odisha,puri,NA,pipili,birapurusottampur,3.55,4724,puri,pipili,birapurusotampur
odisha,puri,NA,pipili,panidola,5.78,4725,puri,pipili,panidola
odisha,puri,NA,pipili,sampur,15.32,4726,puri,pipili,sampur
odisha,puri,NA,pipili,rathapurusottampur,7.59,4727,puri,pipili,rathapurusotampur
odisha,puri,NA,pipili,durgadaspur,9.78,4728,puri,pipili,durgadaspur
odisha,puri,NA,sadar,gopinath pur,30.75,4729,puri,NA,NA
odisha,puri,NA,sadar,talajanga,19.64,4730,puri,NA,NA
odisha,puri,NA,sadar,raygorada,44.36,4731,puri,NA,NA
odisha,puri,NA,sadar,malatipatpur,56.56,4732,puri,NA,NA
odisha,puri,NA,sadar,gadamrugasira,43.13,4733,puri,NA,NA
odisha,puri,NA,sadar,bhaili pur,61.49,4734,puri,NA,NA
odisha,puri,NA,sadar,baliguali,98.87,4735,puri,NA,NA
odisha,puri,NA,sadar,chalishibatia,77.48,4736,puri,NA,NA
odisha,puri,NA,sadar,pratap purusotampur,99.98,4737,puri,NA,NA
odisha,puri,NA,sadar,bali put,92.31,4738,puri,NA,NA
odisha,puri,NA,sadar,basudebapur,43.92,4739,puri,NA,NA
odisha,puri,NA,sadar,sasandamodarpur,73.98,4740,puri,NA,NA
odisha,puri,NA,sadar,bira harekrushna pur,50.59,4741,puri,NA,NA
odisha,puri,NA,sadar,birapratap pur,83.61,4742,puri,NA,NA
odisha,puri,NA,sadar,balipada,52.74,4743,puri,NA,NA
odisha,puri,NA,sadar,kaneibidyadharpur,92.21,4744,puri,NA,NA
odisha,puri,NA,sadar,hantuka,47.54,4745,puri,NA,NA
odisha,puri,NA,sadar,chandanpur,56.94,4746,puri,NA,NA
odisha,puri,NA,sadar,pratapramachandrapur,76.05,4747,puri,NA,NA
odisha,puri,NA,sadar,kerandipur,70.34,4748,puri,NA,NA
odisha,puri,NA,sadar,jamarsuan,40.87,4749,puri,NA,NA
odisha,puri,NA,sadar,birabalabhadra pur,45.26,4750,puri,NA,NA
odisha,puri,NA,sadar,bijay ramchandra pur,25.17,4751,puri,NA,NA
odisha,puri,NA,sadar,samanga,44.58,4752,puri,NA,NA
odisha,puri,NA,sadar,biranarsinghpur,58.08,4753,puri,NA,NA
odisha,puri,NA,sadar,goudakera,58.95,4754,puri,NA,NA
odisha,puri,NA,sadar,malatipatapur,1.45,4755,puri,NA,NA
odisha,puri,NA,sadar,kashiharipur,17.73,4756,puri,NA,NA
odisha,puri,NA,satyabadi,mahura,42.07,4757,puri,satyabadi,mahura
odisha,puri,NA,satyabadi,madhuban,46.04,4758,puri,satyabadi,madhuban
odisha,puri,NA,satyabadi,dasbidyadharpur,38.97,4759,puri,satyabadi,dasbidyadharpur
odisha,puri,NA,satyabadi,balarampurgarh,60.42,4760,puri,satyabadi,balarampurgarh
odisha,puri,NA,satyabadi,raikhandi,44.7,4761,puri,satyabadi,raikhandi
odisha,puri,NA,satyabadi,biraramchandrapur,40.17,4762,puri,satyabadi,biraramchandrapur
odisha,puri,NA,satyabadi,sriramchandrapur,57.74,4763,puri,satyabadi,sriramchandrapur
odisha,puri,NA,satyabadi,dugal,32.68,4764,puri,satyabadi,dugal
odisha,puri,NA,satyabadi,mulaalasa,26.25,4765,puri,satyabadi,mulaalasa
odisha,puri,NA,satyabadi,penthapada,25,4766,puri,satyabadi,penthapada
odisha,puri,NA,satyabadi,jaypur,11.63,4767,puri,satyabadi,jaypur
odisha,puri,NA,satyabadi,nuasomeswarpur,35.07,4768,puri,satyabadi,nuasomeswarpur
odisha,puri,NA,satyabadi,biswanathpur,35.78,4769,puri,satyabadi,biswanathpur
odisha,puri,NA,satyabadi,parajapada,22.35,4770,puri,satyabadi,parajapada
odisha,puri,NA,satyabadi,ketakipatana,30.45,4771,puri,satyabadi,ketakipatana
odisha,puri,NA,satyabadi,narendrapur,28.55,4772,puri,satyabadi,narendrapur
odisha,puri,NA,satyabadi,bidyadharpur,24.79,4773,puri,satyabadi,bidyadharpur
odisha,puri,NA,satyabadi,sukal,33.88,4774,puri,satyabadi,sukal
odisha,puri,NA,satyabadi,sandrasasan,34.64,4775,puri,satyabadi,sandrasasan
odisha,puri,NA,satyabadi,algum,41.32,4776,puri,satyabadi,algum
odisha,puri,NA,satyabadi,balapur,46.66,4777,puri,satyabadi,balapur
odisha,puri,NA,satyabadi,kadua,36.93,4778,puri,satyabadi,kadua
odisha,puri,NA,satyabadi,alish,23.29,4779,puri,satyabadi,alisha
odisha,puri,NA,satyabadi,sarangajodi,8.71,4780,puri,satyabadi,sarangajodi
odisha,rayagada,NA,bissamcuttack,bhatapur,135.45,4781,rayagada,bissam cuttack,bhatapur
odisha,rayagada,NA,bissamcuttack,bissamcuttack,434.75,4782,rayagada,bissam cuttack,bissamcuttack
odisha,rayagada,NA,bissamcuttack,chanchadaguda,414.46,4783,rayagada,bissam cuttack,chanchadaguda
odisha,rayagada,NA,bissamcuttack,chatikona,490.83,4784,rayagada,bissam cuttack,chatikona
odisha,rayagada,NA,bissamcuttack,dukum,316.64,4785,rayagada,bissam cuttack,dukum
odisha,rayagada,NA,bissamcuttack,dummerneli,189.74,4786,rayagada,bissam cuttack,dummerneli
odisha,rayagada,NA,bissamcuttack,durgi,410.17,4787,rayagada,bissam cuttack,durgi
odisha,rayagada,NA,bissamcuttack,hajaridanga,206.95,4788,rayagada,bissam cuttack,hajaridanga
odisha,rayagada,NA,bissamcuttack,hatamuniguda,467.5,4789,rayagada,bissam cuttack,hatamuniguda
odisha,rayagada,NA,bissamcuttack,jhigidi,243.87,4790,rayagada,bissam cuttack,jhigidi
odisha,rayagada,NA,bissamcuttack,kankubadi,211.7,4791,rayagada,bissam cuttack,kankubadi
odisha,rayagada,NA,bissamcuttack,konabai,266.61,4792,rayagada,bissam cuttack,konabai
odisha,rayagada,NA,bissamcuttack,kumbhardhamuuni,272.46,4793,rayagada,bissam cuttack,kumbhardhamuuni
odisha,rayagada,NA,bissamcuttack,kurli,268.06,4794,rayagada,bissam cuttack,kurli
odisha,rayagada,NA,bissamcuttack,kutragoda,234.67,4795,rayagada,bissam cuttack,kutragoda
odisha,rayagada,NA,bissamcuttack,paikadakuluguda,163.92,4796,rayagada,bissam cuttack,paikadakuluguda
odisha,rayagada,NA,bissamcuttack,rasikola,251.89,4797,rayagada,bissam cuttack,rasikola
odisha,rayagada,NA,bissamcuttack,sahada,264.72,4798,rayagada,bissam cuttack,sahada
odisha,rayagada,NA,bissamcuttack,thuapadi,208.74,4799,rayagada,bissam cuttack,thuapadi
odisha,rayagada,NA,bissamcuttack,bethiapada,199.12,4800,rayagada,bissam cuttack,bethiapada
odisha,rayagada,NA,chandrapur,bijapur,220.24,4801,rayagada,chandrapur,bijapur
odisha,rayagada,NA,chandrapur,budubali,367.87,4802,rayagada,chandrapur,budubali
odisha,rayagada,NA,chandrapur,chandrapur,662.52,4803,rayagada,chandrapur,chandrapur
odisha,rayagada,NA,chandrapur,dangasorada,556.8,4804,rayagada,chandrapur,dangasorada
odisha,rayagada,NA,chandrapur,hanumantapur,516.03,4805,rayagada,chandrapur,hanumantapur
odisha,rayagada,NA,chandrapur,piskapanga,311.01,4806,rayagada,chandrapur,piskapanga
odisha,rayagada,NA,chandrapur,turiguda,334.99,4807,rayagada,chandrapur,turiguda
odisha,rayagada,NA,gudari,ashada,223.23,4808,rayagada,gudari,ashada
odisha,rayagada,NA,gudari,karlaghati,110.05,4809,rayagada,gudari,karlaghati
odisha,rayagada,NA,gudari,khariguda,144.44,4810,rayagada,gudari,khariguda
odisha,rayagada,NA,gudari,kodama,209.28,4811,rayagada,gudari,kodama
odisha,rayagada,NA,gudari,m.k.rai,181.44,4812,rayagada,gudari,m.k.rai
odisha,rayagada,NA,gudari,madhuban,212.01,4813,rayagada,gudari,madhuban
odisha,rayagada,NA,gudari,pendili,143.19,4814,rayagada,gudari,pendili
odisha,rayagada,NA,gudari,sanahuma,179.01,4815,rayagada,gudari,sanahuma
odisha,rayagada,NA,gudari,siriguda,230.18,4816,rayagada,gudari,siriguda
odisha,rayagada,NA,gunupur,bagsala,47.03,4817,rayagada,gunupur,bagsala
odisha,rayagada,NA,gunupur,bhimpur,36.35,4818,rayagada,gunupur,bhimpur
odisha,rayagada,NA,gunupur,chalkamba,72.57,4819,rayagada,gunupur,chalkamba
odisha,rayagada,NA,gunupur,chinasari,89.85,4820,rayagada,gunupur,chinasari
odisha,rayagada,NA,gunupur,dombasara,79.16,4821,rayagada,gunupur,dombasara
odisha,rayagada,NA,gunupur,gadiakhala,86.74,4822,rayagada,gunupur,gadiakhala
odisha,rayagada,NA,gunupur,ghanatri,66.25,4823,rayagada,gunupur,ghanatri
odisha,rayagada,NA,gunupur,gothaalpadar,30.84,4824,rayagada,gunupur,gothaalpadar
odisha,rayagada,NA,gunupur,jagannathpur,64.91,4825,rayagada,gunupur,jagannathpur
odisha,rayagada,NA,gunupur,jaltar,78.88,4826,rayagada,gunupur,jaltar
odisha,rayagada,NA,gunupur,kulsingi,75.1,4827,rayagada,gunupur,kulsingi
odisha,rayagada,NA,gunupur,morama,37.6,4828,rayagada,gunupur,morama
odisha,rayagada,NA,gunupur,puttasingi,129.08,4829,rayagada,gunupur,puttasingi
odisha,rayagada,NA,gunupur,regeda,67.28,4830,rayagada,gunupur,regeda
odisha,rayagada,NA,gunupur,sagada,69.11,4831,rayagada,gunupur,sagada
odisha,rayagada,NA,gunupur,sirijholi,99.48,4832,rayagada,gunupur,sirijholi
odisha,rayagada,NA,gunupur,titimiri,53.62,4833,rayagada,gunupur,titimiri
odisha,rayagada,NA,gunupur,tolana,53.23,4834,rayagada,gunupur,tolana
odisha,rayagada,NA,gunupur,abada,18.67,4835,rayagada,gunupur,abada
odisha,rayagada,NA,kalyansingpur,budaguda,39.72,4836,rayagada,kalyansinghpur,budaguda
odisha,rayagada,NA,kalyansingpur,dhamunipanga,59.18,4837,rayagada,kalyansinghpur,dhamunipanga
odisha,rayagada,NA,kalyansingpur,k.singpur,68.02,4838,rayagada,kalyansinghpur,k.singpur
odisha,rayagada,NA,kalyansingpur,koropa,27.48,4839,rayagada,kalyansinghpur,koropa
odisha,rayagada,NA,kalyansingpur,majhiguda,34.22,4840,rayagada,kalyansinghpur,majhiguda
odisha,rayagada,NA,kalyansingpur,narayanpur,51.6,4841,rayagada,kalyansinghpur,narayanpur
odisha,rayagada,NA,kalyansingpur,parsali,18.34,4842,rayagada,kalyansinghpur,parsali
odisha,rayagada,NA,kalyansingpur,poloma,56.29,4843,rayagada,kalyansinghpur,poloma
odisha,rayagada,NA,kalyansingpur,pujariguda,23.67,4844,rayagada,kalyansinghpur,pujariguda
odisha,rayagada,NA,kalyansingpur,seriguma,67.55,4845,rayagada,kalyansinghpur,seriguma
odisha,rayagada,NA,kalyansingpur,sikarpai,39.28,4846,rayagada,kalyansinghpur,sikarpai
odisha,rayagada,NA,kalyansingpur,singari,14.96,4847,rayagada,kalyansinghpur,singari
odisha,rayagada,NA,kalyansingpur,sunakhandi,76.2,4848,rayagada,kalyansinghpur,sunakhandi
odisha,rayagada,NA,kalyansingpur,kandhakatipadu,1.66,4849,rayagada,kalyansinghpur,kandhakatipadu
odisha,rayagada,NA,kasipur,adajore,28.72,4850,rayagada,kashipur,adajore
odisha,rayagada,NA,kasipur,bankamba,9.65,4851,rayagada,kashipur,bankamba
odisha,rayagada,NA,kasipur,chandragiri,30.73,4852,rayagada,kashipur,chandragiri
odisha,rayagada,NA,kasipur,dangasil,30,4853,rayagada,kashipur,dangasil
odisha,rayagada,NA,kasipur,godibali,13.17,4854,rayagada,kashipur,godibali
odisha,rayagada,NA,kasipur,hadiguda,13.77,4855,rayagada,kashipur,hadiguda
odisha,rayagada,NA,kasipur,kasipur,63.45,4856,rayagada,kashipur,kasipur
odisha,rayagada,NA,kasipur,kodipari,45.37,4857,rayagada,kashipur,kodipari
odisha,rayagada,NA,kasipur,kucheipadar,18.08,4858,rayagada,kashipur,kucheipadar
odisha,rayagada,NA,kasipur,maikanch,33.18,4859,rayagada,kashipur,maikanch
odisha,rayagada,NA,kasipur,mandibisi,26.9,4860,rayagada,kashipur,mandibisi
odisha,rayagada,NA,kasipur,manusgaon,28.45,4861,rayagada,kashipur,manusgaon
odisha,rayagada,NA,kasipur,pudapadi,36.16,4862,rayagada,kashipur,pudapadi
odisha,rayagada,NA,kasipur,rengacolony,24.08,4863,rayagada,kashipur,rengacolony
odisha,rayagada,NA,kasipur,sankarada,44.86,4864,rayagada,kashipur,sankarada
odisha,rayagada,NA,kasipur,sunger,35.64,4865,rayagada,kashipur,sunger
odisha,rayagada,NA,kasipur,talajhari,36.18,4866,rayagada,kashipur,talajhari
odisha,rayagada,NA,kasipur,tikiri,48.58,4867,rayagada,kashipur,tikiri
odisha,rayagada,NA,kasipur,gorakhpur,22.94,4868,rayagada,kashipur,gorakhpur
odisha,rayagada,NA,kasipur,siripai,11.72,4869,rayagada,kashipur,siripai
odisha,rayagada,NA,kolnara,badakhilapadar,34.63,4870,rayagada,kolnara,badakhilapadar
odisha,rayagada,NA,kolnara,bankili,34.54,4871,rayagada,kolnara,bankili
odisha,rayagada,NA,kolnara,bhoimada,39.01,4872,rayagada,kolnara,bhoimada
odisha,rayagada,NA,kolnara,dumuriguda,13.77,4873,rayagada,kolnara,dumuriguda
odisha,rayagada,NA,kolnara,dunduli,14.16,4874,rayagada,kolnara,dunduli
odisha,rayagada,NA,kolnara,gadiseskhal,45.77,4875,rayagada,kolnara,gadiseskhal
odisha,rayagada,NA,kolnara,jhoridi,30.29,4876,rayagada,kolnara,jhoridi
odisha,rayagada,NA,kolnara,kailaspur,28.14,4877,rayagada,kolnara,kailaspur
odisha,rayagada,NA,kolnara,kartikaguda,21.78,4878,rayagada,kolnara,kartikaguda
odisha,rayagada,NA,kolnara,khedapada,8.37,4879,rayagada,kolnara,khedapada
odisha,rayagada,NA,kolnara,kolonara,59.71,4880,rayagada,kolnara,kolonara
odisha,rayagada,NA,kolnara,mukundapur,19.35,4881,rayagada,kolnara,mukundapur
odisha,rayagada,NA,kolnara,rekhapadar,34.8,4882,rayagada,kolnara,rekhapadar
odisha,rayagada,NA,kolnara,suri,24.44,4883,rayagada,kolnara,suri
odisha,rayagada,NA,kolnara,therubali,46.87,4884,rayagada,kolnara,therubali
odisha,rayagada,NA,kolnara,kelliguda,2.37,4885,rayagada,kolnara,keliguda
odisha,rayagada,NA,kolnara,katikona,4.5,4886,rayagada,kolnara,NA
odisha,rayagada,NA,muniguda,agula,16.58,4887,rayagada,muniguda,agula
odisha,rayagada,NA,muniguda,amalabhatta,7.14,4888,rayagada,muniguda,amalabhatta
odisha,rayagada,NA,muniguda,ambadala,27.45,4889,rayagada,muniguda,ambadala
odisha,rayagada,NA,muniguda,bhairabagada,7.3,4890,rayagada,muniguda,bhairabagada
odisha,rayagada,NA,muniguda,dimiriguda,7.2,4891,rayagada,muniguda,dimiriguda
odisha,rayagada,NA,muniguda,ichapur,10.88,4892,rayagada,muniguda,ichapur
odisha,rayagada,NA,muniguda,jagdalpur,18.06,4893,rayagada,muniguda,jagdalpur
odisha,rayagada,NA,muniguda,kumdabali,44.45,4894,rayagada,muniguda,kumdabali
odisha,rayagada,NA,muniguda,muniguda,32.64,4895,rayagada,muniguda,muniguda
odisha,rayagada,NA,muniguda,munikhol,17.46,4896,rayagada,muniguda,munikhol
odisha,rayagada,NA,muniguda,paikaranipinda,15.17,4897,rayagada,muniguda,paikaranipinda
odisha,rayagada,NA,muniguda,patraguda,19.74,4898,rayagada,muniguda,patraguda
odisha,rayagada,NA,muniguda,raghubari,8.72,4899,rayagada,muniguda,raghubari
odisha,rayagada,NA,muniguda,saradhapur,15.53,4900,rayagada,muniguda,saradhapur
odisha,rayagada,NA,muniguda,sibapadar,36.69,4901,rayagada,muniguda,sibapadar
odisha,rayagada,NA,muniguda,telengapadar,28.7,4902,rayagada,muniguda,telengapadar
odisha,rayagada,NA,muniguda,ghamataguda,3.65,4903,rayagada,muniguda,ghamatguda
