s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNDPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,baleshwar,NA,khaira,sundiragandibed,0.64,322,balasore,khaira,sundhiragandibed
odisha,baleshwar,NA,khaira,sarkona,0.63,323,balasore,khaira,sarkona
odisha,baleshwar,NA,khaira,nahanga,1.08,324,balasore,khaira,nahanga
odisha,baleshwar,NA,nilgiri,ajodhya,0.9,325,balasore,nilgiri,ajodhya
odisha,baleshwar,NA,nilgiri,arabandha,0.22,326,balasore,nilgiri,arabandha
odisha,baleshwar,NA,nilgiri,berhampur,0.9,327,balasore,nilgiri,berhampur
odisha,baleshwar,NA,nilgiri,bhaunriabad,0.45,328,balasore,nilgiri,bhaunriabad
odisha,baleshwar,NA,nilgiri,chhatrapur,0.67,329,balasore,nilgiri,chhatrapur
odisha,baleshwar,NA,nilgiri,dhobsila,1.12,330,balasore,nilgiri,dhobsila
odisha,baleshwar,NA,nilgiri,garadihi,1.07,331,balasore,nilgiri,garadihi
odisha,baleshwar,NA,nilgiri,jadida,0.43,332,balasore,nilgiri,jadida
odisha,baleshwar,NA,nilgiri,jamudiha,0.83,333,balasore,nilgiri,jamudiha
odisha,baleshwar,NA,nilgiri,k.c.pur,0.59,334,balasore,nilgiri,k.c.pur
odisha,baleshwar,NA,nilgiri,k.p.lakharaj,0.59,335,balasore,nilgiri,k.p.lakharaj
odisha,baleshwar,NA,nilgiri,kansa,0.48,336,balasore,nilgiri,kansa
odisha,baleshwar,NA,nilgiri,mahisapata,0.48,337,balasore,nilgiri,mahisapata
odisha,baleshwar,NA,nilgiri,matiali,0.12,338,balasore,nilgiri,matiali
odisha,baleshwar,NA,nilgiri,naranpur,0.24,339,balasore,nilgiri,naranpur
odisha,baleshwar,NA,nilgiri,narasinghpur,1.43,340,balasore,nilgiri,narasinghpur
odisha,baleshwar,NA,nilgiri,machhua,0.83,341,balasore,nilgiri,machhua
odisha,baleshwar,NA,nilgiri,pithahata,0.83,342,balasore,nilgiri,pithahata
odisha,baleshwar,NA,nilgiri,sajanagarh,1.07,343,balasore,nilgiri,sajanagarh
odisha,baleshwar,NA,nilgiri,siadimal,0.83,344,balasore,nilgiri,siadimal
odisha,baleshwar,NA,nilgiri,telipal,0.83,345,balasore,nilgiri,telipal
odisha,baleshwar,NA,nilgiri,tentulia,0.24,346,balasore,nilgiri,tentulia
odisha,baleshwar,NA,nilgiri,r.k.pur,3.33,347,balasore,nilgiri,r.k.pur
odisha,baleshwar,NA,nilgiri,dharampur,0.62,348,balasore,nilgiri,dharampur
odisha,baleshwar,NA,nilgiri,begunia,1.01,349,balasore,nilgiri,begunia
odisha,baleshwar,NA,oupada,dakhina narasingpur,1.18,350,balasore,oupada,dakhina narasingpur
odisha,baleshwar,NA,oupada,baunsabania,0.88,351,balasore,oupada,baunsabania
odisha,baleshwar,NA,oupada,shyamsundarpur,0.88,352,balasore,oupada,shyamsundarpur
odisha,baleshwar,NA,oupada,kandagaradi,0.88,353,balasore,oupada,kandagaradi
odisha,baleshwar,NA,oupada,iswarpur,1.47,354,balasore,oupada,iswarpur
odisha,baleshwar,NA,oupada,talakia,0.73,355,balasore,oupada,talakia
odisha,baleshwar,NA,oupada,rairamchandrapur,0.73,356,balasore,oupada,rairamchandrapur
odisha,baleshwar,NA,oupada,fatepur,2.35,357,balasore,oupada,fatepur
odisha,baleshwar,NA,oupada,badapokhari,0.88,358,balasore,oupada,badapokhari
odisha,baleshwar,NA,oupada,aghirapada,1.32,359,balasore,oupada,aghirapada
odisha,baleshwar,NA,remuna,nijampur,2.18,360,balasore,remuna,nijampur
odisha,baleshwar,NA,remuna,badapal,4.26,361,balasore,remuna,badapal
odisha,baleshwar,NA,remuna,tentulida,2.24,362,balasore,remuna,tentulida
odisha,baleshwar,NA,remuna,remuna,4.03,363,balasore,remuna,remuna
odisha,baleshwar,NA,remuna,ganipur,2.76,364,balasore,remuna,ganipur
odisha,baleshwar,NA,remuna,nuagan,0.22,365,balasore,remuna,nuagan
odisha,baleshwar,NA,remuna,tundura,5.73,366,balasore,remuna,tundura
odisha,baleshwar,NA,remuna,sergarh,8.22,367,balasore,remuna,sergarh
odisha,baleshwar,NA,remuna,biruan,4.49,368,balasore,remuna,biruan
odisha,baleshwar,NA,remuna,talapada,0.45,369,balasore,remuna,talapada
odisha,baleshwar,NA,remuna,patripal,12.7,370,balasore,remuna,patripal
odisha,baleshwar,NA,remuna,kharidmukhura,3.75,371,balasore,remuna,kharidmukhura
odisha,baleshwar,NA,remuna,srijang,1.98,372,balasore,remuna,srijang
odisha,baleshwar,NA,remuna,chasakhanda,5.8,373,balasore,remuna,chasakhanda
odisha,baleshwar,NA,remuna,durgadevi,4.25,374,balasore,remuna,durgadevi
odisha,baleshwar,NA,remuna,mandarpur,2.51,375,balasore,remuna,mandarpur
odisha,baleshwar,NA,remuna,sarswatipur,3.11,376,balasore,remuna,sarswatipur
odisha,baleshwar,NA,remuna,nuapadhi,0.22,377,balasore,remuna,nuapadhi
odisha,baleshwar,NA,remuna,naraharipur,1.11,378,balasore,remuna,naraharipur
odisha,baleshwar,NA,remuna,inchudi,2.58,379,balasore,remuna,inchudi
odisha,baleshwar,NA,remuna,gududa,4,380,balasore,remuna,gududa
odisha,baleshwar,NA,remuna,kalyanpur,0.46,381,balasore,remuna,kalyanpur
odisha,baleshwar,NA,remuna,maharajpur,1.57,382,balasore,remuna,maharajpur
odisha,baleshwar,NA,remuna,mangalpur,3.13,383,balasore,remuna,mangalpur
odisha,baleshwar,NA,remuna,barunsing,7.39,384,balasore,remuna,barunsing
odisha,baleshwar,NA,remuna,kuruda,1.12,385,balasore,remuna,kuruda
odisha,baleshwar,NA,remuna,srikrushnapur,0.67,386,balasore,remuna,srikrushnapur
odisha,baleshwar,NA,remuna,sutai,1.12,387,balasore,remuna,sutei
odisha,baleshwar,NA,remuna,balia,0.45,388,balasore,remuna,balia
odisha,baleshwar,NA,remuna,dahapada,0.95,389,balasore,remuna,dahapada
odisha,baleshwar,NA,remuna,karanjia,0.22,390,balasore,remuna,karanjia
odisha,baleshwar,NA,remuna,ganeswarpur,0.45,391,balasore,remuna,ganeswarpur
odisha,baleshwar,NA,remuna,kuligan,2.23,392,balasore,remuna,kuligan
odisha,baleshwar,NA,simulia,maitapur,11.17,393,balasore,simulia,maitapur
odisha,baleshwar,NA,simulia,markona,8.76,394,balasore,simulia,markona
odisha,baleshwar,NA,simulia,bauripada,4.16,395,balasore,simulia,bauripada
odisha,baleshwar,NA,simulia,muruna,4.3,396,balasore,simulia,muruna
odisha,baleshwar,NA,simulia,jamujhadi,5.03,397,balasore,simulia,jamujhadi
odisha,baleshwar,NA,simulia,bati,6.58,398,balasore,simulia,bati
odisha,baleshwar,NA,simulia,chalunigaon,7.45,399,balasore,simulia,chalunigaon
odisha,baleshwar,NA,simulia,khirkona,7.83,400,balasore,simulia,khirkona
odisha,baleshwar,NA,simulia,bari,8.28,401,balasore,simulia,bari
odisha,baleshwar,NA,simulia,kanheibindha,8.55,402,balasore,simulia,kanheibindha
odisha,baleshwar,NA,simulia,kanchpada,6.64,403,balasore,simulia,kanchpada
odisha,baleshwar,NA,simulia,purusottampur,0.86,404,balasore,simulia,purusottampur
odisha,baleshwar,NA,simulia,abjuna,5.1,405,balasore,simulia,abjuna
odisha,baleshwar,NA,simulia,ada,2.3,406,balasore,simulia,ada
odisha,baleshwar,NA,simulia,iswarpur,6.25,407,balasore,simulia,iswarpur
odisha,baleshwar,NA,simulia,andarai,2.63,408,balasore,simulia,andarai
odisha,baleshwar,NA,simulia,sabanga,2.63,409,balasore,simulia,sabanga
odisha,baleshwar,NA,soro,manipur,6.5,410,balasore,soro,manipur
odisha,baleshwar,NA,soro,attapur,3.25,411,balasore,soro,attapur
odisha,baleshwar,NA,soro,gud,2.22,412,balasore,soro,gud
odisha,baleshwar,NA,soro,kedarpur,2.6,413,balasore,soro,kedarpur
odisha,baleshwar,NA,soro,sajanpur,3.25,414,balasore,soro,sajanpur
odisha,baleshwar,NA,soro,singakhunta,2.82,415,balasore,soro,singakhunta
odisha,baleshwar,NA,soro,manatri,3.47,416,balasore,soro,manatri
odisha,baleshwar,NA,soro,mahumuhan,0.65,417,balasore,soro,mahumuhan
odisha,baleshwar,NA,soro,natapada,4.01,418,balasore,soro,natapada
odisha,baleshwar,NA,soro,tentei,2.17,419,balasore,soro,tentei
odisha,baleshwar,NA,soro,talanagar,1.25,420,balasore,soro,talanagar
odisha,baleshwar,NA,soro,dahisada,0.22,421,balasore,soro,dahisada
odisha,baleshwar,NA,soro,anantapur,6.51,422,balasore,soro,anantapur
odisha,baleshwar,NA,soro,gopinathpur,3.25,423,balasore,soro,gopinathpur
odisha,baleshwar,NA,soro,nadigan,3.27,424,balasore,soro,nadigan
odisha,baleshwar,NA,soro,mulising,1.9,425,balasore,soro,mulising
odisha,baleshwar,NA,soro,pakhar,2.6,426,balasore,soro,pakhar
odisha,baleshwar,NA,soro,madhusudanpur,1.74,427,balasore,soro,madhusudanpur
odisha,baleshwar,NA,soro,jadida,0.43,428,balasore,soro,jadida
odisha,baleshwar,NA,soro,sabira,0.87,429,balasore,soro,sabira
odisha,baleshwar,NA,soro,sarasankha,0.22,430,balasore,soro,sarasankha
odisha,baleshwar,NA,soro,nischintapur,0.65,431,balasore,soro,nischintapur
odisha,baleshwar,NA,soro,balanga,3.69,432,balasore,soro,balanga
odisha,baleshwar,NA,soro urban,ward-1,1.35,433,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-10,0.62,434,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-11,3.25,435,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-12,0.81,436,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-13,1.01,437,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-15,0.62,438,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-16,0.41,439,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-17,1.42,440,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-18,3.75,441,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-19,0.88,442,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-2,1.89,443,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-3,0.2,444,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-4,2.53,445,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-5,0.2,446,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-6,0.54,447,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-7,0.62,448,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-8,0.83,449,balasore,NA,NA
odisha,baleshwar,NA,soro urban,ward-9,2.64,450,balasore,NA,NA
odisha,bargarh,NA,barpali,agalpur,13.99,451,baragarh,barpali,agalpur
odisha,bargarh,NA,barpali,bagbadi,2.49,452,baragarh,barpali,bagbadi
odisha,bargarh,NA,barpali,bandhpali,34.55,453,baragarh,barpali,bandhpali
odisha,bargarh,NA,barpali,baramkela,12.36,454,baragarh,barpali,baramkela
odisha,bargarh,NA,barpali,barguda,6.36,455,baragarh,barpali,barguda
odisha,bargarh,NA,barpali,bhatigaon,41.77,456,baragarh,barpali,bhatigaon
odisha,bargarh,NA,barpali,gopeipali,6.55,457,baragarh,barpali,gopeipali
odisha,bargarh,NA,barpali,kainsir,11.47,458,baragarh,barpali,kainsir
odisha,bargarh,NA,barpali,kanbar,14.75,459,baragarh,barpali,kanbar
odisha,bargarh,NA,barpali,khemasara,4.91,460,baragarh,barpali,khemasara
odisha,bargarh,NA,barpali,kumbhari,41.77,461,baragarh,barpali,kumbhari
odisha,bargarh,NA,barpali,kusanpuri,9.85,462,baragarh,barpali,kusanpuri
odisha,bargarh,NA,barpali,lemda,1.64,463,baragarh,barpali,lemda
odisha,bargarh,NA,barpali,mahada,3.28,464,baragarh,barpali,mahada
odisha,bargarh,NA,barpali,mahulpali,9.01,465,baragarh,barpali,mahulpali
odisha,bargarh,NA,barpali,patkulanda,3.3,466,baragarh,barpali,patkulunda
odisha,bargarh,NA,barpali,raxa,1.26,467,baragarh,barpali,raxa
odisha,bargarh,NA,barpali,remta,1.64,468,baragarh,barpali,remta
odisha,bargarh,NA,barpali,satalama,1.64,469,baragarh,barpali,satalama
odisha,bargarh,NA,barpali,tileimal,5.73,470,baragarh,barpali,tileimal
odisha,bargarh,NA,barpali,tinkani,11.47,471,baragarh,barpali,tinkani
odisha,bargarh,NA,barpali,tulandi,9.01,472,baragarh,barpali,tulandi
odisha,bargarh,NA,bheden,talmenda,3.58,473,baragarh,bheden,talmenda
odisha,bargarh,NA,bheden,ainlapali,3.68,474,baragarh,bheden,ainlapali
odisha,bargarh,NA,jharbandh,bhainsadarha,4.12,475,baragarh,jharbandh,bhainsadarha
odisha,bargarh,NA,jharbandh,bhandarpuri,3.02,476,baragarh,jharbandh,bhandarpuri
odisha,bargarh,NA,jharbandh,bilaspur,1.18,477,baragarh,jharbandh,bilaspur
odisha,bargarh,NA,jharbandh,chandivata,4.01,478,baragarh,jharbandh,chandivata
odisha,bargarh,NA,jharbandh,chotanki,0.87,479,baragarh,jharbandh,chotanki
odisha,bargarh,NA,jharbandh,dava,0.87,480,baragarh,jharbandh,dava
odisha,bargarh,NA,jharbandh,gothuguda,4.77,481,baragarh,jharbandh,gothuguda
odisha,bargarh,NA,jharbandh,jagdalpur,1.23,482,baragarh,jharbandh,jagdalpur
odisha,bargarh,NA,jharbandh,jharbandh,4.25,483,baragarh,jharbandh,jharbandh
odisha,bargarh,NA,jharbandh,kandadangar,3.51,484,baragarh,jharbandh,kandadangar
odisha,bargarh,NA,jharbandh,kumir,2.67,485,baragarh,jharbandh,kumir
odisha,bargarh,NA,jharbandh,kurlupali,1.95,486,baragarh,jharbandh,kurlupali
odisha,bargarh,NA,jharbandh,laudidhara,7.78,487,baragarh,jharbandh,laudidhara
odisha,bargarh,NA,padampur,barihapali,1.04,488,baragarh,padampur,barihapali
odisha,bargarh,NA,padampur,barikel,3.04,489,baragarh,padampur,barikel
odisha,bargarh,NA,padampur,bheunria,1.64,490,baragarh,padampur,bheunria
odisha,bargarh,NA,padampur,budamal,1.32,491,baragarh,padampur,budamal
odisha,bargarh,NA,padampur,buden,2.09,492,baragarh,padampur,buden
odisha,bargarh,NA,padampur,charpali,1.04,493,baragarh,padampur,charpali
odisha,bargarh,NA,padampur,dahigaon,0.66,494,baragarh,padampur,dahigaon
odisha,bargarh,NA,padampur,dahita,2.3,495,baragarh,padampur,dahita
odisha,bargarh,NA,padampur,dangaghat,0.66,496,baragarh,padampur,dangaghat
odisha,bargarh,NA,padampur,gyan,4.52,497,baragarh,padampur,gyan
odisha,bargarh,NA,padampur,jamala,1.68,498,baragarh,padampur,jamala
odisha,bargarh,NA,padampur,jamartala,1.98,499,baragarh,padampur,jamartala
odisha,bargarh,NA,padampur,kansar,2.04,500,baragarh,padampur,kansar
odisha,bargarh,NA,padampur,kansingha,2.13,501,baragarh,padampur,kansingha
odisha,bargarh,NA,padampur,khaliapali,1.25,502,baragarh,padampur,khaliapali
odisha,bargarh,NA,padampur,loharapali,2.22,503,baragarh,padampur,loharpali
odisha,bargarh,NA,padampur,mahulpali,0.46,504,baragarh,padampur,mahulpali
odisha,bargarh,NA,padampur,melchhamunda,3.16,505,baragarh,padampur,melchhamunda
odisha,bargarh,NA,padampur,palsapali,3.46,506,baragarh,padampur,palsapali
odisha,bargarh,NA,padampur,purena,1.72,507,baragarh,padampur,purena
odisha,bargarh,NA,padampur,sargibahal,1.44,508,baragarh,padampur,sargibahal
odisha,bargarh,NA,padampur,tal,0.96,509,baragarh,padampur,tal
odisha,bargarh,NA,sohella,bausenmura,7.55,510,baragarh,sohella,bausenmura
odisha,bargarh,NA,sohella,beherapali,0.5,511,baragarh,sohella,beherapali
odisha,bargarh,NA,sohella,bijapali,0.5,512,baragarh,sohella,bijapali
odisha,bargarh,NA,sohella,birjam,2.62,513,baragarh,sohella,birjam
odisha,bargarh,NA,sohella,chhuriapali,4.84,514,baragarh,sohella,chhuriapali
odisha,bargarh,NA,sohella,dumberpali,3.73,515,baragarh,sohella,dumberpali
odisha,bargarh,NA,sohella,garvana,2.9,516,baragarh,sohella,garvana
odisha,bargarh,NA,sohella,ghess,2.22,517,baragarh,sohella,ghess
odisha,bargarh,NA,sohella,jhar,4.68,518,baragarh,sohella,jhar
odisha,bargarh,NA,sohella,kalangapali,5.56,519,baragarh,sohella,kalangapali
odisha,bargarh,NA,sohella,kanapali,4.26,520,baragarh,sohella,kanapali
odisha,bargarh,NA,sohella,kangoan,1.41,521,baragarh,sohella,kangoan
odisha,bargarh,NA,sohella,karandols,4.03,522,baragarh,sohella,karandols
odisha,bargarh,NA,sohella,kuchipali,37.6,523,baragarh,sohella,kuchipali
odisha,bargarh,NA,sohella,lebidi,6.12,524,baragarh,sohella,lebidi
odisha,bargarh,NA,sohella,pandkipali,4.85,525,baragarh,sohella,pandkipali
odisha,bargarh,NA,sohella,panimura,0.61,526,baragarh,sohella,panimura
odisha,bargarh,NA,sohella,petupali,7.91,527,baragarh,sohella,petupali
odisha,bargarh,NA,sohella,rengali,3.53,528,baragarh,sohella,rengali
odisha,bargarh,NA,sohella,salepali,3.34,529,baragarh,sohella,salepali
odisha,bargarh,NA,sohella,sanimal,1.29,530,baragarh,sohella,sanimal
odisha,bargarh,NA,sohella,sarkanda,5.53,531,baragarh,sohella,sarkanda
odisha,bargarh,NA,sohella,sohella.,13.08,532,baragarh,sohella,sohella.
odisha,bargarh,NA,sohella,srigida,20.82,533,baragarh,sohella,srigida
odisha,bargarh,NA,sohella,tabda,5.95,534,baragarh,sohella,tabda
odisha,bargarh,NA,sohella,tungibandhali,6.65,535,baragarh,sohella,tungibandhali
odisha,bargarh,NA,sohella,jatala,3.23,536,baragarh,sohella,jatla
odisha,bhadrak,NA,basudevpur,balimunda,16.78,537,bhadrak,basudevpur,balimunda
odisha,bhadrak,NA,basudevpur,naikanidihi,11.29,538,bhadrak,basudevpur,naikanidihi
odisha,bhadrak,NA,basudevpur,artung,8.64,539,bhadrak,basudevpur,artung
odisha,bhadrak,NA,basudevpur,kumarpur,17.77,540,bhadrak,basudevpur,kumarpur
odisha,bhadrak,NA,basudevpur,bideipur,4.5,541,bhadrak,basudevpur,bideipur
odisha,bhadrak,NA,basudevpur,biras,16.01,542,bhadrak,basudevpur,biras
odisha,bhadrak,NA,basudevpur,rajgharpokhari,14.43,543,bhadrak,basudevpur,rajgharpokhari
odisha,bhadrak,NA,basudevpur,gobindapur,8.13,544,bhadrak,basudevpur,gobindapur
odisha,bhadrak,NA,basudevpur,kismatkrushnapur,2.96,545,bhadrak,basudevpur,kismatkrushnapur
odisha,bhadrak,NA,basudevpur,sanakrushnapur,1.22,546,bhadrak,basudevpur,sanakrushnapur
odisha,bhadrak,NA,basudevpur,adhuan,25.16,547,bhadrak,basudevpur,adhuan
odisha,bhadrak,NA,basudevpur,andola,0.22,548,bhadrak,basudevpur,andola
odisha,bhadrak,NA,basudevpur,arandua,7.36,549,bhadrak,basudevpur,arandua
odisha,bhadrak,NA,basudevpur,aruhan,4.82,550,bhadrak,basudevpur,aruhan
odisha,bhadrak,NA,basudevpur,balimeda,3.4,551,bhadrak,basudevpur,balimeda
odisha,bhadrak,NA,basudevpur,barandua,14.76,552,bhadrak,basudevpur,barandua
odisha,bhadrak,NA,basudevpur,brahmangaon,18.07,553,bhadrak,basudevpur,brahmangaon
odisha,bhadrak,NA,basudevpur,chudamani,7.22,554,bhadrak,basudevpur,chudamani
odisha,bhadrak,NA,basudevpur,ertal,13.6,555,bhadrak,basudevpur,ertal
odisha,bhadrak,NA,basudevpur,eram,7.81,556,bhadrak,basudevpur,eram
odisha,bhadrak,NA,basudevpur,guagadhia,24.96,557,bhadrak,basudevpur,guagadhia
odisha,bhadrak,NA,basudevpur,jagannathprasad,1.11,558,bhadrak,basudevpur,jagannathprasad
odisha,bhadrak,NA,basudevpur,jagannathpur,15.79,559,bhadrak,basudevpur,jagannathpur
odisha,bhadrak,NA,basudevpur,kharidabinayakpur,14.55,560,bhadrak,basudevpur,kharidabinayakpur
odisha,bhadrak,NA,basudevpur,laxmidaspur,34.24,561,bhadrak,basudevpur,laxmidaspur
odisha,bhadrak,NA,basudevpur,lunga,24.84,562,bhadrak,basudevpur,lunga
odisha,bhadrak,NA,basudevpur,narsingpur,17.53,563,bhadrak,basudevpur,narsingpur
odisha,bhadrak,NA,basudevpur,nuagaon,15.67,564,bhadrak,basudevpur,nuagaon
odisha,bhadrak,NA,basudevpur,padhuan,25.12,565,bhadrak,basudevpur,padhuan
odisha,bhadrak,NA,basudevpur,padmapur,28,566,bhadrak,basudevpur,padmapur
odisha,bhadrak,NA,basudevpur,sugo,9.37,567,bhadrak,basudevpur,sugo
odisha,bhadrak,NA,basudevpur,sudarsanpur,21.71,568,bhadrak,basudevpur,sudarsanpur
odisha,bhadrak,NA,basudevpur,karanjadia,11.8,569,bhadrak,basudevpur,karanjadia
odisha,bhadrak,NA,basudevpur,sashubhuasuni,0.35,570,bhadrak,basudevpur,sasubhuasuni
odisha,bhadrak,NA,basudevpur,gopabandhu nagar,3.37,571,bhadrak,basudevpur,gopabandhunagar
odisha,bhadrak,NA,bhandaripokhari,tesinga,1.54,572,bhadrak,bhandaripokhari,tesinga
odisha,bhadrak,NA,bhandaripokhari,nerada,1.4,573,bhadrak,bhandaripokhari,nerada
odisha,bhadrak,NA,bhandaripokhari,dakhinabad,2.32,574,bhadrak,bhandaripokhari,dakhinabad
odisha,bhadrak,NA,bhandaripokhari,patuli,1.26,575,bhadrak,bhandaripokhari,patuli
odisha,bhadrak,NA,bhandaripokhari,balipokhari,4.84,576,bhadrak,bhandaripokhari,balipokhari
odisha,bhadrak,NA,bhandaripokhari,ranjit,1.48,577,bhadrak,bhandaripokhari,ranjit
odisha,bhadrak,NA,bhandaripokhari,napanga,0.84,578,bhadrak,bhandaripokhari,napanga
odisha,bhadrak,NA,bhandaripokhari,ramachandrapur,0.98,579,bhadrak,bhandaripokhari,ramachandrapur
odisha,bhadrak,NA,bhandaripokhari,naguan,1.81,580,bhadrak,bhandaripokhari,naguan
odisha,bhadrak,NA,bhandaripokhari,nirgundi,1.96,581,bhadrak,bhandaripokhari,nirgundi
odisha,bhadrak,NA,bhandaripokhari,sarsada,2.24,582,bhadrak,bhandaripokhari,sarsada
odisha,bhadrak,NA,bhandaripokhari,solampur,2.37,583,bhadrak,bhandaripokhari,solampur
odisha,bhadrak,NA,bhandaripokhari,malada,2.25,584,bhadrak,bhandaripokhari,malada
odisha,bhadrak,NA,bhandaripokhari,rahania,1.82,585,bhadrak,bhandaripokhari,rahania
odisha,bhadrak,NA,bhandaripokhari,kurigaon,2.38,586,bhadrak,bhandaripokhari,kurigaon
odisha,bhadrak,NA,bhandaripokhari,jalamandua,1.25,587,bhadrak,bhandaripokhari,jalamandua
odisha,bhadrak,NA,bhandaripokhari,bishnupur,0.56,588,bhadrak,bhandaripokhari,bishnupur
odisha,bhadrak,NA,bhandaripokhari,rajendrapur,1.68,589,bhadrak,bhandaripokhari,rajendrapur
odisha,bhadrak,NA,bhandaripokhari,naami,0.28,590,bhadrak,bhandaripokhari,naami
odisha,bhadrak,NA,bhandaripokhari,bayabanpur,0.84,591,bhadrak,bhandaripokhari,bayanbanpur
odisha,bhadrak,NA,bhandaripokhari,sanasashan,1.83,592,bhadrak,bhandaripokhari,sanasasan
odisha,bhadrak,NA,bhandaripokhari,jhutuna,0.7,593,bhadrak,bhandaripokhari,jhutana
odisha,bhadrak,NA,bhandaripokhari,bandalo madhiali,1.12,594,bhadrak,bhandaripokhari,NA
odisha,bhadrak,NA,bonth,bonth,15.16,595,bhadrak,bonth,bonth
odisha,bhadrak,NA,bonth,chhayalsing,12.82,596,bhadrak,bonth,chhayalsing
odisha,bhadrak,NA,bonth,basantia,4.2,597,bhadrak,bonth,basantia
odisha,bhadrak,NA,bonth,ganijang,9.6,598,bhadrak,bonth,ganijang
odisha,bhadrak,NA,bonth,kenduapada,11.75,599,bhadrak,bonth,kenduapada
odisha,bhadrak,NA,bonth,kadabarang,4.73,600,bhadrak,bonth,kadabarang
odisha,bhadrak,NA,bonth,mohantypada,4.79,601,bhadrak,bonth,mohantypada
odisha,bhadrak,NA,bonth,odanga,5.73,602,bhadrak,bonth,odanga
odisha,bhadrak,NA,bonth,purusandha,0.8,603,bhadrak,bonth,purusandha
odisha,bhadrak,NA,bonth,badamahisagotha,6.38,604,bhadrak,bonth,badamahisagotha
odisha,bhadrak,NA,bonth,ramakrushnapur,5.61,605,bhadrak,bonth,ramakrushnapur
odisha,bhadrak,NA,bonth,padhanpada,7.18,606,bhadrak,bonth,padhanpada
odisha,bhadrak,NA,bonth,tillo,26.04,607,bhadrak,bonth,tillo
odisha,bhadrak,NA,bonth,nilak,4.82,608,bhadrak,bonth,nilak
odisha,bhadrak,NA,bonth,ramachandrapur,11.97,609,bhadrak,bonth,ramachandrapur
odisha,bhadrak,NA,bonth,sendhatira,35.69,610,bhadrak,bonth,sendhatira
odisha,bhadrak,NA,bonth,todagaon,3.05,611,bhadrak,bonth,todagaon
odisha,bhadrak,NA,bonth,anijo,18.02,612,bhadrak,bonth,anijo
odisha,bhadrak,NA,bonth,adia,21,613,bhadrak,bonth,adia
odisha,bhadrak,NA,bonth,gopinathpur,15.82,614,bhadrak,bonth,gopinathpur
odisha,bhadrak,NA,bonth,govindapur,21.22,615,bhadrak,bonth,govindapur
odisha,bhadrak,NA,bonth,badahata trilochanpur,0.8,616,bhadrak,bonth,badahata trilochanpur
odisha,bhadrak,NA,bonth,badabarchikayan,7.15,617,bhadrak,bonth,badabarchikayan
odisha,bhadrak,NA,bonth,charigaon,7.98,618,bhadrak,bonth,charigan
odisha,bhadrak,NA,dhamanagar,govindapur,4.62,619,bhadrak,dhamnagar,govindapur
odisha,bhadrak,NA,dhamanagar,khaparpada,5.57,620,bhadrak,dhamnagar,khaparpada
odisha,bhadrak,NA,dhamanagar,asurali,2.35,621,bhadrak,dhamnagar,asurali
odisha,bhadrak,NA,dhamanagar,katasahi,6.16,622,bhadrak,dhamnagar,katasahi
odisha,bhadrak,NA,dhamanagar,daipur,0.13,623,bhadrak,dhamnagar,daipur
odisha,bhadrak,NA,dhamanagar,chudakuti,1.92,624,bhadrak,dhamnagar,chudakuti
odisha,bhadrak,NA,dhamanagar,radhaballavpur,0.04,625,bhadrak,dhamnagar,radhaballavpur
odisha,bhadrak,NA,dhamanagar,fateipur,7.7,626,bhadrak,dhamnagar,fateipur
odisha,bhadrak,NA,dhamanagar,kothar,5.75,627,bhadrak,dhamnagar,kothar
odisha,bhadrak,NA,dhamanagar,bayangdihi,1.15,628,bhadrak,dhamnagar,bayangdihi
odisha,bhadrak,NA,dhamanagar,raipur,2.7,629,bhadrak,dhamnagar,raipur
odisha,bhadrak,NA,dhamanagar,dhusuri,0.77,630,bhadrak,dhamnagar,dhusuri
