State ,District,Block,SNo,Grampanchyat Name ,SC,ST,Minority,Others,Total,
Odisha ,Baleshwar,Basta,20,Patharjhara,18.7,54.6,33.6,11.4,118.3,
Odisha ,Baleshwar,Basta,21,Paunskuli,4.5,13,11.3,32.4,61.2,
Odisha ,Baleshwar,Basta,22,Purusottampur,18.1,8.4,0.9,24.3,51.7,
Odisha ,Baleshwar,Basta,23,Putura,3.9,0.8,0,65.3,70,
Odisha ,Baleshwar,Basta,24,Raghunathpur,39.5,8.7,2.7,22.5,73.4,
Odisha ,Baleshwar,Basta,25,Routpada,23.4,4.6,7.4,24,59.4,
Odisha ,Baleshwar,Basta,26,Sadanandapur,15.7,22.3,21.5,40,99.5,
Odisha ,Baleshwar,Basta,27,Sahada,62.4,4.1,2.8,30,99.3,
Odisha ,Baleshwar,Basta,28,Santoshpur,9.9,15.9,4.6,10,40.4,
Odisha ,Baleshwar,Basta,29,Singla,0.7,1.5,0,32.5,34.7,
Odisha ,Baleshwar,Basta,30,Tadada,32.9,16.8,0,42.6,92.3,
Odisha ,Baleshwar,Basta,31,Velora,5.1,29.1,0,13.4,47.6,
Odisha ,Baleshwar,Basta,,Total,587.2,447.2,236.6,961.8,2232.8,
Odisha ,Baleshwar,Bhograi,1,Analia,3.5,0,0,34.1,37.6,
Odisha ,Baleshwar,Bhograi,2,Aruhabruti-1,20.9,0,18.4,33.4,72.7,
Odisha ,Baleshwar,Bhograi,3,Bajitpur,4.5,0,7.3,13.7,25.5,
Odisha ,Baleshwar,Bhograi,4,Balim,15.6,16.6,0,37.9,70.1,
Odisha ,Baleshwar,Bhograi,5,Barabatia,0,0,0,32.9,32.9,
Odisha ,Baleshwar,Bhograi,6,Baunsadiha,18.9,3.2,0,20.5,42.6,
Odisha ,Baleshwar,Bhograi,7,Bhograi,10.5,0.6,2.8,20.2,34.1,
Odisha ,Baleshwar,Bhograi,8,Dahunda,12.1,0.9,0,32.5,45.5,
Odisha ,Baleshwar,Bhograi,9,Daruha,0,0,0,25.7,25.7,
Odisha ,Baleshwar,Bhograi,10,Dehurda,8.9,0,0,41.4,50.3,
Odisha ,Baleshwar,Bhograi,11,Deula,13.7,3,0,44.3,61,
Odisha ,Baleshwar,Bhograi,12,Durpal,0.2,0.4,0,35.2,35.8,
Odisha ,Baleshwar,Bhograi,13,Gabagan,2.6,0.2,0,34,36.8,
Odisha ,Baleshwar,Bhograi,14,Gochhidateghari,23.9,0,0,33.4,57.3,
Odisha ,Baleshwar,Bhograi,15,Gopinathapur,23.2,0,0,40.9,64.1,
Odisha ,Baleshwar,Bhograi,16,Gunasartha,9,2.3,0,32.4,43.7,
Odisha ,Baleshwar,Bhograi,17,Guneibasan,1.7,0,0,41.8,43.5,
Odisha ,Baleshwar,Bhograi,18,Hooguli,8.9,2.1,3.3,13.3,27.6,
Odisha ,Baleshwar,Bhograi,19,Jagannathpur,16.7,0,0,27.5,44.2,
Odisha ,Baleshwar,Bhograi,20,Jaleswarpur,22,0,0,15.6,37.6,
Odisha ,Baleshwar,Bhograi,21,Jalsoharia,1.2,8.2,0,26.9,36.3,
Odisha ,Baleshwar,Bhograi,22,Jayrampur,89.3,44.9,0,43,177.2,
Odisha ,Baleshwar,Bhograi,23,K.Kamarda,13.1,0,6.3,40.5,59.9,
Odisha ,Baleshwar,Bhograi,24,Kachuadi,10.6,0,0,26.6,37.2,
Odisha ,Baleshwar,Bhograi,25,Kakhada,11.1,0,0,26.3,37.4,
Odisha ,Baleshwar,Bhograi,26,Khanthibhanuri,56.7,9.1,0,26.6,92.4,
Odisha ,Baleshwar,Bhograi,27,Kharidpipal,25.6,0.2,19.4,18,63.2,
Odisha ,Baleshwar,Bhograi,28,Kulida,0,0,0,17.2,17.2,
Odisha ,Baleshwar,Bhograi,29,Kumbharmuli,6.6,0,0,27.7,34.3,
Odisha ,Baleshwar,Bhograi,30,Kumbhirgadi,43.1,3.7,0,18.8,65.6,
Odisha ,Baleshwar,Bhograi,31,Kusuda,3,0,0,20.1,23.1,
Odisha ,Baleshwar,Bhograi,32,Mahagab,3.2,3.6,0,31,37.8,
Odisha ,Baleshwar,Bhograi,33,Maheshpur,19.6,0,0,32.1,51.7,
Odisha ,Baleshwar,Bhograi,34,Mandarsahi,3.8,0,0.3,40.1,44.2,
Odisha ,Baleshwar,Bhograi,35,N. M. Padia,22.8,1.3,0,35.2,59.3,
Odisha ,Baleshwar,Bhograi,36,Nachinda,155.3,0,0,37.2,192.5,
Odisha ,Baleshwar,Bhograi,37,Nahara,18.2,1.2,0,49.3,68.7,
Odisha ,Baleshwar,Bhograi,38,Nimatpur,21.1,0,0,32.4,53.5,
Odisha ,Baleshwar,Bhograi,39,Panisanda,0,0,28.1,27.6,55.7,
Odisha ,Baleshwar,Bhograi,40,Pasarbindha,87.2,0,0,21.8,109,
Odisha ,Baleshwar,Bhograi,41,Putina,2.9,0,0,37.9,40.8,
Odisha ,Baleshwar,Bhograi,42,Rasolpur,137.3,0,4.1,30.6,172,
Odisha ,Baleshwar,Bhograi,43,Sahabajipur,29.7,8.4,4.1,7.4,49.6,
Odisha ,Baleshwar,Bhograi,44,Sankhari,1.2,0,0,24.6,25.8,
Odisha ,Baleshwar,Bhograi,45,Sianroi,12.3,2.8,0,41.4,56.5,
Odisha ,Baleshwar,Bhograi,46,Soharia,1.2,0,0,22.8,24,
Odisha ,Baleshwar,Bhograi,47,Sradhapur,18.4,0,2.3,53.5,74.2,
Odisha ,Baleshwar,Bhograi,48,Sultanpur,7.3,0,0,18.9,26.2,
Odisha ,Baleshwar,Bhograi,49,Sunadharbasan,33.1,0,0,19.2,52.3,
Odisha ,Baleshwar,Bhograi,50,T.Hazira,72.7,16.2,0,26.4,115.3,
Odisha ,Baleshwar,Bhograi,,Total,1124.4,128.9,96.4,1491.8,2841.5,
Odisha ,Baleshwar,Jaleswar,1,Aruha,3.8,5.3,0,32.6,41.7,
Odisha ,Baleshwar,Jaleswar,2,Baiganbadia,66.8,0,0,30.2,97,
Odisha ,Baleshwar,Jaleswar,3,Baradiha,36.2,179.2,0,45.7,261.1,
Odisha ,Baleshwar,Jaleswar,4,Bartana,46.9,5.9,0,31.1,83.9,
Odisha ,Baleshwar,Jaleswar,5,Chamargan,0,18.6,0,11.9,30.5,
Odisha ,Baleshwar,Jaleswar,6,D.P.Pur,66.2,36.7,0,19.5,122.4,
Odisha ,Baleshwar,Jaleswar,7,Gadasahi Baliapal,19.1,5.7,0,7.9,32.7,
Odisha ,Baleshwar,Jaleswar,8,Gobarghata,9.8,21.6,0,14.2,45.6,
Odisha ,Baleshwar,Jaleswar,9,Gopimohanpur,22.2,31.9,0,15.8,69.9,
Odisha ,Baleshwar,Jaleswar,10,Jharpipal,25,0,0,17.9,42.9,
Odisha ,Baleshwar,Jaleswar,11,K.Majhisahi,110.3,71,0,29,210.3,
Odisha ,Baleshwar,Jaleswar,12,Kalama,28.2,87.5,0,18.3,134,
Odisha ,Baleshwar,Jaleswar,13,Kalika,12.7,108.3,17.6,15.7,154.3,
Odisha ,Baleshwar,Jaleswar,14,Khalina,37.5,0,0,29.1,66.6,
Odisha ,Baleshwar,Jaleswar,15,Khuad,12.6,190.9,0,27.1,230.6,
Odisha ,Baleshwar,Jaleswar,16,Khuluda,50.3,1.8,0,25.4,77.5,
Odisha ,Baleshwar,Jaleswar,17,Kotsahi,46.4,26,0,28.2,100.6,
Odisha ,Baleshwar,Jaleswar,18,Laxmananatha,19.5,19.8,0,27.1,66.4,
Odisha ,Baleshwar,Jaleswar,19,Mahamadnagarpatna,10.7,13.8,0,6.9,31.4,
Odisha ,Baleshwar,Jaleswar,20,Mankidia,1.4,0,0,13.4,14.8,
Odisha ,Baleshwar,Jaleswar,21,Nachhimpur,2.1,5.1,0,17.5,24.7,
Odisha ,Baleshwar,Jaleswar,22,Nampo,3.9,27.1,8.7,23.2,62.9,
Odisha ,Baleshwar,Jaleswar,23,Netua,0.4,7.1,0,18.7,26.2,
Odisha ,Baleshwar,Jaleswar,24,Olmara,73.1,0,26.2,23,122.3,
Odisha ,Baleshwar,Jaleswar,25,Paikasida,57.7,2.9,0,20.9,81.5,
Odisha ,Baleshwar,Jaleswar,26,Paschimbad,160.3,0,7.7,30,198,
Odisha ,Baleshwar,Jaleswar,27,R. R. Pur,30.1,43.8,0,16.7,90.6,
Odisha ,Baleshwar,Jaleswar,28,Raibania,129,85.4,0,33.4,247.8,
Odisha ,Baleshwar,Jaleswar,29,Rajpur,7.6,93.5,14.5,23.4,139,
Odisha ,Baleshwar,Jaleswar,30,Sampatia,5.4,0,0,20.1,25.5,
Odisha ,Baleshwar,Jaleswar,31,Sardarbandha,0,90.2,0,1.7,91.9,
Odisha ,Baleshwar,Jaleswar,32,Shyamnagar,13.1,131.6,0,15.2,159.9,
Odisha ,Baleshwar,Jaleswar,33,Sikharpur,7.7,1.5,0,37.9,47.1,
Odisha ,Baleshwar,Jaleswar,34,Srirampur,23.8,20.9,0,18.9,63.6,
Odisha ,Baleshwar,Jaleswar,35,Sugo,10.6,1.8,0,25,37.4,
Odisha ,Baleshwar,Jaleswar,,Total,1150.4,1334.9,74.7,772.6,3332.6,
Odisha ,Baleshwar,Khaira,1,Achutipur,0.7,0.4,0,25.4,26.5,
Odisha ,Baleshwar,Khaira,2,Amaria- Agnipur,15.2,0.2,0,20.4,35.8,
Odisha ,Baleshwar,Khaira,3,Antara,23.8,4.6,0,63.2,91.6,
Odisha ,Baleshwar,Khaira,4,Badajaypur,18.2,3.3,0,32.6,54.1,
Odisha ,Baleshwar,Khaira,5,Badanuagan,21.5,0.5,0,23.9,45.9,
Odisha ,Baleshwar,Khaira,6,Barada,20.7,4.1,0,37.2,62,
Odisha ,Baleshwar,Khaira,7,Bartana,27.1,0,0,36,63.1,
Odisha ,Baleshwar,Khaira,8,Baunsagadia,14.7,34.6,0,36,85.3,
Odisha ,Baleshwar,Khaira,9,Dagarpada,7.3,0,3.2,27.3,37.8,
Odisha ,Baleshwar,Khaira,10,Dalanga-Ii,22.2,0,0,24.8,47,
Odisha ,Baleshwar,Khaira,11,Dungura,14.4,0,0,18.4,32.8,
Odisha ,Baleshwar,Khaira,12,Gadapokhari,26.5,56,0,29.1,111.6,
Odisha ,Baleshwar,Khaira,13,Gagandhuli,27.9,1.6,0.7,25.1,55.3,
Odisha ,Baleshwar,Khaira,14,Garsang,26.6,3.6,0,39.4,69.6,
Odisha ,Baleshwar,Khaira,15,Goliha,11.8,1.7,0,24.2,37.7,
Odisha ,Baleshwar,Khaira,16,Govindpur,7.4,0,0,34.6,42,
Odisha ,Baleshwar,Khaira,17,Haripur,13.1,6,0,19.4,38.5,
Odisha ,Baleshwar,Khaira,18,Jalada,9.8,0,0,30.6,40.4,
Odisha ,Baleshwar,Khaira,19,Jhinkiria,18.8,4.4,2,31.3,56.5,
Odisha ,Baleshwar,Khaira,20,Kaithagadia,27.9,22,0,16.2,66.1,
Odisha ,Baleshwar,Khaira,21,Khaira,8.1,0,0,11.9,20,
Odisha ,Baleshwar,Khaira,22,Kupari,17.4,10.1,0,31.8,59.3,
Odisha ,Baleshwar,Khaira,23,Kurunta,26.3,8.9,0,23.4,58.6,
Odisha ,Baleshwar,Khaira,24,Mahatipur,6.5,0,0,21.4,27.9,
Odisha ,Baleshwar,Khaira,25,Makhanpur,4.1,3,0,27.4,34.5,
Odisha ,Baleshwar,Khaira,26,Manitri,69.7,4.4,0,71.4,145.5,
Odisha ,Baleshwar,Khaira,27,Nahanga,20.4,0,0,18.6,39,
Odisha ,Baleshwar,Khaira,28,Nandur,18.2,3,0,25,46.2,
Odisha ,Baleshwar,Khaira,29,Nayakhandi,18.2,0,0,26.2,44.4,
Odisha ,Baleshwar,Khaira,30,Palasa,14.5,1,0,16.8,32.3,
Odisha ,Baleshwar,Khaira,31,Rapeya,26.3,4.4,0,52,82.7,
Odisha ,Baleshwar,Khaira,32,Ratina,0,0,0,17,17,
Odisha ,Baleshwar,Khaira,33,Sardang,19.1,10.9,0,33.7,63.7,
Odisha ,Baleshwar,Khaira,34,Sarkona,20,0,0,37.3,57.3,
Odisha ,Baleshwar,Khaira,35,Sarugaon,1.6,0,0,17.7,19.3,
Odisha ,Baleshwar,Khaira,36,Shyamsundarpur,6.9,0,0,52.8,59.7,
Odisha ,Baleshwar,Khaira,37,Sundhiragandibed,3,0,0,27.6,30.6,
Odisha ,Baleshwar,Khaira,,Total,635.9,188.7,5.9,1107.1,1937.6,
Odisha ,Baleshwar,Nilgiri,1,Ajodhya,57.4,32.6,0,29.4,119.4,
Odisha ,Baleshwar,Nilgiri,2,Arabandha,14.7,202.1,0,23.3,240.1,
Odisha ,Baleshwar,Nilgiri,3,Begunia,22.8,23.2,0,13.8,59.8,
Odisha ,Baleshwar,Nilgiri,4,Berhampur,0,32,0,14,46,
Odisha ,Baleshwar,Nilgiri,5,Bhaunriabad,30.5,277,0,8.3,315.8,
Odisha ,Baleshwar,Nilgiri,6,Chhatrapur,12,118.9,0,19.6,150.5,
Odisha ,Baleshwar,Nilgiri,7,Dharampur,10,26.3,0,21.2,57.5,
Odisha ,Baleshwar,Nilgiri,8,Dhobsila,19.1,59.5,0,22.1,100.7,
Odisha ,Baleshwar,Nilgiri,9,Garadihi,16.2,263.2,0,8.7,288.1,
Odisha ,Baleshwar,Nilgiri,10,Jadida,10,47.8,0,13.8,71.6,
Odisha ,Baleshwar,Nilgiri,11,Jamudiha,0.5,141.7,0,26.2,168.4,
Odisha ,Baleshwar,Nilgiri,12,K.C.Pur,1.3,249.1,0,34.3,284.7,
Odisha ,Baleshwar,Nilgiri,13,K.P.Lakharaj,26.5,85.1,0,36.9,148.5,
Odisha ,Baleshwar,Nilgiri,14,Kansa,50.3,46,0,20,116.3,
Odisha ,Baleshwar,Nilgiri,15,Machhua,11.1,52.7,0,13.5,77.3,
Odisha ,Baleshwar,Nilgiri,16,Mahisapata,1.4,199.6,0,5.9,206.9,
Odisha ,Baleshwar,Nilgiri,17,Matiali,10.9,188.5,0,11.5,210.9,
Odisha ,Baleshwar,Nilgiri,18,Naranpur,0.5,125.1,0,12,137.6,
Odisha ,Baleshwar,Nilgiri,19,Narasinghpur,46.3,115.7,0,32.8,194.8,
Odisha ,Baleshwar,Nilgiri,20,Pithahata,0,159.5,0,13.2,172.7,
Odisha ,Baleshwar,Nilgiri,21,R.K.Pur,3.7,54.1,0,22.4,80.2,
Odisha ,Baleshwar,Nilgiri,22,Sajanagarh,5.2,264.5,0,15.2,284.9,
Odisha ,Baleshwar,Nilgiri,23,Siadimal,2.3,104.3,0,4.8,111.4,
Odisha ,Baleshwar,Nilgiri,24,Telipal,0,133.6,0,16.7,150.3,
Odisha ,Baleshwar,Nilgiri,25,Tentulia,5.2,79.9,0,0.6,85.7,
Odisha ,Baleshwar,Nilgiri,,Total,357.9,3082,0,440.2,3880.1,
Odisha ,Baleshwar,Oupada,1,Aghirapada,8.7,55,0,38.9,102.6,
Odisha ,Baleshwar,Oupada,2,Badapokhari,22.1,75.8,0,37.5,135.4,
Odisha ,Baleshwar,Oupada,3,Baunsabania,13.1,23.9,0,60.9,97.9,
Odisha ,Baleshwar,Oupada,4,Dakhina Narasingpur,27.7,25.8,0,40.4,93.9,
Odisha ,Baleshwar,Oupada,5,Fatepur,26.5,4.3,0,52.8,83.6,
Odisha ,Baleshwar,Oupada,6,Gadasahi,8.7,174.6,0,19.2,202.5,
Odisha ,Baleshwar,Oupada,7,Iswarpur,37.7,0.4,0,45,83.1,
Odisha ,Baleshwar,Oupada,8,Kandagaradi,4.7,30.6,0,61.7,97,
Odisha ,Baleshwar,Oupada,9,Rairamchandrapur,33.6,42.8,0,21.6,98,
Odisha ,Baleshwar,Oupada,10,Shyamsundarpur,18,51.7,0,63,132.7,
Odisha ,Baleshwar,Oupada,11,Talakia,3.9,0.8,0,57.8,62.5,
Odisha ,Baleshwar,Oupada,,Total,204.7,485.7,0,498.8,1189.2,
Odisha ,Baleshwar,Remuna,1,Badapal,12.4,19.8,0,40.4,72.6,
Odisha ,Baleshwar,Remuna,2,Barunsing,9.3,7.1,0,41.3,57.7,
Odisha ,Baleshwar,Remuna,3,Bhimpura,0,2,0,4.8,6.8,
Odisha ,Baleshwar,Remuna,4,Biruan,12.4,12.2,0,24,48.6,
Odisha ,Baleshwar,Remuna,5,Chasakhanda,55.5,27.5,0,88.9,171.9,
Odisha ,Baleshwar,Remuna,6,Dahapada,0.6,0.6,0,3.1,4.3,
Odisha ,Baleshwar,Remuna,7,Durgadevi,35.2,14,0,39.8,89,
Odisha ,Baleshwar,Remuna,8,Gandarda,6.4,1.7,0,23.1,31.2,
Odisha ,Baleshwar,Remuna,9,Ganipur,0.5,30.6,0,2.4,33.5,
Odisha ,Baleshwar,Remuna,10,Gududa,25.8,38.6,0,39.7,104.1,
Odisha ,Baleshwar,Remuna,11,Haripur,1,0,0,10.5,11.5,
Odisha ,Baleshwar,Remuna,12,Inchudi,29.3,0,0,35.9,65.2,
Odisha ,Baleshwar,Remuna,13,Kalyanpur,12.1,25.1,0,30.6,67.8,
Odisha ,Baleshwar,Remuna,14,Kharidmukhura,12.3,34.3,0,22.1,68.7,
Odisha ,Baleshwar,Remuna,15,Kuligan,49.1,0.5,0,29.4,79,
Odisha ,Baleshwar,Remuna,16,Kuruda,0,0,0,3.9,3.9,
Odisha ,Baleshwar,Remuna,17,Maharajpur,11.2,0,0,45.5,56.7,
Odisha ,Baleshwar,Remuna,18,Mandarpur,36.3,1.4,0,12.2,49.9,
Odisha ,Baleshwar,Remuna,19,Mangalpur,4.3,1.5,0,3.6,9.4,
Odisha ,Baleshwar,Remuna,20,Naraharipur,10.8,11.9,0,5.4,28.1,
Odisha ,Baleshwar,Remuna,21,Nijampur,13.1,1.8,0,2.9,17.8,
Odisha ,Baleshwar,Remuna,22,Nuagan,48.7,21.2,0,51.7,121.6,
Odisha ,Baleshwar,Remuna,23,Nuapadhi,7.1,37.7,0,7.5,52.3,
Odisha ,Baleshwar,Remuna,24,Patripal,27.1,8.4,1.9,14.8,52.2,
Odisha ,Baleshwar,Remuna,25,Sergarh,8.6,12.2,0,25.8,46.6,
Odisha ,Baleshwar,Remuna,26,Srijang,93.4,0,0,23.9,117.3,
Odisha ,Baleshwar,Remuna,27,Sutei,0.3,19,0,10.2,29.5,
Odisha ,Baleshwar,Remuna,28,Talapada,46.9,0,0,8.5,55.4,
Odisha ,Baleshwar,Remuna,29,Tentulida,29.3,23.4,0,27.1,79.8,
Odisha ,Baleshwar,Remuna,30,Tundura,1.2,1.5,0,39.4,42.1,
Odisha ,Baleshwar,Remuna,,Total,600.2,354,1.9,718.4,1674.5,
Odisha ,Baleshwar,Simulia,1,Abjuna,35.8,1.8,0,65.3,102.9,
Odisha ,Baleshwar,Simulia,2,Ada,9.9,12.7,5.7,41.4,69.7,
Odisha ,Baleshwar,Simulia,3,Anandapur,15.3,0,0,10.5,25.8,
Odisha ,Baleshwar,Simulia,4,Andarai,27.1,0,0,32.2,59.3,
Odisha ,Baleshwar,Simulia,5,Bangalpur,0.9,3.3,0,25.2,29.4,
Odisha ,Baleshwar,Simulia,6,Bangarkhandigadia,25.2,13.3,0,31.7,70.2,
Odisha ,Baleshwar,Simulia,7,Bari,32,2,9.4,44.6,88,
Odisha ,Baleshwar,Simulia,8,Bati,10.3,0,0,51.7,62,
Odisha ,Baleshwar,Simulia,9,Bauripada,41.3,2.3,0,25.6,69.2,
Odisha ,Baleshwar,Simulia,10,Chalunigaon,0.4,0,0,15.7,16.1,
Odisha ,Baleshwar,Simulia,11,Iswarpur,14.1,11.6,0,56.2,81.9,
Odisha ,Baleshwar,Simulia,12,Jamujhadi,43.7,3.6,6.9,57.7,111.9,
Odisha ,Baleshwar,Simulia,13,Kanchpada,7.2,0,0,50,57.2,
Odisha ,Baleshwar,Simulia,14,Kanheibindha,21.5,11.2,0,38.2,70.9,
Odisha ,Baleshwar,Simulia,15,Khirkona,19.6,0,0,32.7,52.3,
Odisha ,Baleshwar,Simulia,16,Maitapur,41.8,10.2,0,60.9,112.9,
Odisha ,Baleshwar,Simulia,17,Markona,2.1,4.2,0,53.9,60.2,
Odisha ,Baleshwar,Simulia,18,Muruna,24,11.8,0,52.6,88.4,
Odisha ,Baleshwar,Simulia,19,Pahitorana,7.3,0,0,22.4,29.7,
Odisha ,Baleshwar,Simulia,20,Purusottampur,36.1,0,0,43.9,80,
Odisha ,Baleshwar,Simulia,21,Sabanga,66,1,0,60.3,127.3,
Odisha ,Baleshwar,Simulia,22,Shyamsundarpur,22.8,0,0,25,47.8,
Odisha ,Baleshwar,Simulia,,Total,504.4,89,22,897.7,1513.1,
Odisha ,Baleshwar,Soro,1,Anantapur,38,0,3.9,40.3,82.2,
Odisha ,Baleshwar,Soro,2,Attapur,9.8,2.4,0,31.8,44,
Odisha ,Baleshwar,Soro,3,Balanga,33.6,0,4.1,38.6,76.3,
Odisha ,Baleshwar,Soro,4,Dahisada,9.6,5,0,64.2,78.8,
Odisha ,Baleshwar,Soro,5,Gopinathpur,23,7,0,38.3,68.3,
Odisha ,Baleshwar,Soro,6,Gud,9.6,1.2,0,22.6,33.4,
Odisha ,Baleshwar,Soro,7,Jadida,6.4,0,0,29.6,36,
Odisha ,Baleshwar,Soro,8,Kedarpur,6.2,0,0,54,60.2,
Odisha ,Baleshwar,Soro,9,Kesharipur,10.9,3.1,0,15.5,29.5,
Odisha ,Baleshwar,Soro,10,Madhusudanpur,28.3,6,0,45.3,79.6,
Odisha ,Baleshwar,Soro,11,Mahumuhan,18.5,27.2,0,40.9,86.6,
Odisha ,Baleshwar,Soro,12,Manatri,13.2,0.7,0,45.6,59.5,
Odisha ,Baleshwar,Soro,13,Manipur,25.3,29.1,0,51.9,106.3,
Odisha ,Baleshwar,Soro,14,Mulising,36.1,1,0,75.7,112.8,
Odisha ,Baleshwar,Soro,15,Nadigan,13.6,0,0,22.2,35.8,
Odisha ,Baleshwar,Soro,16,Natapada,19.8,0,0,22.3,42.1,
Odisha ,Baleshwar,Soro,17,Nischintapur,2.7,0,0,32.7,35.4,
Odisha ,Baleshwar,Soro,18,Pakhar,24.8,0.5,1.2,42.1,68.6,
Odisha ,Baleshwar,Soro,19,Sabira,45.4,3.9,0,54.5,103.8,
Odisha ,Baleshwar,Soro,20,Sajanpur,4.3,0,0,23.2,27.5,
Odisha ,Baleshwar,Soro,21,Sarasankha,7.3,0.7,0,38.7,46.7,
Odisha ,Baleshwar,Soro,22,Singakhunta,2.2,43,0,26.1,71.3,
Odisha ,Baleshwar,Soro,23,Talanagar,27.5,0,0,37.8,65.3,
Odisha ,Baleshwar,Soro,24,Tentei,18.8,0,0,30.7,49.5,
Odisha ,Baleshwar,Soro,,Total,434.9,130.8,9.2,924.6,1499.5,
Odisha ,Bargarh,Ambabhona,1,Ambabhona,18.3,20.3,0,17,55.6,
Odisha ,Bargarh,Ambabhona,2,Banjipali,31.1,62.3,0,19.9,113.3,
Odisha ,Bargarh,Ambabhona,3,Bhainatara,5.9,17.2,0,40.7,63.8,
Odisha ,Bargarh,Ambabhona,4,Bhukta,18.5,6.3,0,37.3,62.1,
Odisha ,Bargarh,Ambabhona,5,Bungapali,6.6,3.3,0,4.1,14,
Odisha ,Bargarh,Ambabhona,6,Dunguri,11.2,8.5,0,21.2,40.9,
Odisha ,Bargarh,Ambabhona,7,Dwari,40.2,15.4,0,27.7,83.3,
Odisha ,Bargarh,Ambabhona,8,Kandpala,32,20.2,0,24.5,76.7,
Odisha ,Bargarh,Ambabhona,9,Kapasira,22.6,25.1,0,28.4,76.1,
Odisha ,Bargarh,Ambabhona,10,Karla,1.8,21.1,0,4.7,27.6,
Odisha ,Bargarh,Ambabhona,11,Khola,8.2,40.4,0,11.5,60.1,
Odisha ,Bargarh,Ambabhona,12,Kumbho,27.6,46.3,0,18.3,92.2,
Odisha ,Bargarh,Ambabhona,13,Lakhanpur,8.6,42.7,0,37.9,89.2,
Odisha ,Bargarh,Ambabhona,14,Ruchida,27.1,12.4,0,49.5,89,
Odisha ,Bargarh,Ambabhona,15,Uttam,3.7,7.1,0,12.8,23.6,
Odisha ,Bargarh,Ambabhona,,Total,263.4,348.6,0,355.5,967.5,
Odisha ,Bargarh,Attabira,1,Amlipali,8.3,20.9,0,13.1,42.3,
Odisha ,Bargarh,Attabira,2,Bugbuga,13,5.3,0,22.5,40.8,
Odisha ,Bargarh,Attabira,3,Chakuli,13.3,8.2,0,19.4,40.9,
Odisha ,Bargarh,Attabira,4,Dulampur,6.3,7.7,0,4.1,18.1,
Odisha ,Bargarh,Attabira,5,Godbhaga,18.4,9.7,0,20.2,48.3,
Odisha ,Bargarh,Attabira,6,Hirlipali,8.6,16.2,0,8.6,33.4,
Odisha ,Bargarh,Attabira,7,Janged,12.3,28.2,0,5.7,46.2,
Odisha ,Bargarh,Attabira,8,Janhapada,8.4,6.1,0,16,30.5,
Odisha ,Bargarh,Attabira,9,Jhiliminda,13.9,14.5,0,31.9,60.3,
Odisha ,Bargarh,Attabira,10,Kadobahal,6.3,0.6,0,5.1,12,
Odisha ,Bargarh,Attabira,11,Kharamunda,6.8,39.8,0,14,60.6,
Odisha ,Bargarh,Attabira,12,Kulitatukura,6.8,11.5,0,16.5,34.8,
Odisha ,Bargarh,Attabira,13,Kulunda,8.2,9.4,0,13.7,31.3,
Odisha ,Bargarh,Attabira,14,Kumelsingha,6.4,4.6,0,6.6,17.6,
Odisha ,Bargarh,Attabira,15,Lachida,7.2,25.9,0,8.1,41.2,
Odisha ,Bargarh,Attabira,16,Lahanda,14.2,20.9,0,8.2,43.3,
Odisha ,Bargarh,Attabira,17,Larambha,0,0.3,0,4.9,5.2,
Odisha ,Bargarh,Attabira,18,Larasara,9.2,5.6,0,6.6,21.4,
Odisha ,Bargarh,Attabira,19,Manapara,13.7,8,0,11.5,33.2,
Odisha ,Bargarh,Attabira,20,Paharsrigida,11.7,65.3,0,10.7,87.7,
Odisha ,Bargarh,Attabira,21,Silat,10.1,8.5,0,12.4,31,
Odisha ,Bargarh,Attabira,22,Tamparsara,27.8,13.9,0,59.4,101.1,
Odisha ,Bargarh,Attabira,23,Tangarpali,2.1,31.9,0,4,38,
Odisha ,Bargarh,Attabira,24,Tope,13.8,12.3,0,31.3,57.4,
Odisha ,Bargarh,Attabira,,Total,246.8,375.3,0,354.5,976.6,
Odisha ,Bargarh,Bargarh,1,Adgaon,12.2,7.8,0,15.8,35.8,
Odisha ,Bargarh,Bargarh,2,Bardol,6.3,5.8,0,39.8,51.9,
Odisha ,Bargarh,Bargarh,3,Bargaon,34,2.3,0,14.7,51,
Odisha ,Bargarh,Bargarh,4,Barhagoda,14.6,4.4,0,24.4,43.4,
Odisha ,Bargarh,Bargarh,5,Birmal,1.9,13.7,0,43.7,59.3,
Odisha ,Bargarh,Bargarh,6,Bonda,10.8,21,0,48.8,80.6,
Odisha ,Bargarh,Bargarh,7,Chakarkend,40.3,13.1,0,57.4,110.8,
Odisha ,Bargarh,Bargarh,8,Deogaon,4.4,4.1,0,14.7,23.2,
Odisha ,Bargarh,Bargarh,9,Dhanger,41.3,11.7,0,40.9,93.9,
Odisha ,Bargarh,Bargarh,10,Gaisama,2.4,0,0,22.3,24.7,
Odisha ,Bargarh,Bargarh,11,Gobindapur,7.5,4.6,0,41.3,53.4,
Odisha ,Bargarh,Bargarh,12,Gudesira,8.6,3.2,0,26.9,38.7,
Odisha ,Bargarh,Bargarh,13,Jumurda,9.3,6.2,0,22.1,37.6,
Odisha ,Bargarh,Bargarh,14,Kalapani,5.3,4.4,0,15.4,25.1,
Odisha ,Bargarh,Bargarh,15,Katapali,6.6,0,0,54,60.6,
Odisha ,Bargarh,Bargarh,16,Khaliapali,11.6,2.2,1.6,14.8,30.2,
