g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,g_match_id
9,9 sundargarh (st),hemgiri,kanak tura,sundargarh,sundargarh (st),414
9,9 sundargarh (st),hemgiri,kanika,sundargarh,sundargarh (st),415
9,9 sundargarh (st),hemgiri,kendudihi,sundargarh,sundargarh (st),416
9,9 sundargarh (st),hemgiri,kuchedega,sundargarh,sundargarh (st),417
9,9 sundargarh (st),hemgiri,laikera,sundargarh,sundargarh (st),418
9,9 sundargarh (st),hemgiri,mundharkhet,sundargarh,sundargarh (st),419
9,9 sundargarh (st),hemgiri,sanghumunda,sundargarh,sundargarh (st),420
9,9 sundargarh (st),hemgiri,sumura,sundargarh,sundargarh (st),421
9,9 sundargarh (st),hemgiri,taparia,sundargarh,sundargarh (st),422
9,9 sundargarh (st),lephripara,badbanga,sundargarh,sundargarh (st),423
9,9 sundargarh (st),lephripara,chhaten pali,sundargarh,sundargarh (st),424
9,9 sundargarh (st),lephripara,darlipali,sundargarh,sundargarh (st),425
9,9 sundargarh (st),lephripara,jhurimal,sundargarh,sundargarh (st),426
9,9 sundargarh (st),lephripara,raidihi,sundargarh,sundargarh (st),427
9,9 sundargarh (st),lephripara,j raibaga,sundargarh,sundargarh (st),428
9,9 sundargarh (st),lephripara,sargipali,sundargarh,sundargarh (st),430
9,9 sundargarh (st),sundargarh,baragad,sundargarh,sundargarh (st),431
9,9 sundargarh (st),sundargarh,bhashma,sundargarh,sundargarh (st),432
9,9 sundargarh (st),sundargarh,bhedabahal,sundargarh,sundargarh (st),433
9,9 sundargarh (st),sundargarh,birbira,sundargarh,sundargarh (st),434
9,9 sundargarh (st),sundargarh,deuli,sundargarh,sundargarh (st),435
9,9 sundargarh (st),sundargarh,karla,sundargarh,sundargarh (st),436
9,9 sundargarh (st),sundargarh,kinjirma,sundargarh,sundargarh (st),437
9,9 sundargarh (st),sundargarh,kirai,sundargarh,sundargarh (st),438
9,9 sundargarh (st),sundargarh,kuluta,sundargarh,sundargarh (st),439
9,9 sundargarh (st),sundargarh,kundukela,sundargarh,sundargarh (st),440
9,9 sundargarh (st),sundargarh,lahandabud,sundargarh,sundargarh (st),441
9,9 sundargarh (st),sundargarh,lankahuda,sundargarh,sundargarh (st),442
9,9 sundargarh (st),sundargarh,ledhimang,sundargarh,sundargarh (st),443
9,9 sundargarh (st),sundargarh,majhapada,sundargarh,sundargarh (st),444
9,9 sundargarh (st),sundargarh,masnikani,sundargarh,sundargarh (st),445
9,9 sundargarh (st),sundargarh,salepali,sundargarh,sundargarh (st),446
10,10 biramitrapur (st),kuarmunda,andali,sundargarh,sundargarh (st),447
10,10 biramitrapur (st),kuarmunda,andhari,sundargarh,sundargarh (st),448
10,10 biramitrapur (st),kuarmunda,dalki,sundargarh,sundargarh (st),449
10,10 biramitrapur (st),kuarmunda,dumerjore,sundargarh,sundargarh (st),450
10,10 biramitrapur (st),kuarmunda,jalangbira,sundargarh,sundargarh (st),451
10,10 biramitrapur (st),kuarmunda,jaydega,sundargarh,sundargarh (st),452
10,10 biramitrapur (st),kuarmunda,jharbeda,sundargarh,sundargarh (st),453
10,10 biramitrapur (st),kuarmunda,jhunmur,sundargarh,sundargarh (st),454
10,10 biramitrapur (st),kuarmunda,kacharu,sundargarh,sundargarh (st),455
10,10 biramitrapur (st),kuarmunda,kadobahal,sundargarh,sundargarh (st),456
10,10 biramitrapur (st),kuarmunda,kalosihiria,sundargarh,sundargarh (st),457
10,10 biramitrapur (st),kuarmunda,khukhundu bahal,sundargarh,sundargarh (st),458
10,10 biramitrapur (st),kuarmunda,kuarmunda,sundargarh,sundargarh (st),459
10,10 biramitrapur (st),kuarmunda,kumjharia,sundargarh,sundargarh (st),460
10,10 biramitrapur (st),kuarmunda,majhapada,sundargarh,sundargarh (st),461
10,10 biramitrapur (st),kuarmunda,padam pur,sundargarh,sundargarh (st),462
10,10 biramitrapur (st),kuarmunda,pratappur,sundargarh,sundargarh (st),463
10,10 biramitrapur (st),kuarmunda,putrikhaman,sundargarh,sundargarh (st),464
10,10 biramitrapur (st),kuarmunda,raibaga,sundargarh,sundargarh (st),465
10,10 biramitrapur (st),kuarmunda,salanga bahal,sundargarh,sundargarh (st),466
10,10 biramitrapur (st),nuagaon,ankurpali,sundargarh,sundargarh (st),467
10,10 biramitrapur (st),nuagaon,badajojoda,sundargarh,sundargarh (st),468
10,10 biramitrapur (st),nuagaon,bagdega,sundargarh,sundargarh (st),469
10,10 biramitrapur (st),nuagaon,barilapatta,sundargarh,sundargarh (st),470
10,10 biramitrapur (st),nuagaon,chitapedi,sundargarh,sundargarh (st),471
10,10 biramitrapur (st),nuagaon,hatibari,sundargarh,sundargarh (st),472
10,10 biramitrapur (st),nuagaon,jahari toli,sundargarh,sundargarh (st),473
10,10 biramitrapur (st),nuagaon,kandarkela,sundargarh,sundargarh (st),474
10,10 biramitrapur (st),nuagaon,kardega,sundargarh,sundargarh (st),475
10,10 biramitrapur (st),nuagaon,karkatnasa,sundargarh,sundargarh (st),476
10,10 biramitrapur (st),nuagaon,khuntagaon,sundargarh,sundargarh (st),477
10,10 biramitrapur (st),nuagaon,kokerema,sundargarh,sundargarh (st),478
10,10 biramitrapur (st),nuagaon,limida,sundargarh,sundargarh (st),479
10,10 biramitrapur (st),nuagaon,lukum beda,sundargarh,sundargarh (st),480
10,10 biramitrapur (st),nuagaon,menmena,sundargarh,sundargarh (st),481
10,10 biramitrapur (st),nuagaon,nuagaon,sundargarh,sundargarh (st),482
10,10 biramitrapur (st),nuagaon,purunapani,sundargarh,sundargarh (st),483
10,10 biramitrapur (st),nuagaon,sorda,sundargarh,sundargarh (st),484
10,10 biramitrapur (st),nuagaon,teterkela,sundargarh,sundargarh (st),485
10,10 biramitrapur (st),nuagaon,urmei,sundargarh,sundargarh (st),486
10,10 biramitrapur (st),bisra,badabambua,sundargarh,sundargarh (st),487
10,10 biramitrapur (st),bisra,bandamunda,sundargarh,sundargarh (st),488
10,10 biramitrapur (st),bisra,bhalulata,sundargarh,sundargarh (st),489
10,10 biramitrapur (st),bisra,bisra,sundargarh,sundargarh (st),490
10,10 biramitrapur (st),bisra,dareikela,sundargarh,sundargarh (st),491
10,10 biramitrapur (st),bisra,jamsera,sundargarh,sundargarh (st),492
10,10 biramitrapur (st),bisra,jaroikela,sundargarh,sundargarh (st),493
10,10 biramitrapur (st),bisra,kapatmunda,sundargarh,sundargarh (st),494
10,10 biramitrapur (st),bisra,manko,sundargarh,sundargarh (st),495
10,10 biramitrapur (st),bisra,santoshpur,sundargarh,sundargarh (st),496
10,10 biramitrapur (st),bisra,theteiposh,sundargarh,sundargarh (st),497
10,10 biramitrapur (st),bisra,tulasikani,sundargarh,sundargarh (st),498
10,10 biramitrapur (st),bisra,udusu,sundargarh,sundargarh (st),499
11,11 raghunathpali (sc),lathikata,hatibandha,sundargarh,sundargarh (st),500
11,11 raghunathpali (sc),lathikata,jalda,sundargarh,sundargarh (st),501
11,11 raghunathpali (sc),lathikata,lathikata,sundargarh,sundargarh (st),502
11,11 raghunathpali (sc),lathikata,balani,sundargarh,sundargarh (st),503
11,11 raghunathpali (sc),lathikata,mundajore,sundargarh,sundargarh (st),504
11,11 raghunathpali (sc),lathikata,ramjodi,sundargarh,sundargarh (st),505
11,11 raghunathpali (sc),lathikata,suidihi,sundargarh,sundargarh (st),506
12,12 rourkela,bisra,jagada,sundargarh,sundargarh (st),507
12,12 rourkela,bisra,jhirpani,sundargarh,sundargarh (st),508
13,13 rajgangpur (st),rajgangpur,alanda,sundargarh,sundargarh (st),509
13,13 rajgangpur (st),rajgangpur,buchukpara,sundargarh,sundargarh (st),510
13,13 rajgangpur (st),rajgangpur,budham,sundargarh,sundargarh (st),511
13,13 rajgangpur (st),rajgangpur,chhatam,sundargarh,sundargarh (st),512
13,13 rajgangpur (st),rajgangpur,chungimati,sundargarh,sundargarh (st),513
13,13 rajgangpur (st),rajgangpur,dhelua,sundargarh,sundargarh (st),514
13,13 rajgangpur (st),rajgangpur,garvana,sundargarh,sundargarh (st),515
13,13 rajgangpur (st),rajgangpur,jareikela,sundargarh,sundargarh (st),516
13,13 rajgangpur (st),rajgangpur,jaurumal,sundargarh,sundargarh (st),517
13,13 rajgangpur (st),rajgangpur,jhagarpur,sundargarh,sundargarh (st),518
13,13 rajgangpur (st),rajgangpur,kesramal,sundargarh,sundargarh (st),519
13,13 rajgangpur (st),rajgangpur,kukuda,sundargarh,sundargarh (st),520
13,13 rajgangpur (st),rajgangpur,kukudamunda,sundargarh,sundargarh (st),521
13,13 rajgangpur (st),rajgangpur,kunmuru,sundargarh,sundargarh (st),522
13,13 rajgangpur (st),rajgangpur,kutunia,sundargarh,sundargarh (st),523
13,13 rajgangpur (st),rajgangpur,laing,sundargarh,sundargarh (st),524
13,13 rajgangpur (st),rajgangpur,malidihi,sundargarh,sundargarh (st),525
13,13 rajgangpur (st),rajgangpur,panposh,sundargarh,sundargarh (st),526
13,13 rajgangpur (st),rajgangpur,raikakachhar,sundargarh,sundargarh (st),527
13,13 rajgangpur (st),rajgangpur,sagjore,sundargarh,sundargarh (st),528
13,13 rajgangpur (st),lathikata,jhartarang,sundargarh,sundargarh (st),529
13,13 rajgangpur (st),lathikata,baddalki,sundargarh,sundargarh (st),530
13,13 rajgangpur (st),lathikata,balanda,sundargarh,sundargarh (st),531
13,13 rajgangpur (st),lathikata,birida,sundargarh,sundargarh (st),532
13,13 rajgangpur (st),lathikata,birkera,sundargarh,sundargarh (st),533
13,13 rajgangpur (st),lathikata,chikatmati,sundargarh,sundargarh (st),534
13,13 rajgangpur (st),lathikata,garjan,sundargarh,sundargarh (st),535
13,13 rajgangpur (st),lathikata,jadakudar,sundargarh,sundargarh (st),536
13,13 rajgangpur (st),lathikata,kalunga a,sundargarh,sundargarh (st),537
13,13 rajgangpur (st),lathikata,kalunga b,sundargarh,sundargarh (st),538
13,13 rajgangpur (st),lathikata,lungei,sundargarh,sundargarh (st),539
13,13 rajgangpur (st),lathikata,tainsar,sundargarh,sundargarh (st),540
13,13 rajgangpur (st),kutra,ambhagova,sundargarh,sundargarh (st),541
13,13 rajgangpur (st),kutra,biringa toli,sundargarh,sundargarh (st),542
13,13 rajgangpur (st),kutra,gangajal,sundargarh,sundargarh (st),543
13,13 rajgangpur (st),kutra,gyanapali,sundargarh,sundargarh (st),544
13,13 rajgangpur (st),kutra,jharbeda,sundargarh,sundargarh (st),545
13,13 rajgangpur (st),kutra,kandeimunda,sundargarh,sundargarh (st),546
13,13 rajgangpur (st),kutra,katang,sundargarh,sundargarh (st),547
13,13 rajgangpur (st),kutra,khatkur bahal,sundargarh,sundargarh (st),548
13,13 rajgangpur (st),kutra,kiringsira,sundargarh,sundargarh (st),549
13,13 rajgangpur (st),kutra,kutra,sundargarh,sundargarh (st),550
13,13 rajgangpur (st),kutra,nuagaon,sundargarh,sundargarh (st),551
13,13 rajgangpur (st),kutra,panchara,sundargarh,sundargarh (st),552
13,13 rajgangpur (st),kutra,purkapali,sundargarh,sundargarh (st),553
13,13 rajgangpur (st),kutra,rajabasa,sundargarh,sundargarh (st),554
13,13 rajgangpur (st),kutra,tarkera,sundargarh,sundargarh (st),555
13,13 rajgangpur (st),kutra,tunmura,sundargarh,sundargarh (st),556
14,14 bonai (st),gurundia,banaikela,sundargarh,sundargarh (st),557
14,14 bonai (st),gurundia,banki,sundargarh,sundargarh (st),558
14,14 bonai (st),gurundia,bhaludunguri,sundargarh,sundargarh (st),559
14,14 bonai (st),gurundia,chandipose,sundargarh,sundargarh (st),560
14,14 bonai (st),gurundia,gurundia,sundargarh,sundargarh (st),561
14,14 bonai (st),gurundia,jarda,sundargarh,sundargarh (st),562
14,14 bonai (st),gurundia,kucheita,sundargarh,sundargarh (st),563
14,14 bonai (st),gurundia,kundheidiha,sundargarh,sundargarh (st),564
14,14 bonai (st),gurundia,narendra,sundargarh,sundargarh (st),565
14,14 bonai (st),gurundia,pankadihi,sundargarh,sundargarh (st),566
14,14 bonai (st),gurundia,sole,sundargarh,sundargarh (st),567
14,14 bonai (st),gurundia,tamda,sundargarh,sundargarh (st),568
14,14 bonai (st),gurundia,tamparkela,sundargarh,sundargarh (st),569
14,14 bonai (st),bonaigarh,badgugua,sundargarh,sundargarh (st),570
14,14 bonai (st),bonaigarh,baneikala,sundargarh,sundargarh (st),571
14,14 bonai (st),bonaigarh,bhalupani,sundargarh,sundargarh (st),572
14,14 bonai (st),bonaigarh,bonaigarh,sundargarh,sundargarh (st),573
14,14 bonai (st),bonaigarh,gobindpur,sundargarh,sundargarh (st),574
14,14 bonai (st),bonaigarh,jakeikala,sundargarh,sundargarh (st),575
14,14 bonai (st),bonaigarh,jhirdapali,sundargarh,sundargarh (st),576
14,14 bonai (st),bonaigarh,kasada,sundargarh,sundargarh (st),577
14,14 bonai (st),bonaigarh,kedrikala,sundargarh,sundargarh (st),578
14,14 bonai (st),bonaigarh,kenavata,sundargarh,sundargarh (st),579
14,14 bonai (st),bonaigarh,pithachor,sundargarh,sundargarh (st),580
14,14 bonai (st),bonaigarh,ruguda,sundargarh,sundargarh (st),581
14,14 bonai (st),bonaigarh,s.balang,sundargarh,sundargarh (st),582
14,14 bonai (st),lahunipara,bada purunapani,sundargarh,sundargarh (st),583
14,14 bonai (st),lahunipara,bhutuda,sundargarh,sundargarh (st),584
14,14 bonai (st),lahunipara,daleisara,sundargarh,sundargarh (st),585
14,14 bonai (st),lahunipara,darjing,sundargarh,sundargarh (st),586
14,14 bonai (st),lahunipara,fuljhar,sundargarh,sundargarh (st),587
14,14 bonai (st),lahunipara,haladikudar,sundargarh,sundargarh (st),588
14,14 bonai (st),lahunipara,kaleiposh,sundargarh,sundargarh (st),589
14,14 bonai (st),lahunipara,khuntgaon,sundargarh,sundargarh (st),590
14,14 bonai (st),lahunipara,kudheikala,sundargarh,sundargarh (st),591
14,14 bonai (st),lahunipara,kuliposh,sundargarh,sundargarh (st),592
14,14 bonai (st),lahunipara,kurda,sundargarh,sundargarh (st),593
14,14 bonai (st),lahunipara,lahunipara,sundargarh,sundargarh (st),594
14,14 bonai (st),lahunipara,mahulpada,sundargarh,sundargarh (st),595
14,14 bonai (st),lahunipara,rajamunda,sundargarh,sundargarh (st),596
14,14 bonai (st),lahunipara,sankhaposh,sundargarh,sundargarh (st),597
14,14 bonai (st),lahunipara,sashykala,sundargarh,sundargarh (st),598
14,14 bonai (st),lahunipara,tal bahali,sundargarh,sundargarh (st),599
14,14 bonai (st),koira,bimalagarh,sundargarh,sundargarh (st),600
14,14 bonai (st),koira,chordhara,sundargarh,sundargarh (st),601
14,14 bonai (st),koira,dengula,sundargarh,sundargarh (st),602
14,14 bonai (st),koira,gopna,sundargarh,sundargarh (st),603
14,14 bonai (st),koira,jamudihi,sundargarh,sundargarh (st),604
14,14 bonai (st),koira,k.balang,sundargarh,sundargarh (st),605
14,14 bonai (st),koira,kalta,sundargarh,sundargarh (st),606
14,14 bonai (st),koira,kasira,sundargarh,sundargarh (st),607
14,14 bonai (st),koira,koira,sundargarh,sundargarh (st),608
14,14 bonai (st),koira,malda,sundargarh,sundargarh (st),609
14,14 bonai (st),koira,patamunda,sundargarh,sundargarh (st),610
14,14 bonai (st),koira,relhatu,sundargarh,sundargarh (st),611
14,14 bonai (st),koira,sanroxy,sundargarh,sundargarh (st),612
14,14 bonai (st),koira,sayamba,sundargarh,sundargarh (st),613
14,14 bonai (st),koira,tensa,sundargarh,sundargarh (st),614
62,62 chhendipada (sc),chhendipada,bagedia,anugul,sambalpur,615
62,62 chhendipada (sc),chhendipada,bahalsahi,anugul,sambalpur,616
62,62 chhendipada (sc),chhendipada,balipata,anugul,sambalpur,617
62,62 chhendipada (sc),chhendipada,barapada,anugul,sambalpur,618
62,62 chhendipada (sc),chhendipada,barasahi,anugul,sambalpur,619
62,62 chhendipada (sc),chhendipada,basantapur,anugul,sambalpur,620
62,62 chhendipada (sc),chhendipada,brahmanbil,anugul,sambalpur,621
62,62 chhendipada (sc),chhendipada,changudia,anugul,sambalpur,622
62,62 chhendipada (sc),chhendipada,chhendipada,anugul,sambalpur,623
62,62 chhendipada (sc),chhendipada,durgapur,anugul,sambalpur,624
62,62 chhendipada (sc),chhendipada,jarapada,anugul,sambalpur,625
62,62 chhendipada (sc),chhendipada,jerang dehurisahi,anugul,sambalpur,626
62,62 chhendipada (sc),chhendipada,kampasala,anugul,sambalpur,627
62,62 chhendipada (sc),chhendipada,kanaloi,anugul,sambalpur,628
62,62 chhendipada (sc),chhendipada,kankarei,anugul,sambalpur,629
62,62 chhendipada (sc),chhendipada,katada,anugul,sambalpur,630
62,62 chhendipada (sc),chhendipada,korada,anugul,sambalpur,631
62,62 chhendipada (sc),chhendipada,kosala,anugul,sambalpur,632
62,62 chhendipada (sc),chhendipada,kukurpeta,anugul,sambalpur,633
62,62 chhendipada (sc),chhendipada,kusakila,anugul,sambalpur,634
62,62 chhendipada (sc),chhendipada,machhakuta,anugul,sambalpur,635
62,62 chhendipada (sc),chhendipada,natada,anugul,sambalpur,636
62,62 chhendipada (sc),chhendipada,nisa,anugul,sambalpur,637
62,62 chhendipada (sc),chhendipada,nuagaon,anugul,sambalpur,638
62,62 chhendipada (sc),chhendipada,ogi,anugul,sambalpur,639
62,62 chhendipada (sc),chhendipada,para,anugul,sambalpur,640
62,62 chhendipada (sc),chhendipada,paranga,anugul,sambalpur,641
62,62 chhendipada (sc),chhendipada,patakamunda,anugul,sambalpur,642
62,62 chhendipada (sc),chhendipada,patrapada,anugul,sambalpur,643
62,62 chhendipada (sc),chhendipada,raijharan,anugul,sambalpur,644
62,62 chhendipada (sc),chhendipada,similipal,anugul,sambalpur,645
62,62 chhendipada (sc),chhendipada,t.kodasahi,anugul,sambalpur,646
62,62 chhendipada (sc),chhendipada,tangiri,anugul,sambalpur,647
62,62 chhendipada (sc),chhendipada,tukuda,anugul,sambalpur,648
62,62 chhendipada (sc),banarpal,kandasar,anugul,sambalpur,649
62,62 chhendipada (sc),banarpal,badakerajanga,anugul,sambalpur,650
62,62 chhendipada (sc),banarpal,jarasinga,anugul,sambalpur,651
62,62 chhendipada (sc),banarpal,kanjara,anugul,sambalpur,652
62,62 chhendipada (sc),banarpal,badahinsar,anugul,sambalpur,653
62,62 chhendipada (sc),banarpal,benagadia,anugul,sambalpur,654
62,62 chhendipada (sc),banarpal,jamunali,anugul,sambalpur,655
62,62 chhendipada (sc),banarpal,jarada,anugul,sambalpur,656
62,62 chhendipada (sc),banarpal,raniguda jungle,anugul,sambalpur,657
62,62 chhendipada (sc),banarpal,turanga,anugul,sambalpur,658
62,62 chhendipada (sc),banarpal,karadagadia,anugul,sambalpur,659
62,62 chhendipada (sc),banarpal,kukadanga,anugul,sambalpur,660
62,62 chhendipada (sc),banarpal,kumunda,anugul,sambalpur,661
62,62 chhendipada (sc),banarpal,kurudol,anugul,sambalpur,662
62,62 chhendipada (sc),banarpal,sankerjanga,anugul,sambalpur,663
62,62 chhendipada (sc),banarpal,shakosingha,anugul,sambalpur,664
62,62 chhendipada (sc),banarpal,tubey,anugul,sambalpur,665
62,62 chhendipada (sc),banarpal,santarapur,anugul,sambalpur,666
63,63 athamallik,angul,antulia,anugul,sambalpur,667
63,63 athamallik,angul,jaganathapur,anugul,sambalpur,668
63,63 athamallik,angul,kothabhuin,anugul,sambalpur,669
63,63 athamallik,angul,manikajodi,anugul,sambalpur,670
63,63 athamallik,angul,matiasahi,anugul,sambalpur,671
63,63 athamallik,angul,nandapur,anugul,sambalpur,672
63,63 athamallik,angul,purnakote,anugul,sambalpur,673
63,63 athamallik,angul,saradhapur,anugul,sambalpur,674
63,63 athamallik,angul,tainsi,anugul,sambalpur,675
63,63 athamallik,angul,tikarpada,anugul,sambalpur,676
63,63 athamallik,athamallik,aida,anugul,sambalpur,677
63,63 athamallik,athamallik,ambasarmunda,anugul,sambalpur,678
63,63 athamallik,athamallik,basudevpur,anugul,sambalpur,679
63,63 athamallik,athamallik,jamudoli,anugul,sambalpur,680
63,63 athamallik,athamallik,kampala,anugul,sambalpur,681
63,63 athamallik,athamallik,kandhapada,anugul,sambalpur,682
63,63 athamallik,athamallik,kantapada,anugul,sambalpur,683
63,63 athamallik,athamallik,kiakata,anugul,sambalpur,684
63,63 athamallik,athamallik,krutibaspur,anugul,sambalpur,685
63,63 athamallik,athamallik,kudagaon,anugul,sambalpur,686
63,63 athamallik,athamallik,kurumtap,anugul,sambalpur,687
63,63 athamallik,athamallik,luhasingha,anugul,sambalpur,688
63,63 athamallik,athamallik,lunahandi,anugul,sambalpur,689
63,63 athamallik,athamallik,madhapur,anugul,sambalpur,690
63,63 athamallik,athamallik,maimura,anugul,sambalpur,691
63,63 athamallik,athamallik,nagaon,anugul,sambalpur,692
63,63 athamallik,athamallik,paikasahi,anugul,sambalpur,693
63,63 athamallik,athamallik,pedipathar,anugul,sambalpur,694
63,63 athamallik,athamallik,purunamanitri,anugul,sambalpur,695
63,63 athamallik,athamallik,sanahula,anugul,sambalpur,696
63,63 athamallik,athamallik,sapaghar,anugul,sambalpur,697
63,63 athamallik,athamallik,tapdhol,anugul,sambalpur,698
63,63 athamallik,athamallik,thakurgarh,anugul,sambalpur,699
63,63 athamallik,athamallik,tusar,anugul,sambalpur,700
63,63 athamallik,kishorenagar,ambapal,anugul,sambalpur,701
63,63 athamallik,kishorenagar,angapada,anugul,sambalpur,702
63,63 athamallik,kishorenagar,bamur,anugul,sambalpur,703
63,63 athamallik,kishorenagar,bileinali,anugul,sambalpur,704
63,63 athamallik,kishorenagar,dhadarpal,anugul,sambalpur,705
63,63 athamallik,kishorenagar,dhaurapali,anugul,sambalpur,706
63,63 athamallik,kishorenagar,gaon boinda,anugul,sambalpur,707
63,63 athamallik,kishorenagar,handapa,anugul,sambalpur,708
63,63 athamallik,kishorenagar,himitira,anugul,sambalpur,709
63,63 athamallik,kishorenagar,jairat,anugul,sambalpur,710
63,63 athamallik,kishorenagar,jamunali,anugul,sambalpur,711
63,63 athamallik,kishorenagar,jharberani,anugul,sambalpur,712
63,63 athamallik,kishorenagar,kadalimunda,anugul,sambalpur,713
63,63 athamallik,kishorenagar,kanteikulia,anugul,sambalpur,714
63,63 athamallik,kishorenagar,kataranga,anugul,sambalpur,715
63,63 athamallik,kishorenagar,luhamunda,anugul,sambalpur,716
63,63 athamallik,kishorenagar,nakchi,anugul,sambalpur,717
63,63 athamallik,kishorenagar,nunukapasi,anugul,sambalpur,718
63,63 athamallik,kishorenagar,oskapali,anugul,sambalpur,719
63,63 athamallik,kishorenagar,raniakata,anugul,sambalpur,720
63,63 athamallik,kishorenagar,sanjamura,anugul,sambalpur,721
63,63 athamallik,kishorenagar,thelkonali,anugul,sambalpur,722
63,63 athamallik,kishorenagar,urukula,anugul,sambalpur,723
19,19 deogarh,tileibani,badchapal,deogarh,sambalpur,724
19,19 deogarh,tileibani,baniakilinda,deogarh,sambalpur,725
19,19 deogarh,tileibani,cheplipali,deogarh,sambalpur,726
19,19 deogarh,tileibani,dholpada,deogarh,sambalpur,727
19,19 deogarh,tileibani,dimirikuda,deogarh,sambalpur,728
19,19 deogarh,tileibani,dudhianali,deogarh,sambalpur,729
19,19 deogarh,tileibani,gandam,deogarh,sambalpur,730
19,19 deogarh,tileibani,jharagogua,deogarh,sambalpur,731
19,19 deogarh,tileibani,jharmunda,deogarh,sambalpur,732
19,19 deogarh,tileibani,kalanda,deogarh,sambalpur,733
19,19 deogarh,tileibani,kansar,deogarh,sambalpur,734
19,19 deogarh,tileibani,kendeijhori,deogarh,sambalpur,735
19,19 deogarh,tileibani,laimora,deogarh,sambalpur,736
19,19 deogarh,tileibani,palakudar,deogarh,sambalpur,737
19,19 deogarh,tileibani,parposi,deogarh,sambalpur,738
19,19 deogarh,tileibani,sado,deogarh,sambalpur,739
19,19 deogarh,tileibani,suguda,deogarh,sambalpur,740
19,19 deogarh,tileibani,tainsar,deogarh,sambalpur,741
19,19 deogarh,tileibani,talkundi,deogarh,sambalpur,742
19,19 deogarh,tileibani,tileibani,deogarh,sambalpur,743
19,19 deogarh,barkote,ballam,deogarh,sambalpur,744
19,19 deogarh,barkote,ballanda,deogarh,sambalpur,745
